global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.4751472,0.7640381,0.0,,,,,,,,,,,,,,,,,
1,,,,0.505565881729126,0.7600569128990173,0.0238237550873157,0.5090646147727966,0.7555577158927917,0.0266562517331114,43793.0,0.5094298720359802,0.7553143501281738,0.0279140296701457,43793.0,21.116815090179443,325.94368290901184,21.116815090179443,304.8268158435821,0.0,0.0
100,0.23280442,0.22476335,0.0001783995,,,,,,,,,,,,,,,,,
200,0.028800327,0.06909567,0.000356799,,,,,,,,,,,,,,,,,
300,0.013581511,0.05151777,0.00053519843,,,,,,,,,,,,,,,,,
400,0.006780146,0.05604043,0.0007135979,,,,,,,,,,,,,,,,,
500,0.010395678,0.057504922,0.0008919974,,,,,,,,,,,,,,,,,
561,,,,0.986758828163147,0.0541413724422454,0.0348024664867511,0.9841179251670836,0.0635347664356231,0.0379115092870786,43793.0,0.983142077922821,0.0667276754975318,0.0400418622872969,43793.0,261.1454882621765,682.8033385276794,261.1454882621765,421.6018867492676,0.037975788116455,0.0
600,0.010154053,0.053046472,0.0010703969,,,,,,,,,,,,,,,,,
700,0.011237874,0.053979374,0.0012487964,,,,,,,,,,,,,,,,,
800,0.014321536,0.060727034,0.0014271958,,,,,,,,,,,,,,,,,
900,0.012314871,0.052388314,0.0014271903,,,,,,,,,,,,,,,,,
1000,0.05373315,0.049616143,0.0014271734,,,,,,,,,,,,,,,,,
1100,0.021940386,0.05201671,0.0014271453,,,,,,,,,,,,,,,,,
1120,,,,0.9871574640274048,0.0486409440636634,0.0702579474671335,0.9843688011169434,0.0584745928645134,0.076064985354319,43793.0,0.983379602432251,0.0617866329848766,0.0775685636705416,43793.0,501.19366478919983,1042.506322145462,501.19366478919983,541.2125806808472,0.0646185874938964,0.0
1200,0.017845806,0.053379692,0.001427106,,,,,,,,,,,,,,,,,
1300,0.026012437,0.045784168,0.0014270555,,,,,,,,,,,,,,,,,
1400,0.015177872,0.04388525,0.0014269936,,,,,,,,,,,,,,,,,
1500,0.014641632,0.039333418,0.0014269206,,,,,,,,,,,,,,,,,
1600,0.017955711,0.050763115,0.0014268365,,,,,,,,,,,,,,,,,
1679,,,,0.98747718334198,0.0460140630602836,0.1036605189133779,0.9846488833427428,0.0557304918766021,0.1049855674346172,43793.0,0.983678698539734,0.0590078197419643,0.1000477124004836,43793.0,741.2925853729248,1406.3861546516418,741.2925853729248,664.9415040016174,0.0985076427459716,0.0
1700,0.03155711,0.047159564,0.0014267411,,,,,,,,,,,,,,,,,
1800,0.03050124,0.048305713,0.0014266346,,,,,,,,,,,,,,,,,
1900,0.018975452,0.047340803,0.0014265167,,,,,,,,,,,,,,,,,
2000,0.02314117,0.04539488,0.0014263875,,,,,,,,,,,,,,,,,
2100,0.01479989,0.047801264,0.0014262473,,,,,,,,,,,,,,,,,
2200,0.016088717,0.04672068,0.0014260957,,,,,,,,,,,,,,,,,
2236,,,,0.9875749945640564,0.0446195751428604,0.1189210334843503,0.9848669171333312,0.0538329556584358,0.1237250805475771,43793.0,0.9838863015174866,0.0568450503051281,0.1211335682618278,43793.0,981.5452361106873,1769.3987817764282,981.5452361106873,787.6574356555939,0.1245231628417968,0.0
2300,0.03513306,0.056155995,0.0014259331,,,,,,,,,,,,,,,,,
2400,0.016518554,0.044833217,0.0014257593,,,,,,,,,,,,,,,,,
2500,0.013864048,0.045093507,0.0014255741,,,,,,,,,,,,,,,,,
2600,0.022654645,0.04593454,0.0014253776,,,,,,,,,,,,,,,,,
2700,0.018370995,0.042113017,0.0014251701,,,,,,,,,,,,,,,,,
2796,,,,0.9878743290901184,0.0431529320776462,0.1408590435889224,0.9850568771362304,0.0526259317994117,0.1389232309791055,43793.0,0.9841243028640748,0.0555631928145885,0.1396243319051412,43793.0,1221.8733530044556,2132.54572224617,1221.8733530044556,910.430013179779,0.1534185409545898,0.0
2800,0.015249889,0.048814617,0.0014249514,,,,,,,,,,,,,,,,,
2900,0.01381189,0.044450767,0.0014247214,,,,,,,,,,,,,,,,,
3000,0.014026364,0.037863422,0.0014244803,,,,,,,,,,,,,,,,,
3100,0.016850257,0.041008383,0.0014242281,,,,,,,,,,,,,,,,,
3200,0.015001234,0.04170175,0.0014239646,,,,,,,,,,,,,,,,,
3300,0.015253257,0.03990694,0.00142369,,,,,,,,,,,,,,,,,
3361,,,,0.987664520740509,0.0430083833634853,0.1536725085070676,0.9851364493370056,0.0517335683107376,0.1483404608791436,43793.0,0.9841925501823424,0.0546117834746837,0.1501966403506507,43793.0,1461.9008235931396,2500.306014537812,1461.9008235931396,1038.1148483753204,0.1837680339813232,0.0
3400,0.021265874,0.038315605,0.0014234041,,,,,,,,,,,,,,,,,
3500,0.021639002,0.043607846,0.0014231071,,,,,,,,,,,,,,,,,
3600,0.015444436,0.043999847,0.001422799,,,,,,,,,,,,,,,,,
3700,0.016192162,0.03697363,0.0014224797,,,,,,,,,,,,,,,,,
3800,0.011720995,0.047934506,0.0014221492,,,,,,,,,,,,,,,,,
3900,0.013675624,0.043687552,0.0014218076,,,,,,,,,,,,,,,,,
3930,,,,0.988119661808014,0.0414703041315078,0.1765399910870058,0.98529314994812,0.0504750683903694,0.1632332358899793,43793.0,0.9844182729721068,0.0532393492758274,0.1637249658853754,43793.0,1702.252777338028,2866.509621620178,1702.252777338028,1163.9208796024325,0.2114505767822265,0.0
4000,0.026794298,0.043330997,0.0014214548,,,,,,,,,,,,,,,,,
4100,0.014218652,0.036675677,0.0014210908,,,,,,,,,,,,,,,,,
4200,0.01918198,0.041251685,0.0014207158,,,,,,,,,,,,,,,,,
4300,0.018174712,0.03819459,0.0014203297,,,,,,,,,,,,,,,,,
4400,0.01714009,0.039055128,0.0014199325,,,,,,,,,,,,,,,,,
4493,,,,0.9883280396461488,0.0406409688293933,0.1909102948348059,0.9854445457458496,0.0505280159413814,0.168808189817917,43793.0,0.9845737218856812,0.0535553097724914,0.1636736551588793,43793.0,1942.348078489304,3233.741217851639,1942.348078489304,1291.011510372162,0.2390205860137939,0.0
4500,0.017637458,0.04231933,0.0014195241,,,,,,,,,,,,,,,,,
4600,0.014836299,0.04540848,0.0014191045,,,,,,,,,,,,,,,,,
4700,0.020549646,0.042065307,0.001418674,,,,,,,,,,,,,,,,,
4800,0.024479428,0.042259004,0.0014182322,,,,,,,,,,,,,,,,,
4900,0.012231494,0.037933342,0.0014177795,,,,,,,,,,,,,,,,,
5000,0.023532728,0.043042332,0.0014173156,,,,,,,,,,,,,,,,,
5056,,,,0.9885255694389344,0.0396581552922725,0.1998514620375449,0.985451877117157,0.0492536276578903,0.1746570347594566,43793.0,0.9845837950706482,0.0519357919692993,0.1784593892543135,43793.0,2182.536896467209,3598.6049704551697,2182.536896467209,1415.6418721675873,0.2663352489471435,0.0
5100,0.018003024,0.04140281,0.0014168407,,,,,,,,,,,,,,,,,
5200,0.01681053,0.03935418,0.0014163547,,,,,,,,,,,,,,,,,
5300,0.012076788,0.041332867,0.0014158576,,,,,,,,,,,,,,,,,
5400,0.021990087,0.040395476,0.0014153495,,,,,,,,,,,,,,,,,
5500,0.015270899,0.040351048,0.0014148304,,,,,,,,,,,,,,,,,
5600,0.011812008,0.040947646,0.0014143002,,,,,,,,,,,,,,,,,
5615,,,,0.9886636734008788,0.0388898290693759,0.2219512461443049,0.9855716228485109,0.0491574704647064,0.1817614801891736,43793.0,0.9846971035003662,0.0517617501318454,0.1847627401582749,43793.0,2422.6582033634186,3966.6524181365967,2422.6582033634186,1543.523107290268,0.29360032081604,0.0
5700,0.0145376595,0.03987801,0.001413759,,,,,,,,,,,,,,,,,
5800,0.020801589,0.038198072,0.0014132068,,,,,,,,,,,,,,,,,
5900,0.021144584,0.03738436,0.0014126435,,,,,,,,,,,,,,,,,
6000,0.020329263,0.041145172,0.0014120692,,,,,,,,,,,,,,,,,
6100,0.015820747,0.039532572,0.001411484,,,,,,,,,,,,,,,,,
6177,,,,0.988667368888855,0.0388799756765365,0.2154655939464285,0.985813558101654,0.0486299432814121,0.197265143171517,43793.0,0.984874427318573,0.051480371505022,0.1936752314751557,43793.0,2662.636276960373,4332.980118513107,2662.636276960373,1669.827778339386,0.320854902267456,0.0
6200,0.014705695,0.03794195,0.0014108879,,,,,,,,,,,,,,,,,
6300,0.019615566,0.041397825,0.0014102807,,,,,,,,,,,,,,,,,
6400,0.015443458,0.03937073,0.0014096625,,,,,,,,,,,,,,,,,
6500,0.017229162,0.040629275,0.0014090335,,,,,,,,,,,,,,,,,
6600,0.01902895,0.036677003,0.0014083934,,,,,,,,,,,,,,,,,
6700,0.027596956,0.03861798,0.0014077425,,,,,,,,,,,,,,,,,
6732,,,,0.9888373017311096,0.0381439700722694,0.2334700600816996,0.98580139875412,0.048035841435194,0.1942002381089553,43793.0,0.9849140644073486,0.050548642873764,0.2021820467265993,43793.0,2902.985130786896,4699.544662475586,2902.985130786896,1795.9989449977877,0.348095178604126,0.0
6800,0.013533836,0.038776785,0.0014070806,,,,,,,,,,,,,,,,,
6900,0.018358765,0.039592654,0.0014064078,,,,,,,,,,,,,,,,,
7000,0.020514095,0.04430982,0.0014057241,,,,,,,,,,,,,,,,,
7100,0.014381176,0.038887396,0.0014050296,,,,,,,,,,,,,,,,,
7200,0.024233252,0.037861444,0.0014043241,,,,,,,,,,,,,,,,,
7292,,,,0.989208459854126,0.0369693785905838,0.2603955698447064,0.9858407378196716,0.0475985072553157,0.2019097428737092,43793.0,0.9849477410316468,0.0501493960618972,0.2046471304951571,43793.0,3143.324103355408,5065.812544345856,3143.324103355408,1921.8771748542783,0.3811821937561035,0.0
7300,0.016755205,0.03542648,0.0014036078,,,,,,,,,,,,,,,,,
7400,0.01718946,0.039398737,0.0014028805,,,,,,,,,,,,,,,,,
7500,0.01887676,0.035455886,0.0014021426,,,,,,,,,,,,,,,,,
7600,0.017581241,0.0401605,0.0014013937,,,,,,,,,,,,,,,,,
7700,0.02215675,0.039051052,0.0014006341,,,,,,,,,,,,,,,,,
7800,0.018924827,0.035957776,0.0013998634,,,,,,,,,,,,,,,,,
7850,,,,0.9891278147697448,0.0370507352054119,0.2594094839445257,0.9860079884529114,0.047426264733076,0.2042957656790113,43793.0,0.9850833415985109,0.0502500981092453,0.2067896862097595,43793.0,3383.6436915397644,5432.525874376297,3383.6436915397644,2048.2236292362213,0.4108645915985107,0.0
7900,0.018411864,0.039343763,0.0013990822,,,,,,,,,,,,,,,,,
8000,0.023837611,0.037590005,0.00139829,,,,,,,,,,,,,,,,,
8100,0.017589198,0.036955412,0.0013974872,,,,,,,,,,,,,,,,,
8200,0.013701586,0.03578032,0.0013966735,,,,,,,,,,,,,,,,,
8300,0.019534392,0.03868146,0.0013958493,,,,,,,,,,,,,,,,,
8400,0.02137825,0.036800522,0.001395014,,,,,,,,,,,,,,,,,
8408,,,,0.9893190264701844,0.0363723337650299,0.2697294339821755,0.9860839247703552,0.046862281858921,0.2097673770898763,43793.0,0.9852164387702942,0.049242865294218,0.2147424931141417,43793.0,3623.987787485122,5803.811193943024,3623.987787485122,2179.116228580475,0.4416818618774414,0.0
8500,0.017865548,0.03600203,0.0013941684,,,,,,,,,,,,,,,,,
8600,0.01903545,0.04143692,0.0013933118,,,,,,,,,,,,,,,,,
8700,0.017009385,0.036291156,0.0013924446,,,,,,,,,,,,,,,,,
8800,0.028256131,0.040102992,0.0013915666,,,,,,,,,,,,,,,,,
8900,0.019664917,0.03878597,0.0013906781,,,,,,,,,,,,,,,,,
8963,,,,0.9891969561576844,0.036420714110136,0.2743626514122187,0.9862560033798218,0.0465786643326282,0.2184622346281598,43793.0,0.9852589964866638,0.049503855407238,0.2132347945267761,43793.0,3864.322560787201,6174.191709041596,3864.322560787201,2309.1148805618286,0.4709866046905517,0.0
9000,0.021315267,0.038005464,0.0013897788,,,,,,,,,,,,,,,,,
9100,0.020265158,0.03715157,0.001388869,,,,,,,,,,,,,,,,,
9200,0.027190667,0.034836363,0.0013879486,,,,,,,,,,,,,,,,,
9300,0.02863619,0.041963525,0.0013870174,,,,,,,,,,,,,,,,,
9400,0.024658356,0.04087644,0.0013860756,,,,,,,,,,,,,,,,,
9500,0.022345696,0.03986059,0.0013851235,,,,,,,,,,,,,,,,,
9518,,,,0.98931223154068,0.0360848270356655,0.2754321997900888,0.9861853718757628,0.0466851778328418,0.2164926980716714,43793.0,0.9852206707000732,0.0493841283023357,0.2139369953505916,43793.0,4104.403183937073,6545.671487092972,4104.403183937073,2440.4670226573944,0.5002110004425049,0.0
9600,0.019610204,0.038511164,0.0013841606,,,,,,,,,,,,,,,,,
9700,0.024584197,0.035529707,0.0013831871,,,,,,,,,,,,,,,,,
9800,0.026364671,0.034564633,0.0013822033,,,,,,,,,,,,,,,,,
9900,0.026291162,0.03501979,0.0013812088,,,,,,,,,,,,,,,,,
10000,0.020473994,0.03864817,0.0013802039,,,,,,,,,,,,,,,,,
10071,,,,0.9895718097686768,0.0353324636816978,0.2930311259550439,0.9861480593681335,0.0467419326305389,0.2180106480492395,43793.0,0.9852392077445984,0.0494144856929779,0.2186037877950843,43793.0,4344.668490409851,6917.0475533008575,4344.668490409851,2571.52652168274,0.5336236953735352,0.0
10100,0.025321715,0.035310257,0.0013791885,,,,,,,,,,,,,,,,,
10200,0.031361178,0.03408035,0.0013781625,,,,,,,,,,,,,,,,,
10300,0.025620265,0.040581696,0.0013771261,,,,,,,,,,,,,,,,,
10400,0.022851147,0.03538788,0.0013760793,,,,,,,,,,,,,,,,,
10500,0.027074011,0.038704067,0.0013750221,,,,,,,,,,,,,,,,,
10600,0.019257583,0.034488153,0.0013739545,,,,,,,,,,,,,,,,,
10624,,,,0.9895792603492736,0.0352634228765964,0.2929011057780558,0.986338436603546,0.0459804944694042,0.228832936192535,43793.0,0.9854514598846436,0.0488777197897434,0.2242454206867991,43793.0,4584.790333747864,7288.848235845566,4584.790333747864,2703.157412528992,0.5637226104736328,0.0
10700,0.026789878,0.03713937,0.0013728765,,,,,,,,,,,,,,,,,
10800,0.03183162,0.042034596,0.0013717881,,,,,,,,,,,,,,,,,
10900,0.02672877,0.03933418,0.0013706891,,,,,,,,,,,,,,,,,
11000,0.029192714,0.04194687,0.0013695802,,,,,,,,,,,,,,,,,
11100,0.043686908,0.034398776,0.0013684607,,,,,,,,,,,,,,,,,
11173,,,,0.9896015524864196,0.0348834171891212,0.2926100517030454,0.9862548112869264,0.0462185405194759,0.2258379586279307,43793.0,0.9853225946426392,0.0491893105208873,0.2221248691134693,43793.0,4825.042158126831,7658.687059640884,4825.042158126831,2832.6970674991608,0.5926933288574219,0.0
11200,0.032047167,0.034325138,0.0013673309,,,,,,,,,,,,,,,,,
11300,0.029575178,0.040389918,0.0013661911,,,,,,,,,,,,,,,,,
11400,0.027284257,0.035162173,0.0013650407,,,,,,,,,,,,,,,,,
11500,0.024176488,0.03688156,0.0013638801,,,,,,,,,,,,,,,,,
11600,0.032779932,0.03487112,0.0013627093,,,,,,,,,,,,,,,,,
11700,0.036128372,0.040228423,0.0013615285,,,,,,,,,,,,,,,,,
11724,,,,0.9895733594894408,0.0349513255059719,0.3081400396399311,0.9862937927246094,0.0458536408841609,0.2282276880089468,43793.0,0.985383689403534,0.048705581575632,0.2227797011830713,43793.0,5065.085826158524,8031.529637098312,5065.085826158524,2965.449707508087,0.6210141181945801,0.0
11800,0.02254005,0.03378705,0.0013603372,,,,,,,,,,,,,,,,,
11900,0.042103935,0.038918946,0.0013591358,,,,,,,,,,,,,,,,,
12000,0.027011788,0.039793085,0.0013579243,,,,,,,,,,,,,,,,,
12100,0.023743717,0.03649714,0.0013567028,,,,,,,,,,,,,,,,,
12200,0.02838752,0.035829622,0.001355471,,,,,,,,,,,,,,,,,
12278,,,,0.9897348880767822,0.0345675386488437,0.2950630767867207,0.9864066243171692,0.0458550080657005,0.2298388703878431,43793.0,0.985565185546875,0.0484478622674942,0.2297942266879835,43793.0,5305.130168914795,8399.002202749252,5305.130168914795,3092.830238580704,0.6512038707733154,0.0
12300,0.030681405,0.036032904,0.0013542292,,,,,,,,,,,,,,,,,
12400,0.027064431,0.034006946,0.0013529771,,,,,,,,,,,,,,,,,
12500,0.029435674,0.0338163,0.0013517153,,,,,,,,,,,,,,,,,
12600,0.060662866,0.03437908,0.0013504432,,,,,,,,,,,,,,,,,
12700,0.041240375,0.038356807,0.0013491611,,,,,,,,,,,,,,,,,
12800,0.03326328,0.03374079,0.001347869,,,,,,,,,,,,,,,,,
12823,,,,0.9898808598518372,0.0338593609631061,0.3274215494434542,0.9863911867141724,0.045747946947813,0.2314198181861287,43793.0,0.9854350686073304,0.0486295521259307,0.2293841250832713,43793.0,5545.107142686844,8770.625980854034,5545.107142686844,3224.4286637306213,0.6819524765014648,0.0
12900,0.026124788,0.037865445,0.001346567,,,,,,,,,,,,,,,,,
13000,0.031234136,0.038502842,0.0013452551,,,,,,,,,,,,,,,,,
13100,0.03145987,0.0356267,0.0013439332,,,,,,,,,,,,,,,,,
13200,0.04282573,0.037897926,0.0013426013,,,,,,,,,,,,,,,,,
13300,0.030505564,0.037825607,0.0013412593,,,,,,,,,,,,,,,,,
13372,,,,0.9897838830947876,0.0343074239790439,0.3188059536287819,0.9863644242286682,0.0457150638103485,0.2293420809680847,43793.0,0.9854801297187804,0.0484066121280193,0.2330647363019459,43793.0,5785.308063030243,9141.014140844343,5785.308063030243,3354.5687646865845,0.7112636566162109,0.0
13400,0.02853692,0.035131056,0.0013399078,,,,,,,,,,,,,,,,,
13500,0.043143615,0.041322246,0.0013385463,,,,,,,,,,,,,,,,,
13600,0.028679593,0.034946304,0.0013371749,,,,,,,,,,,,,,,,,
13700,0.024229849,0.034059875,0.0013357939,,,,,,,,,,,,,,,,,
13800,0.027433781,0.037170373,0.0013344031,,,,,,,,,,,,,,,,,
13900,0.028782178,0.032158848,0.0013330024,,,,,,,,,,,,,,,,,
13915,,,,0.9899750351905824,0.0336916334927082,0.3238755773252298,0.9863985180854796,0.0455716773867607,0.2355915833316101,43793.0,0.9855483770370485,0.0482076667249202,0.232292082285827,43793.0,6025.455984115601,9514.407551765442,6025.455984115601,3487.766374826432,0.7409248352050781,0.0
14000,0.033158157,0.037102908,0.0013315919,,,,,,,,,,,,,,,,,
14100,0.052935515,0.037214696,0.0013301717,,,,,,,,,,,,,,,,,
14200,0.03548987,0.03591035,0.0013287418,,,,,,,,,,,,,,,,,
14300,0.033779427,0.038442474,0.0013273023,,,,,,,,,,,,,,,,,
14400,0.047094166,0.036030363,0.001325853,,,,,,,,,,,,,,,,,
14459,,,,0.9899423122406006,0.0335773788392543,0.3351325948610709,0.9864184260368348,0.0455277301371097,0.2344244488575154,43793.0,0.9855399131774902,0.0482512451708316,0.2337488676263165,43793.0,6265.679240703583,9887.398489236832,6265.679240703583,3620.484644651413,0.772531270980835,0.0
14500,0.031187877,0.034350026,0.0013243943,,,,,,,,,,,,,,,,,
14600,0.03686246,0.03385019,0.0013229259,,,,,,,,,,,,,,,,,
14700,0.03795754,0.03395841,0.0013214478,,,,,,,,,,,,,,,,,
14800,0.036967725,0.037856523,0.0013199602,,,,,,,,,,,,,,,,,
14900,0.03383462,0.03471787,0.001318463,,,,,,,,,,,,,,,,,
15000,0.034527972,0.03420257,0.0013169565,,,,,,,,,,,,,,,,,
15006,,,,0.9899945259094238,0.033453345298767,0.3228981726168088,0.9864585995674132,0.0452055186033248,0.2346014292406854,43793.0,0.9855715036392212,0.0479423999786376,0.2336679346558515,43793.0,6505.806531906128,10263.307308912275,6505.806531906128,3756.21787071228,0.8027126789093018,0.0
15100,0.034233768,0.035301313,0.0013154402,,,,,,,,,,,,,,,,,
15200,0.028754048,0.034108628,0.0013139147,,,,,,,,,,,,,,,,,
15300,0.029725028,0.03364701,0.0013123797,,,,,,,,,,,,,,,,,
15400,0.03949572,0.034354977,0.0013108352,,,,,,,,,,,,,,,,,
