accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
147.81952786445618,0.0,94.8504228591919,1,0,94.8504228591919,0.9742350999221212,0.2387989591436943,0.0276433361992214,43793.0,243.0876467227936,0.9811840171581262,0.2276845301868883,0.0204450395593726,0.97640429095556,0.2352445122906665,0.0257735766244137,43793.0
212.1810200214386,0.0316979885101318,341.7052195072174,4,0,341.7052195072174,0.9831543185722847,0.0693240646634928,0.0394604545950525,43793.0,555.3540630340576,0.986691197557986,0.0571673704830547,0.038602169062985,0.984124471160755,0.0662126511723161,0.0389462901192394,43793.0
279.125426530838,0.0706603527069091,591.1358251571655,7,0,591.1358251571655,0.9834777960903868,0.0619905255414562,0.0685804653264376,43793.0,872.8716740608215,0.9872591047743112,0.0494418677703866,0.0722933027309012,0.984496312840635,0.0589572476956776,0.0685058236684768,43793.0
347.8169543743133,0.097754955291748,842.8951594829559,10,0,842.8951594829559,0.9839002543594704,0.0572271295497976,0.1190053268694461,43793.0,1194.5140943527222,0.9876378803438152,0.0451435128199686,0.1203101987921195,0.984871807986802,0.0542428173360222,0.1151230252268492,43793.0
416.8755555152893,0.125432014465332,1094.9776892662048,13,0,1094.9776892662048,0.9842481611693038,0.0548598772154313,0.1450807242955797,43793.0,1516.8313148021698,0.9880684713617134,0.0425051389000153,0.1470665560538075,0.9851799169770084,0.0518691425294327,0.1459469340233089,43793.0
487.6720430850983,0.1542954444885254,1344.6919915676117,16,0,1344.6919915676117,0.984459600901188,0.0535864214099155,0.1581210349332379,43793.0,1838.56333565712,0.9881682049731952,0.0414043027025942,0.1808771759712598,0.9854624517032052,0.050667396319701,0.1612600911417319,43793.0
560.9493129253387,0.1825282573699951,1598.5108025074005,19,0,1598.5108025074005,0.984589750058862,0.0521985684698291,0.17786767441698,43793.0,2166.7513535022736,0.9883480508037438,0.0401992111812843,0.1952836608033296,0.9855379566731374,0.0494580704359884,0.1742243250989854,43793.0
634.153085231781,0.21059250831604,1848.3394947052,22,0,1848.3394947052,0.984810877268502,0.0507993992131662,0.1921184630506575,43793.0,2491.099672794342,0.9885995598089552,0.0393420069558137,0.2216297440870554,0.9856958676048768,0.0483928915572047,0.1922922987583783,43793.0
708.09357213974,0.2409417629241943,2097.978159189224,25,0,2097.978159189224,0.9849688252753876,0.05066468601621,0.199739219783867,43793.0,2815.8783638477325,0.9890558283591868,0.0378544509773907,0.2367649113628584,0.9858424121970566,0.0480905101365422,0.1961664560021483,43793.0
782.3376379013062,0.2715725898742676,2346.239985704422,28,0,2346.239985704422,0.9850202110269612,0.050335555275695,0.2069387698397173,43793.0,3139.811177015305,0.989019427740985,0.03763706116638,0.2501110184446161,0.9859467389565862,0.0475690761378314,0.2080538519937564,43793.0
857.0584635734558,0.3002731800079345,2594.3011071681976,31,0,2594.3011071681976,0.9851891100956576,0.049699268311123,0.2144798506707727,43793.0,3464.285894870758,0.9891903721031104,0.036921600876654,0.2620925038801003,0.9860340162067764,0.0469967124385101,0.2063023103793828,43793.0
931.64511179924,0.3289966583251953,2840.9522914886475,34,0,2840.9522914886475,0.9854018134115968,0.0490548568959468,0.2261713297198089,43793.0,3787.297585248947,0.9893177741950296,0.0364144419583955,0.2746527972128583,0.9861712241628894,0.0466510349052169,0.2192863970427205,43793.0
1006.165292263031,0.3585526943206787,3088.764978408813,37,0,3088.764978408813,0.9852796669529388,0.0493274554123306,0.2245547737997431,43793.0,4111.495735883713,0.9892890729964102,0.0361537734130534,0.2867796507514254,0.98624429348863,0.0466666319079943,0.2212347747060144,43793.0
1079.542960882187,0.3880760669708252,3336.7769696712494,40,0,3336.7769696712494,0.9853230500054966,0.0488114688890863,0.225273522488404,43793.0,4434.775269985199,0.9895980044692888,0.0350487432786241,0.3006863786398895,0.9862345509118646,0.0461095734415733,0.2266656179827627,43793.0
1153.9907455444336,0.41802978515625,3584.7729184627533,43,0,3584.7729184627533,0.9854717317293116,0.0486101937695618,0.2376101210413844,43793.0,4759.107297420502,0.9896661075022848,0.034799203844414,0.3014245416489921,0.9863875905552212,0.0457703529025165,0.238954989836812,43793.0
1230.383728981018,0.447779893875122,3833.406742572784,46,0,3833.406742572784,0.985493212658248,0.0485820757337527,0.2332520313677704,43793.0,5085.597135543823,0.989689915305316,0.0343939010276676,0.3358732373471042,0.9864659371100432,0.045624109594449,0.2359742988000338,43793.0
1306.0687873363495,0.4781255722045898,4082.320953845978,49,0,4082.320953845978,0.985534910932066,0.047912988233084,0.2425173943681179,43793.0,5411.931915044785,0.9899382912333832,0.0337847161065751,0.3401489748710571,0.986416412344819,0.045197795747081,0.2439565791142435,43793.0
1381.8430333137512,0.5111901760101318,4331.636686325073,52,0,4331.636686325073,0.985656215001354,0.0481597392162577,0.2460483435801407,43793.0,5738.832441568375,0.990010977747867,0.0334600357421455,0.3392766896451094,0.9865410361392768,0.0453525479527598,0.2451833328454614,43793.0
1459.2150495052338,0.5419578552246094,4583.4743440151215,55,0,4583.4743440151215,0.9857067583635576,0.0482464296379536,0.2463489132456128,43793.0,6069.554693698883,0.990034427525481,0.0332004172749978,0.3451283842367983,0.9865292638590184,0.0453397481351084,0.2501947067302829,43793.0
