global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,192.05217,11.773679,,,,,,,,,,,,,,
1,,,0.0009964923374354,2961.228515625,0.0009599999757483,2972.609619140625,50000.0,0.0012000000569969,2961.38720703125,10000.0,102.12755608558656,140.7373914718628,102.12755608558656,38.60970664024353,0.0,0.0
100,1.7313308,7.0295835,,,,,,,,,,,,,,
200,2.154377,6.968728,,,,,,,,,,,,,,
300,1.2265935,6.8209066,,,,,,,,,,,,,,
400,1.2408124,6.789148,,,,,,,,,,,,,,
500,1.1781318,6.6420927,,,,,,,,,,,,,,
600,1.5854199,6.582973,,,,,,,,,,,,,,
700,1.6188635,6.4579086,,,,,,,,,,,,,,
800,1.8916098,6.399226,,,,,,,,,,,,,,
900,1.9629638,6.25323,,,,,,,,,,,,,,
1000,2.2982395,6.160205,,,,,,,,,,,,,,
1100,2.7164886,6.0355244,,,,,,,,,,,,,,
1200,2.6520648,5.91425,,,,,,,,,,,,,,
1300,3.0673218,5.752265,,,,,,,,,,,,,,
1400,2.9890766,5.665313,,,,,,,,,,,,,,
1469,,,0.0555444806814193,5.43438720703125,0.0526000000536441,5.498008728027344,50000.0,0.0375000014901161,5.757922649383545,10000.0,612.1092338562012,669.2759745121002,612.1092338562012,57.08037090301514,0.0287058353424072,0.0
1500,2.8094108,5.54652,,,,,,,,,,,,,,
1600,3.1747396,5.538265,,,,,,,,,,,,,,
1700,2.8992355,5.463241,,,,,,,,,,,,,,
1800,3.0897598,5.3217335,,,,,,,,,,,,,,
1900,3.558546,5.2181196,,,,,,,,,,,,,,
2000,3.626578,5.2030597,,,,,,,,,,,,,,
2100,4.0201383,5.072852,,,,,,,,,,,,,,
2200,3.8182287,5.0099773,,,,,,,,,,,,,,
2300,4.0441713,4.841032,,,,,,,,,,,,,,
2400,3.3055925,4.7291784,,,,,,,,,,,,,,
2500,3.9912417,4.718713,,,,,,,,,,,,,,
2600,4.132438,4.5956416,,,,,,,,,,,,,,
2700,3.5506225,4.706987,,,,,,,,,,,,,,
2800,3.5780385,4.4788857,,,,,,,,,,,,,,
2900,3.862265,4.6138344,,,,,,,,,,,,,,
2935,,,0.1924425959587097,4.216915607452393,0.179199993610382,4.284657001495361,50000.0,0.134100005030632,4.825271129608154,10000.0,1122.3447132110596,1198.296665430069,1122.3447132110596,75.77811336517334,0.0588905811309814,0.0
3000,3.5576644,4.384475,,,,,,,,,,,,,,
3100,4.47634,4.362049,,,,,,,,,,,,,,
3200,4.2206597,4.3263626,,,,,,,,,,,,,,
3300,3.842606,4.2150426,,,,,,,,,,,,,,
3400,3.790405,4.1038437,,,,,,,,,,,,,,
3500,4.0472536,4.1355557,,,,,,,,,,,,,,
3600,4.262493,4.1145864,,,,,,,,,,,,,,
3700,4.218269,3.9355996,,,,,,,,,,,,,,
3800,4.164128,3.9545026,,,,,,,,,,,,,,
3900,4.081716,3.81744,,,,,,,,,,,,,,
4000,3.844586,3.8581731,,,,,,,,,,,,,,
4100,4.184556,3.7001474,,,,,,,,,,,,,,
4200,4.381975,3.7863264,,,,,,,,,,,,,,
4300,3.9600034,3.7201867,,,,,,,,,,,,,,
4400,4.1865907,3.6301951,,,,,,,,,,,,,,
4401,,,0.3009406924247741,3.398714065551758,0.2755599915981293,3.5386290550231934,50000.0,0.2056000083684921,4.171472549438477,10000.0,1632.7624773979187,1727.445336103439,1632.7624773979187,94.42355155944824,0.0883841514587402,0.0
4500,3.9525878,3.6384206,,,,,,,,,,,,,,
4600,4.1860623,3.6542616,,,,,,,,,,,,,,
4700,4.087601,3.6598089,,,,,,,,,,,,,,
4800,3.9094274,3.443452,,,,,,,,,,,,,,
4900,4.359068,3.3987927,,,,,,,,,,,,,,
5000,4.1447215,3.5418491,,,,,,,,,,,,,,
5100,4.118486,3.3551214,,,,,,,,,,,,,,
