global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.397284,11.405195,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006408422486856,11.480995178222656,0.0,0.0004835649742744,11.48572826385498,0.0,3000.0,0.0007088489946909,11.493806838989258,0.0,3003.0,45.72008514404297,928.7748215198516,45.72008514404297,883.0546946525574,0.0,0.0
1,4.315476,11.403153,2.7776696e-07,,,,,,,,,,,,,,,,,
2,4.3427477,11.392149,5.5576675e-07,,,,,,,,,,,,,,,,,
3,4.3940187,11.388428,8.3376653e-07,,,,,,,,,,,,,,,,,
4,4.268116,11.335167,1.1115335e-06,,,,,,,,,,,,,,,,,
5,4.3477635,11.305131,1.3895333e-06,,,,,,,,,,,,,,,,,
6,4.3048463,11.258955,1.6673002e-06,,,,,,,,,,,,,,,,,
7,4.189875,11.205232,1.9453e-06,,,,,,,,,,,,,,,,,
8,4.206037,11.157199,2.2232998e-06,,,,,,,,,,,,,,,,,
9,3.982923,11.087151,2.5010668e-06,,,,,,,,,,,,,,,,,
10,3.8006928,11.020721,2.7788337e-06,,,,,,,,,,,,,,,,,
11,3.638125,10.951018,3.0570664e-06,,,,,,,,,,,,,,,,,
12,3.4921575,10.871331,3.3348333e-06,,,,,,,,,,,,,,,,,
13,3.3190973,10.798305,3.6126003e-06,,,,,,,,,,,,,,,,,
14,3.0766406,10.727899,3.8906e-06,,,,,,,,,,,,,,,,,
15,2.9216413,10.654411,4.1686e-06,,,,,,,,,,,,,,,,,
16,2.7661693,10.575266,4.446367e-06,,,,,,,,,,,,,,,,,
17,2.60544,10.513314,4.7241338e-06,,,,,,,,,,,,,,,,,
18,2.4490435,10.449359,5.0021335e-06,,,,,,,,,,,,,,,,,
19,2.3437364,10.37384,5.2799005e-06,,,,,,,,,,,,,,,,,
20,2.2223053,10.312976,5.5579003e-06,,,,,,,,,,,,,,,,,
21,2.1591763,10.2411175,5.8359e-06,,,,,,,,,,,,,,,,,
22,1.9961033,10.198941,6.113667e-06,,,,,,,,,,,,,,,,,
23,1.9129308,10.132995,6.391434e-06,,,,,,,,,,,,,,,,,
24,1.810398,10.076063,6.6696666e-06,,,,,,,,,,,,,,,,,
25,1.6960407,10.024083,6.9474336e-06,,,,,,,,,,,,,,,,,
26,1.610608,9.97361,7.2252005e-06,,,,,,,,,,,,,,,,,
27,1.5256296,9.9286,7.5032003e-06,,,,,,,,,,,,,,,,,
28,1.4286723,9.880988,7.7812e-06,,,,,,,,,,,,,,,,,
29,1.3727475,9.828682,8.058967e-06,,,,,,,,,,,,,,,,,
30,1.3351345,9.772802,8.336967e-06,,,,,,,,,,,,,,,,,
31,1.2729523,9.768866,8.614734e-06,,,,,,,,,,,,,,,,,
32,1.2380323,9.712436,8.892734e-06,,,,,,,,,,,,,,,,,
33,1.2200965,9.66687,9.170733e-06,,,,,,,,,,,,,,,,,
34,1.1961328,9.636509,9.4485e-06,,,,,,,,,,,,,,,,,
35,1.1190041,9.604256,9.726267e-06,,,,,,,,,,,,,,,,,
36,1.069061,9.591397,1.0004267e-05,,,,,,,,,,,,,,,,,
37,0.9993976,9.563338,1.0282267e-05,,,,,,,,,,,,,,,,,
38,0.9488831,9.563511,1.0560034e-05,,,,,,,,,,,,,,,,,
39,0.86535335,9.527399,1.0838034e-05,,,,,,,,,,,,,,,,,
40,0.7868713,9.479307,1.1115801e-05,,,,,,,,,,,,,,,,,
41,0.7118383,9.455696,1.13938e-05,,,,,,,,,,,,,,,,,
42,0.6720687,9.410601,1.16718e-05,,,,,,,,,,,,,,,,,
43,0.636571,9.372958,1.1949567e-05,,,,,,,,,,,,,,,,,
44,0.60194564,9.390734,1.2227334e-05,,,,,,,,,,,,,,,,,
45,0.5959292,9.3661785,1.2505567e-05,,,,,,,,,,,,,,,,,
46,0.60257006,9.359881,1.2783334e-05,,,,,,,,,,,,,,,,,
47,0.5918117,9.329548,1.3061101e-05,,,,,,,,,,,,,,,,,
48,0.58902186,9.305792,1.3338868e-05,,,,,,,,,,,,,,,,,
49,0.6200123,9.279768,1.36171e-05,,,,,,,,,,,,,,,,,
50,0.5984209,9.273736,1.3894867e-05,,,,,,,,,,,,,,,,,
51,0.58453953,9.264026,1.4172634e-05,,,,,,,,,,,,,,,,,
52,0.5610768,9.254173,1.4450634e-05,,,,,,,,,,,,,,,,,
53,0.5287201,9.2511015,1.4728634e-05,,,,,,,,,,,,,,,,,
54,0.50186163,9.222728,1.5006401e-05,,,,,,,,,,,,,,,,,
55,0.48511958,9.223422,1.52844e-05,,,,,,,,,,,,,,,,,
56,0.44972745,9.213437,1.5562167e-05,,,,,,,,,,,,,,,,,
57,0.41760665,9.205351,1.5839934e-05,,,,,,,,,,,,,,,,,
58,0.39229828,9.180577,1.6118167e-05,,,,,,,,,,,,,,,,,
59,0.36786887,9.184885,1.6395934e-05,,,,,,,,,,,,,,,,,
60,0.34824735,9.144585,1.66737e-05,,,,,,,,,,,,,,,,,
61,0.33445144,9.167789,1.69517e-05,,,,,,,,,,,,,,,,,
62,0.33296394,9.160928,1.72297e-05,,,,,,,,,,,,,,,,,
63,0.31694877,9.124835,1.7507467e-05,,,,,,,,,,,,,,,,,
64,0.32057813,9.0993805,1.7785467e-05,,,,,,,,,,,,,,,,,
65,0.32578573,9.128727,1.8063234e-05,,,,,,,,,,,,,,,,,
66,0.33293274,9.100348,1.8341234e-05,,,,,,,,,,,,,,,,,
67,0.31411535,9.086557,1.8619234e-05,,,,,,,,,,,,,,,,,
68,0.31005672,9.063296,1.8897e-05,,,,,,,,,,,,,,,,,
69,0.29528138,9.084041,1.9174768e-05,,,,,,,,,,,,,,,,,
70,0.29808035,9.078797,1.9453e-05,,,,,,,,,,,,,,,,,
71,0.2919371,9.050689,1.9730767e-05,,,,,,,,,,,,,,,,,
72,0.28168458,9.051778,2.0008534e-05,,,,,,,,,,,,,,,,,
73,0.26786298,9.043799,2.0286534e-05,,,,,,,,,,,,,,,,,
74,0.25763023,9.027153,2.0564301e-05,,,,,,,,,,,,,,,,,
75,0.24629635,9.015604,2.08423e-05,,,,,,,,,,,,,,,,,
76,0.24841899,9.016163,2.11203e-05,,,,,,,,,,,,,,,,,
77,0.2289924,9.002265,2.1398067e-05,,,,,,,,,,,,,,,,,
78,0.22431931,9.014089,2.1675834e-05,,,,,,,,,,,,,,,,,
79,0.2247335,9.009554,2.1953834e-05,,,,,,,,,,,,,,,,,
80,0.21285665,9.026313,2.2231834e-05,,,,,,,,,,,,,,,,,
81,0.21970779,8.985059,2.2509601e-05,,,,,,,,,,,,,,,,,
82,0.21670894,8.984099,2.2787368e-05,,,,,,,,,,,,,,,,,
83,0.2090104,9.00128,2.30656e-05,,,,,,,,,,,,,,,,,
84,0.22300175,8.980901,2.3343368e-05,,,,,,,,,,,,,,,,,
85,0.20427245,8.981395,2.3621134e-05,,,,,,,,,,,,,,,,,
86,0.20523465,8.976261,2.3899134e-05,,,,,,,,,,,,,,,,,
87,0.20570366,8.928376,2.4177134e-05,,,,,,,,,,,,,,,,,
88,0.19823736,8.934202,2.4454901e-05,,,,,,,,,,,,,,,,,
89,0.19226281,8.944937,2.47329e-05,,,,,,,,,,,,,,,,,
90,0.18362658,8.952993,2.5010668e-05,,,,,,,,,,,,,,,,,
91,0.17775056,8.939269,2.5288668e-05,,,,,,,,,,,,,,,,,
92,0.16533642,8.957652,2.5566667e-05,,,,,,,,,,,,,,,,,
93,0.179391,8.924982,2.5844434e-05,,,,,,,,,,,,,,,,,
94,0.1721892,8.942357,2.6122201e-05,,,,,,,,,,,,,,,,,
95,0.17111528,8.923492,2.6400201e-05,,,,,,,,,,,,,,,,,
96,0.1567943,8.904626,2.66782e-05,,,,,,,,,,,,,,,,,
97,0.16431995,8.933876,2.6955968e-05,,,,,,,,,,,,,,,,,
98,0.15382443,8.914365,2.7233968e-05,,,,,,,,,,,,,,,,,
99,0.14851329,8.941273,2.7511735e-05,,,,,,,,,,,,,,,,,
2191,,,,0.4953948557376861,3.193995952606201,19.9244277398502,0.4939306378364563,3.2337536811828613,16.187782994140676,3000.0,0.4865609407424927,3.347348690032959,14.436892956037983,3003.0,885.6691143512726,2294.36930847168,885.6691143512726,1408.5895946025848,0.0449750423431396,0.0
