global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.4831432,0.832369,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4100324511528015,0.8199288249015808,0.0232369569686567,0.4204985201358795,0.8092490434646606,0.0256701466623504,43793.0,0.4223327338695526,0.8078812956809998,0.0271873452799978,43793.0,20.93341040611267,326.34634017944336,20.93341040611267,305.4128906726837,0.0,0.0
1,1.4988065,0.833706,4.6310015e-07,,,,,,,,,,,,,,,,,
2,1.501359,0.8337722,9.262003e-07,,,,,,,,,,,,,,,,,
3,1.4713908,0.8307976,1.3893005e-06,,,,,,,,,,,,,,,,,
4,1.48418,0.8291793,1.8526334e-06,,,,,,,,,,,,,,,,,
5,1.4785999,0.82614774,2.3157336e-06,,,,,,,,,,,,,,,,,
6,1.4539495,0.8258245,2.7788337e-06,,,,,,,,,,,,,,,,,
7,1.4367017,0.8191715,3.2419339e-06,,,,,,,,,,,,,,,,,
8,1.4384894,0.81904787,3.7052669e-06,,,,,,,,,,,,,,,,,
9,1.4120557,0.8144146,4.168367e-06,,,,,,,,,,,,,,,,,
10,1.392569,0.8083215,4.6317e-06,,,,,,,,,,,,,,,,,
11,1.349552,0.802619,5.0948e-06,,,,,,,,,,,,,,,,,
12,1.3366579,0.8025503,5.5579003e-06,,,,,,,,,,,,,,,,,
13,1.2862734,0.7947883,6.0210004e-06,,,,,,,,,,,,,,,,,
14,1.2768706,0.7903,6.4841006e-06,,,,,,,,,,,,,,,,,
15,1.2475941,0.78582984,6.9472007e-06,,,,,,,,,,,,,,,,,
16,1.2274134,0.7823734,7.410301e-06,,,,,,,,,,,,,,,,,
17,1.196334,0.7755973,7.873634e-06,,,,,,,,,,,,,,,,,
18,1.1792861,0.7688101,8.336734e-06,,,,,,,,,,,,,,,,,
19,1.1564729,0.76240593,8.799834e-06,,,,,,,,,,,,,,,,,
20,1.1421876,0.7590378,9.262934e-06,,,,,,,,,,,,,,,,,
