global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,8.790021,1.1193254,,,,,,,,,,,,,,
1,,,0.170000672340393,1.129819733755929,0.1674811728696978,1.1297075725634849,3554.0,0.19047882582881,1.123879039330843,3581.0,60.94758415222168,266.9019989967346,60.94758415222168,205.95401859283447,0.0,0.0
100,0.6313338,0.35080084,,,,,,,,,,,,,,
200,0.161652,0.39615992,,,,,,,,,,,,,,
300,0.13348135,0.27302295,,,,,,,,,,,,,,
331,,,0.697528498513358,0.3111145155770438,0.6748536667531303,0.3346077098427827,3554.0,0.6937694576192055,0.3355978097838418,3581.0,141.18671321868896,356.8006625175476,141.18671321868896,215.56900000572205,0.0327227115631103,0.0
400,0.09265114,0.29338223,,,,,,,,,,,,,,
500,0.09403735,0.19887766,,,,,,,,,,,,,,
577,,,0.715930530003139,0.2922940594809396,0.6934957337902715,0.3144731494772615,3554.0,0.7114094870278903,0.3162750440148527,3581.0,221.4362297058105,446.6955044269562,221.4362297058105,225.17132902145383,0.0673162937164306,0.0
600,0.35154387,0.28105706,,,,,,,,,,,,,,
700,0.1748782,0.24072814,,,,,,,,,,,,,,
800,0.18521984,0.2637116,,,,,,,,,,,,,,
827,,,0.724576609475272,0.2832919870104108,0.7030577479820272,0.3044952238015264,3554.0,0.7203886260602834,0.3065662101739214,3581.0,301.7024738788605,536.5950903892517,301.7024738788605,234.7630975246429,0.1004791259765625,0.0
900,0.20368701,0.36850342,,,,,,,,,,,,,,
1000,0.30393326,0.2540999,,,,,,,,,,,,,,
1100,0.30101278,0.2648126,,,,,,,,,,,,,,
1127,,,0.7311122758047921,0.2776188680103847,0.7084510987839406,0.2992920540126442,3554.0,0.7255009893797124,0.3012739627330005,3581.0,381.8556435108185,626.3914542198181,381.8556435108185,244.3628125190735,0.1337735652923584,0.0
1200,0.16869909,0.27798778,,,,,,,,,,,,,,
1300,0.41080216,0.24665372,,,,,,,,,,,,,,
1400,0.41080534,0.272213,,,,,,,,,,,,,,
1466,,,0.7328523227146694,0.275686570576259,0.7116715705455121,0.2966604324023107,3554.0,0.7287312677804734,0.298451073973314,3581.0,461.85894751548767,716.0270473957062,461.85894751548767,253.95803117752075,0.158644437789917,0.0
1500,0.42616,0.28405422,,,,,,,,,,,,,,
1600,0.2934924,0.26088834,,,,,,,,,,,,,,
1700,0.15990385,0.30444938,,,,,,,,,,,,,,
1800,0.30118465,0.25294647,,,,,,,,,,,,,,
1803,,,0.7328818184988839,0.2754425832203456,0.7117031700636607,0.2960510082169738,3554.0,0.728883642619031,0.2978465856037071,3581.0,541.980138540268,805.7997140884399,541.980138540268,263.5718333721161,0.1842751502990722,0.0
1900,0.18067777,0.22934411,,,,,,,,,,,,,,
2000,0.46890527,0.31591776,,,,,,,,,,,,,,
2100,0.12703341,0.27941078,,,,,,,,,,,,,,
2136,,,0.7380454199654716,0.2714587620326451,0.715898349570906,0.2928542704413161,3554.0,0.7329314955450642,0.294619034269408,3581.0,622.0520057678223,895.5162117481232,622.0520057678223,273.1796009540558,0.209261417388916,0.0
2200,0.28911424,0.26568696,,,,,,,,,,,,,,
2300,0.24806358,0.27188864,,,,,,,,,,,,,,
2400,0.14377367,0.29958016,,,,,,,,,,,,,,
2472,,,0.73708404813494,0.271660566329956,0.7151973211302406,0.2930118902117332,3554.0,0.7323586752347458,0.2946537702784662,3581.0,702.2112741470337,985.3159494400024,702.2112741470337,282.7839865684509,0.2334060668945312,0.0
2500,0.1659524,0.27332234,,,,,,,,,,,,,,
2600,0.32285568,0.35487098,,,,,,,,,,,,,,
2700,0.12316239,0.26466045,,,,,,,,,,,,,,
2800,0.4162583,0.24523552,,,,,,,,,,,,,,
2808,,,0.7406430925641742,0.269889371735709,0.7185711192494373,0.2914464775604952,3554.0,0.7355715685868124,0.2931074895062482,3581.0,782.3658163547516,1075.1087019443512,782.3658163547516,292.38596868515015,0.2576475143432617,0.0
2900,0.17386158,0.26995093,,,,,,,,,,,,,,
3000,0.21557915,0.23251124,,,,,,,,,,,,,,
3100,0.22575828,0.26815224,,,,,,,,,,,,,,
3143,,,0.7398601259504046,0.2707112857273647,0.7173113288943795,0.2922433693219787,3554.0,0.7343864536791399,0.2938590349348122,3581.0,862.3538589477539,1164.7340195178986,862.3538589477539,301.9871478080749,0.2816932201385498,0.0
3200,0.34126613,0.24886133,,,,,,,,,,,,,,
3300,0.1224418,0.27318636,,,,,,,,,,,,,,
3400,0.04677207,0.31733006,,,,,,,,,,,,,,
3478,,,0.7416443143572126,0.2685039724622454,0.7186657804146737,0.2903913627800542,3554.0,0.7359650842772619,0.2919754842179209,3581.0,942.3282234668732,1254.35324549675,942.3282234668732,311.59502053260803,0.3067598342895508,0.0
3500,0.13117823,0.28089547,,,,,,,,,,,,,,
3600,0.2953165,0.2844618,,,,,,,,,,,,,,
3700,0.21092421,0.3264196,,,,,,,,,,,,,,
3800,0.10038554,0.28467724,,,,,,,,,,,,,,
3817,,,0.7425260543823242,0.2681890896388462,0.719786876362901,0.2899544650943479,3554.0,0.7370089371422088,0.2915549023928372,3581.0,1022.3307592868804,1344.0085232257843,1022.3307592868804,321.21006059646606,0.3323616981506347,0.0
3900,0.22658552,0.27815828,,,,,,,,,,,,,,
4000,0.1473321,0.2695038,,,,,,,,,,,,,,
4100,0.07520189,0.23313034,,,,,,,,,,,,,,
4156,,,0.7429147447858538,0.2680401120867048,0.7202708298528067,0.2897775421400183,3554.0,0.7375331474928442,0.2912486869174986,3581.0,1102.5019075870514,1433.8368110656738,1102.5019075870514,330.8284058570862,0.3590922355651855,0.0
4200,0.19511424,0.2049017,,,,,,,,,,,,,,
4300,0.109021835,0.28653052,,,,,,,,,,,,,,
4400,0.14248642,0.27406806,,,,,,,,,,,,,,
4492,,,0.7419323921203613,0.2675701209477016,0.7192602635234947,0.289434756062711,3554.0,0.7363894839953924,0.2909605723458007,3581.0,1182.6431784629822,1523.6029539108276,1182.6431784629822,340.4161250591278,0.3844344615936279,0.0
4500,0.18289319,0.2549722,,,,,,,,,,,,,,
4600,0.10394826,0.24595186,,,,,,,,,,,,,,
4700,0.10263908,0.31916383,,,,,,,,,,,,,,
4800,0.16352165,0.2594067,,,,,,,,,,,,,,
4832,,,0.7444532939365932,0.267271944454738,0.7213926127470808,0.2893817925225098,3554.0,0.7386073389721796,0.2909167688407568,3581.0,1262.7425882816317,1613.365005016327,1262.7425882816317,350.0406959056854,0.4105687141418457,0.0
4900,0.068528354,0.3608004,,,,,,,,,,,,,,
5000,0.10007309,0.3532308,,,,,,,,,,,,,,
5100,0.23538283,0.24181524,,,,,,,,,,,,,,
5168,,,0.7445406232561383,0.2669059038162231,0.7219305601962578,0.2887426922679551,3554.0,0.7390578503516825,0.2902775785504223,3581.0,1342.7131168842316,1702.98299574852,1342.7131168842316,359.64913630485535,0.4377434253692627,0.0
5200,0.26987562,0.26851144,,,,,,,,,,,,,,
5300,0.158661,0.25710118,,,,,,,,,,,,,,
5400,0.20383964,0.29838333,,,,,,,,,,,,,,
5500,0.09271607,0.24594805,,,,,,,,,,,,,,
5501,,,0.7440016610281808,0.2667544058391026,0.7205800242684299,0.2888162985368598,3554.0,0.7378086493821558,0.2904054097908231,3581.0,1422.726238489151,1792.532615661621,1422.726238489151,369.1482410430908,0.4632847309112549,0.0
5600,0.05302212,0.23415375,,,,,,,,,,,,,,
5700,0.13947752,0.27512452,,,,,,,,,,,,,,
5800,0.15786715,0.2883153,,,,,,,,,,,,,,
5840,,,0.7437154906136649,0.2667430468967983,0.7209025454373593,0.2886735854956563,3554.0,0.7381982790028973,0.2901337598828888,3581.0,1502.7236716747284,1882.177567958832,1502.7236716747284,378.7590808868408,0.4882047176361084,0.0
5900,0.07313703,0.3099833,,,,,,,,,,,,,,
6000,0.33813286,0.21763155,,,,,,,,,,,,,,
6100,0.11749054,0.26040062,,,,,,,,,,,,,,
6174,,,0.7422402926853725,0.2673847675323486,0.7202423215918683,0.289334599329101,3554.0,0.7371539489013195,0.2909262453967118,3581.0,1582.9452028274536,1972.0402925014496,1582.9452028274536,388.3631398677826,0.5135247707366943,0.0
6200,0.07555996,0.2260117,,,,,,,,,,,,,,
6300,0.2058382,0.2712244,,,,,,,,,,,,,,
6400,0.06748395,0.24717759,,,,,,,,,,,,,,
6500,0.069514714,0.28668526,,,,,,,,,,,,,,
6510,,,0.7438836778913226,0.2661626509257725,0.7212774118950478,0.287957822062289,3554.0,0.7384400334447431,0.2894598335834962,3581.0,1663.0669095516205,2061.819280385971,1663.0669095516205,397.98118567466736,0.5408844947814941,0.0
6600,0.072261445,0.2095281,,,,,,,,,,,,,,
6700,0.06783962,0.21201007,,,,,,,,,,,,,,
6800,0.11624969,0.2641476,,,,,,,,,,,,,,
6845,,,0.7464261054992676,0.2660450424466814,0.7233650409309933,0.288275294177775,3554.0,0.7405102859492809,0.2897386420408929,3581.0,1743.122589111328,2151.521135568619,1743.122589111328,407.589950799942,0.5664317607879639,0.0
6900,0.09184098,0.43523064,,,,,,,,,,,,,,
7000,0.21600047,0.23405644,,,,,,,,,,,,,,
7100,0.06946326,0.24017093,,,,,,,,,,,,,,
7183,,,0.7466441563197544,0.2658321857452392,0.7233214198570272,0.2882710694595878,3554.0,0.7405148537856046,0.2897785253878979,3581.0,1823.0957231521609,2241.154532432556,1823.0957231521609,417.2123591899872,0.5922930240631104,0.0
7200,0.11378654,0.28377846,,,,,,,,,,,,,,
7300,0.06630931,0.33232546,,,,,,,,,,,,,,
7400,0.290335,0.2391098,,,,,,,,,,,,,,
7500,0.16169894,0.23264144,,,,,,,,,,,,,,
7517,,,0.7454165731157575,0.2654756137302944,0.7224340916484947,0.2875448816199616,3554.0,0.7397668876317719,0.2890064928725391,3581.0,1903.1508915424347,2330.849183082581,1903.1508915424347,426.8146963119507,0.6176676750183105,0.0
7600,0.14568773,0.19581887,,,,,,,,,,,,,,
7700,0.72474486,0.20340312,,,,,,,,,,,,,,
7800,0.06378523,0.3552033,,,,,,,,,,,,,,
7854,,,0.7467114584786552,0.2649930204663958,0.723471723652047,0.2872307755401044,3554.0,0.7406795004232407,0.2886992206589465,3581.0,1983.1354203224184,2420.4876046180725,1983.1354203224184,436.4291338920593,0.6452052593231201,0.0
7900,0.122159,0.3691178,,,,,,,,,,,,,,
8000,0.1308064,0.2556669,,,,,,,,,,,,,,
8100,0.123849005,0.23410955,,,,,,,,,,,,,,
8192,,,0.7462125505719867,0.2650798559188843,0.7230297425655952,0.2873235819510147,3554.0,0.7403084148544401,0.2887338884913432,3581.0,2063.149688243866,2510.1565141677856,2063.149688243866,446.0449757575989,0.6722280979156494,0.0
8200,0.04091586,0.2992297,,,,,,,,,,,,,,
8300,0.19536078,0.2200862,,,,,,,,,,,,,,
8400,0.06899011,0.25666744,,,,,,,,,,,,,,
8500,0.13424577,0.3295474,,,,,,,,,,,,,,
8527,,,0.7450889859880719,0.2653395618711199,0.7218711393632175,0.2873810278141706,3554.0,0.7392387230347668,0.2887790214412873,3581.0,2143.2039279937744,2599.873916864395,2143.2039279937744,455.6687531471253,0.699678897857666,0.0
8600,0.06727664,0.27186456,,,,,,,,,,,,,,
8700,0.08615651,0.2586109,,,,,,,,,,,,,,
8800,0.11576801,0.21989556,,,,,,,,,,,,,,
