global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.778286,0.8743625,,,,,,,,,,,
1,,,0.8744013573763505,0.8738649769459518,83274637.0,0.8743384625,95000000.0,20.548500776290894,818.0211591720581,20.548500776290894,797.4726173877716,0.0,0.0
100,0.3968879,0.12778783,,,,,,,,,,,
171,,,0.1321620171385928,0.130602186279222,83274637.0,0.133721202497944,95000000.0,140.6790211200714,1606.0419204235077,140.6790211200714,1465.327611207962,0.0291130542755126,0.0
200,0.01974353,0.12774964,,,,,,,,,,,
300,0.34357688,0.13704847,,,,,,,,,,,
345,,,0.127020351541867,0.1281942925108926,83274637.0,0.1307607902138158,95000000.0,260.8055987358093,2374.225469827652,260.8055987358093,2113.35660982132,0.0512549877166748,0.0
400,0.006185612,0.12608524,,,,,,,,,,,
500,0.044280067,0.12402346,,,,,,,,,,,
523,,,0.1287218386998529,0.1279583707344583,83274637.0,0.1303166580797697,95000000.0,381.1602954864502,3127.0666320323944,381.1602954864502,2745.815559387207,0.0727593898773193,0.0
600,0.030581772,0.12572427,,,,,,,,,,,
695,,,0.1287978762210165,0.1282362154692674,83274637.0,0.1306141811677631,95000000.0,501.5353856086731,3876.3732631206512,501.5353856086731,3374.720945119858,0.0929653644561767,0.0
700,0.4488723,0.12669027,,,,,,,,,,,
800,0.0534474,0.12275572,,,,,,,,,,,
870,,,0.1309629085608435,0.130046873393212,83274637.0,0.1326385689555921,95000000.0,621.5181329250336,4599.8945779800415,621.5181329250336,3978.233203172684,0.1128590106964111,0.0
900,0.6484982,0.1308911,,,,,,,,,,,
1000,0.04671385,0.125738,,,,,,,,,,,
1044,,,0.1268318766060303,0.1280975787806214,83274637.0,0.1307251090666118,95000000.0,741.5843706130981,5289.207046508789,741.5843706130981,4547.452439069748,0.1334342956542968,0.0
1100,0.23823506,0.12942788,,,,,,,,,,,
1200,2.2937608,0.14552054,,,,,,,,,,,
1215,,,0.5813180335428355,0.1436104294907212,83274637.0,0.2235963335526316,95000000.0,861.6950523853302,5974.390606403351,861.6950523853302,5112.498879432678,0.1539721488952636,0.0
1300,0.145854,0.13531828,,,,,,,,,,,
1391,,,0.1439829706536524,0.1324566138841665,83274637.0,0.135478327446546,95000000.0,982.1132135391236,6653.769049882889,982.1132135391236,5671.432444810867,0.1744377613067627,0.0
1400,0.3581836,0.13956219,,,,,,,,,,,
1500,0.49027508,0.13630287,,,,,,,,,,,
1561,,,0.1288645877356424,0.1306510522197247,83274637.0,0.1334321048519736,95000000.0,1102.1452338695526,7314.886477231979,1102.1452338695526,6212.491601228714,0.1948528289794922,0.0
1600,0.59296066,0.12527184,,,,,,,,,,,
1700,0.64100385,0.13312973,,,,,,,,,,,
1730,,,0.1322084275431603,0.1302228743351408,83274637.0,0.1327211308285361,95000000.0,1222.3974349498749,7954.926471948624,1222.3974349498749,6732.253156661987,0.2151336669921875,0.0
1800,0.78779465,0.13024323,,,,,,,,,,,
1900,0.4160384,0.12481306,,,,,,,,,,,
1909,,,0.1291374861608323,0.1302715492661048,83274637.0,0.1332142563116776,95000000.0,1343.0659804344175,8574.181897878647,1343.0659804344175,7230.810612678528,0.238234281539917,0.0
2000,0.016462943,0.12865643,,,,,,,,,,,
2095,,,0.1280306673626292,0.1291292199037051,83274637.0,0.1319529647101151,95000000.0,1463.759726524353,9221.062542915344,1463.759726524353,7756.9704682827,0.2589356899261474,0.0
2100,0.1877877,0.1355035,,,,,,,,,,,
2200,0.045423962,0.12418312,,,,,,,,,,,
2265,,,0.1286459041864804,0.1287793888183936,83274637.0,0.1313638172080592,95000000.0,1584.1791739463806,9883.013425588608,1584.1791739463806,8298.47543144226,0.2791118621826172,0.0
2300,0.11464334,0.12583919,,,,,,,,,,,
2400,0.35813847,0.13031173,,,,,,,,,,,
2444,,,0.1275574068462698,0.1283953230200473,83274637.0,0.1309566990439967,95000000.0,1704.3929696083069,10557.072077274324,1704.3929696083069,8852.292962312698,0.3003418445587158,0.0
2500,0.3678541,0.12213322,,,,,,,,,,,
2600,0.21800615,0.12305334,,,,,,,,,,,
2619,,,0.128590293052905,0.1280335168750307,83274637.0,0.130466220024671,95000000.0,1825.2289440631864,11173.130931854248,1825.2289440631864,9347.488890886309,0.3213253021240234,0.0
2700,0.15834583,0.1325505,,,,,,,,,,,
2798,,,0.1259635459491104,0.1278161030996617,83274637.0,0.1303233257709704,95000000.0,1945.2416396141048,11825.14446735382,1945.2416396141048,9879.463186979294,0.341897964477539,0.0
2800,0.27383634,0.12112797,,,,,,,,,,,
2900,0.45032632,0.123673216,,,,,,,,,,,
2977,,,0.1274383416481363,0.1283270301910209,83274637.0,0.1307517440481085,95000000.0,2065.2585158348083,12494.160171031952,2065.2585158348083,10428.434758901596,0.3631093502044678,0.0
3000,0.4714885,0.12022121,,,,,,,,,,,
3100,0.28115675,0.12939735,,,,,,,,,,,
3150,,,0.1271927089506537,0.1275589512075586,83274637.0,0.1300375129625822,95000000.0,2185.625451087952,13172.628275632858,2185.625451087952,10986.505754232408,0.3873488903045654,0.0
3200,0.16428803,0.12349258,,,,,,,,,,,
3300,0.19232996,0.11738991,,,,,,,,,,,
3323,,,0.1244087848671764,0.127483409919521,83274637.0,0.1303985465460526,95000000.0,2306.0419132709503,13844.041793346403,2306.0419132709503,11537.474902629852,0.4093735218048095,0.0
3400,0.13474002,0.12163221,,,,,,,,,,,
3497,,,0.1249025482684373,0.1273047974545565,83274637.0,0.1298743438939144,95000000.0,2426.6592457294464,14504.95964050293,2426.6592457294464,12077.748252391815,0.4304490089416504,0.0
3500,0.18920623,0.12613767,,,,,,,,,,,
3600,0.018189048,0.12504119,,,,,,,,,,,
3669,,,0.1274320646042719,0.1273011535207424,83274637.0,0.1297271128392269,95000000.0,2546.815484046936,15193.142884731293,2546.815484046936,12645.747478246689,0.4517621994018554,0.0
3700,0.030513106,0.1289625,,,,,,,,,,,
3800,0.18264082,0.12194049,,,,,,,,,,,
3850,,,0.1264083022896036,0.1270495545730921,83274637.0,0.1294996831003289,95000000.0,2667.3001902103424,15876.107325553894,2667.3001902103424,13208.197210788729,0.4753592014312744,0.0
3900,0.21350594,0.12631151,,,,,,,,,,,
4000,0.23801382,0.12089879,,,,,,,,,,,
4027,,,0.1266383822866768,0.1269738741733985,83274637.0,0.1294372380345394,95000000.0,2787.3848190307617,16554.114054441452,2787.3848190307617,13766.091032743454,0.4973597526550293,0.0
4100,0.04449342,0.12663953,,,,,,,,,,,
4200,0.102929436,0.12846722,,,,,,,,,,,
4209,,,0.1267113361929385,0.1268728617258468,83274637.0,0.1292771652446546,95000000.0,2907.9420232772827,17246.64511322975,2907.9420232772827,14338.035694122314,0.520089864730835,0.0
4300,0.12691787,0.12308872,,,,,,,,,,,
4381,,,0.1276978591937314,0.1268591057730871,83274637.0,0.1295113676603618,95000000.0,3028.3025481700897,17928.125197172165,3028.3025481700897,14899.128257513046,0.5411045551300049,0.0
4400,0.010799919,0.12192491,,,,,,,,,,,
4500,8.803251,0.12717646,,,,,,,,,,,
4558,,,0.1443181108894213,0.1450198415408208,83274637.0,0.1488523304276315,95000000.0,3148.8235676288605,18613.694876909256,3148.8235676288605,15464.144451141356,0.5672829151153564,0.0
4600,0.010949664,0.14737572,,,,,,,,,,,
4700,0.029399142,0.14008051,,,,,,,,,,,
4735,,,0.1440644733514051,0.144906640994837,83274637.0,0.1486624162520559,95000000.0,3269.0014448165894,19287.156900167465,3269.0014448165894,16017.397875547407,0.5916719436645508,0.0
4800,0.0118754385,0.14456183,,,,,,,,,,,
4900,0.050879885,0.1433796,,,,,,,,,,,
