global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.574037,0.80810213,0.0,,,,,,,,,,,,,,
1,,,,0.1583814620971679,0.8338287898472377,0.1525688278722038,0.8450175528453855,3554.0,0.1749374956366936,0.8456768769853044,3581.0,67.00740504264832,297.7874553203583,67.00740504264832,230.7795479297638,0.0,0.0
1,6.352682,0.84734887,2.4461187e-06,,,,,,,,,,,,,,
2,6.3647857,0.7950017,4.892121e-06,,,,,,,,,,,,,,
3,5.5442643,0.79718804,7.33824e-06,,,,,,,,,,,,,,
4,5.376067,0.8226149,9.784242e-06,,,,,,,,,,,,,,
5,4.879558,0.7716433,1.2230361e-05,,,,,,,,,,,,,,
6,4.611439,0.7459602,1.467648e-05,,,,,,,,,,,,,,
7,3.3350272,0.7981411,1.7122482e-05,,,,,,,,,,,,,,
8,3.223593,0.7263287,1.95686e-05,,,,,,,,,,,,,,
9,2.6840954,0.7047449,2.2014603e-05,,,,,,,,,,,,,,
10,2.2508917,0.76370203,2.4460722e-05,,,,,,,,,,,,,,
11,1.7740687,0.69949836,2.690684e-05,,,,,,,,,,,,,,
12,1.4081899,0.6577158,2.9352843e-05,,,,,,,,,,,,,,
13,1.3588262,0.69955695,3.179896e-05,,,,,,,,,,,,,,
14,1.2903429,0.64888006,3.4244964e-05,,,,,,,,,,,,,,
15,1.2943026,0.70038664,3.6691083e-05,,,,,,,,,,,,,,
16,1.6344318,0.59632874,3.91372e-05,,,,,,,,,,,,,,
17,1.611233,0.6493649,4.1583204e-05,,,,,,,,,,,,,,
18,1.3792676,0.6479701,4.4029322e-05,,,,,,,,,,,,,,
19,1.6760898,0.58625996,4.6475325e-05,,,,,,,,,,,,,,
20,1.7254192,0.56300044,4.8921444e-05,,,,,,,,,,,,,,
21,1.5956975,0.67835766,5.1367562e-05,,,,,,,,,,,,,,
22,1.1182579,0.57666814,5.3813565e-05,,,,,,,,,,,,,,
23,1.3708878,0.53714114,5.6259683e-05,,,,,,,,,,,,,,
