global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.504193305969238,1.0483626127243042,,,,,,,,,,,,,,
1,,,0.1870130130222865,1.0817124502999442,0.179502144782947,1.086679951287282,3554.0,0.2023467804526057,1.0839969876823865,3581.0,134.59008598327637,385.9044880867005,134.59008598327637,250.86508464813232,0.0,0.0
1,5.541796684265137,1.0862960815429688,,,,,,,,,,,,,,
2,5.3778228759765625,1.0561319589614868,,,,,,,,,,,,,,
3,5.292669773101807,1.0641627311706543,,,,,,,,,,,,,,
4,5.512689113616943,1.0613269805908203,,,,,,,,,,,,,,
5,5.222528457641602,1.0169371366500854,,,,,,,,,,,,,,
6,5.87422513961792,1.044552206993103,,,,,,,,,,,,,,
7,5.587969779968262,1.0159186124801636,,,,,,,,,,,,,,
8,4.533463001251221,1.0046143531799316,,,,,,,,,,,,,,
9,4.768381595611572,0.9609524607658386,,,,,,,,,,,,,,
10,4.55205774307251,1.0068503618240356,,,,,,,,,,,,,,
11,4.680478572845459,0.8891995549201965,,,,,,,,,,,,,,
12,3.839193344116211,0.8580033183097839,,,,,,,,,,,,,,
13,4.795421123504639,0.7779306173324585,,,,,,,,,,,,,,
14,4.069404602050781,0.740842342376709,,,,,,,,,,,,,,
15,3.162912607192993,0.7158870697021484,,,,,,,,,,,,,,
16,2.7082455158233643,0.6193757057189941,,,,,,,,,,,,,,
17,1.610782504081726,0.5827697515487671,,,,,,,,,,,,,,
18,1.0158472061157229,0.5772793889045715,,,,,,,,,,,,,,
19,1.33137309551239,0.5622212290763855,,,,,,,,,,,,,,
20,1.5291504859924316,0.6408969163894653,,,,,,,,,,,,,,
21,2.362278461456299,0.5907325744628906,,,,,,,,,,,,,,
22,2.262735605239868,0.6100298762321472,,,,,,,,,,,,,,
23,2.675855159759521,0.6366260647773743,,,,,,,,,,,,,,
24,2.4656729698181152,0.633044958114624,,,,,,,,,,,,,,
25,2.6050591468811035,0.6222481727600098,,,,,,,,,,,,,,
26,2.717088460922241,0.6176835298538208,,,,,,,,,,,,,,
27,2.1032629013061523,0.5672876238822937,,,,,,,,,,,,,,
28,1.5833660364151,0.626207172870636,,,,,,,,,,,,,,
29,0.8902407884597778,0.5284044742584229,,,,,,,,,,,,,,
30,0.6830066442489624,0.5354896783828735,,,,,,,,,,,,,,
31,0.6676852703094482,0.5646921396255493,,,,,,,,,,,,,,
32,0.9892078042030334,0.538701057434082,,,,,,,,,,,,,,
33,1.4224172830581665,0.5081613063812256,,,,,,,,,,,,,,
34,1.441438913345337,0.564451277256012,,,,,,,,,,,,,,
35,1.58465838432312,0.4822277426719665,,,,,,,,,,,,,,
36,1.3602232933044434,0.6203047633171082,,,,,,,,,,,,,,
37,1.5124765634536743,0.5092744827270508,,,,,,,,,,,,,,
38,1.0733973979949951,0.488956093788147,,,,,,,,,,,,,,
39,0.5453135967254639,0.4803433418273926,,,,,,,,,,,,,,
40,0.4285692274570465,0.4553999900817871,,,,,,,,,,,,,,
41,0.4378698468208313,0.4700412452220917,,,,,,,,,,,,,,
42,0.6765219569206238,0.4619530141353607,,,,,,,,,,,,,,
43,0.8002224564552307,0.4323128461837768,,,,,,,,,,,,,,
44,1.0325473546981812,0.4943039417266845,,,,,,,,,,,,,,
45,0.8253895044326782,0.4664909243583679,,,,,,,,,,,,,,
46,0.6743901968002319,0.4729457497596741,,,,,,,,,,,,,,
47,0.39464271068573,0.4711203277111053,,,,,,,,,,,,,,
48,0.4179252088069916,0.4796797633171081,,,,,,,,,,,,,,
49,0.6274969577789307,0.4472827911376953,,,,,,,,,,,,,,
50,0.4877175986766815,0.4562491178512573,,,,,,,,,,,,,,
51,0.8061838150024414,0.4278807640075683,,,,,,,,,,,,,,
52,0.8836413025856018,0.4077253341674804,,,,,,,,,,,,,,
53,0.3330407440662384,0.445748507976532,,,,,,,,,,,,,,
54,0.2375412881374359,0.4380470812320709,,,,,,,,,,,,,,
55,0.2821023762226105,0.4207133650779724,,,,,,,,,,,,,,
56,0.4276825785636902,0.4912909269332886,,,,,,,,,,,,,,
57,0.6153191328048706,0.4670535624027252,,,,,,,,,,,,,,
58,0.5649798512458801,0.4435926079750061,,,,,,,,,,,,,,
59,0.2043918818235397,0.4444693028926849,,,,,,,,,,,,,,
60,0.2428802698850631,0.3909376859664917,,,,,,,,,,,,,,
61,0.3372610807418823,0.4368125796318054,,,,,,,,,,,,,,
62,1.009074091911316,0.4228761196136474,,,,,,,,,,,,,,
63,0.7289360761642456,0.4664093852043152,,,,,,,,,,,,,,
64,0.4023052453994751,0.3630970120429992,,,,,,,,,,,,,,
65,0.1859259903430938,0.4070818126201629,,,,,,,,,,,,,,
