global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.5640271,6.9317656,0.0,,,,,,,,,,,,,,
1,,,,0.0008171236841008,6.912286281585693,0.0010799999581649,6.912572860717773,50000.0,0.0009000000427477,6.912826061248779,10000.0,56.28594136238098,93.40973711013794,56.28594136238098,37.123698234558105,0.0,0.0
1,0.5555274,6.9284205,1.9860454e-07,,,,,,,,,,,,,,
2,0.5649029,6.9237256,3.9697625e-07,,,,,,,,,,,,,,
3,0.54332405,6.9227138,5.9534796e-07,,,,,,,,,,,,,,
4,0.544144,6.9296002,7.939525e-07,,,,,,,,,,,,,,
5,0.55228466,6.9266095,9.92557e-07,,,,,,,,,,,,,,
6,0.5655913,6.9291396,1.1909287e-06,,,,,,,,,,,,,,
7,0.5644221,6.9280767,1.3895333e-06,,,,,,,,,,,,,,
8,0.54903483,6.9410677,1.587905e-06,,,,,,,,,,,,,,
9,0.56838256,6.9386005,1.7865095e-06,,,,,,,,,,,,,,
10,0.56465864,6.9289284,1.9848812e-06,,,,,,,,,,,,,,
11,0.54903257,6.930126,2.1834858e-06,,,,,,,,,,,,,,
12,0.5488961,6.9266143,2.3820903e-06,,,,,,,,,,,,,,
13,0.5511669,6.926918,2.5806949e-06,,,,,,,,,,,,,,
14,0.54377145,6.918276,2.7788337e-06,,,,,,,,,,,,,,
15,0.54198384,6.9372296,2.9774383e-06,,,,,,,,,,,,,,
16,0.57120246,6.9408765,3.1760428e-06,,,,,,,,,,,,,,
17,0.53389364,6.920312,3.3746473e-06,,,,,,,,,,,,,,
18,0.5676805,6.922548,3.573019e-06,,,,,,,,,,,,,,
19,0.5574759,6.9245543,3.7713908e-06,,,,,,,,,,,,,,
20,0.5712394,6.922706,3.9699953e-06,,,,,,,,,,,,,,
21,0.54924524,6.921608,4.1686e-06,,,,,,,,,,,,,,
22,0.56444037,6.919687,4.3669716e-06,,,,,,,,,,,,,,
23,0.54890496,6.9254475,4.565576e-06,,,,,,,,,,,,,,
24,0.55316466,6.924248,4.763948e-06,,,,,,,,,,,,,,
25,0.55021447,6.9230103,4.9625523e-06,,,,,,,,,,,,,,
26,0.54133064,6.9278584,5.160924e-06,,,,,,,,,,,,,,
27,0.55150527,6.921613,5.3595286e-06,,,,,,,,,,,,,,
28,0.56317705,6.913692,5.558133e-06,,,,,,,,,,,,,,
29,0.55418646,6.915882,5.756505e-06,,,,,,,,,,,,,,
30,0.55460423,6.921357,5.9548765e-06,,,,,,,,,,,,,,
31,0.5546838,6.9185214,6.153481e-06,,,,,,,,,,,,,,
32,0.5460458,6.9211884,6.3520856e-06,,,,,,,,,,,,,,
33,0.5414421,6.919759,6.5504573e-06,,,,,,,,,,,,,,
34,0.55903983,6.919502,6.749062e-06,,,,,,,,,,,,,,
35,0.5447369,6.926888,6.9474336e-06,,,,,,,,,,,,,,
36,0.5583186,6.9223537,7.146038e-06,,,,,,,,,,,,,,
37,0.55595064,6.9103537,7.34441e-06,,,,,,,,,,,,,,
38,0.5609151,6.9154196,7.5430144e-06,,,,,,,,,,,,,,
39,0.5454008,6.9179554,7.741619e-06,,,,,,,,,,,,,,
40,0.537665,6.9160175,7.939991e-06,,,,,,,,,,,,,,
41,0.55555046,6.9075994,8.138362e-06,,,,,,,,,,,,,,
42,0.54908144,6.9176493,8.336967e-06,,,,,,,,,,,,,,
43,0.5544316,6.907507,8.535571e-06,,,,,,,,,,,,,,
