accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
235.5261311531067,0.0,134.0296356678009,1,0,134.0296356678009,0.6940404598488551,3581.0,0.4060168358175091,370.032333612442,0.6797535078866142,0.3945250170571463,0.6932256952993107,3554.0,0.3843666123887697
241.861832857132,0.0310513973236084,213.34612655639648,300,0,213.34612655639648,0.3402351522139416,3581.0,0.6824524726857023,456.83950996398926,0.3137354850769043,0.6875997952052525,0.3395378529254009,3554.0,0.6630230132421215
248.306316614151,0.0842800140380859,292.846474647522,549,0,292.846474647522,0.3225961454551801,3581.0,0.7018620273448408,544.0030121803284,0.2968765667506626,0.7066258702959333,0.3214485370247432,3554.0,0.6830988740679516
254.5613694190979,0.1237635612487793,372.2126543521881,783,0,372.2126543521881,0.3104090899670134,3581.0,0.7150652559733663,630.7118501663208,0.2844874007361276,0.7205473354884556,0.308732100933807,3554.0,0.6972703649277223
260.73097372055054,0.15704345703125,451.73867440223694,1034,0,451.73867440223694,0.3049147669012671,3581.0,0.7209264035665666,717.6074657440186,0.2790451049804687,0.7268365451267788,0.3030026274312394,3554.0,0.7035697975652434
267.0439522266388,0.1929395198822021,531.3226153850555,1338,0,531.3226153850555,0.3002665162053197,3581.0,0.7247531595792027,804.7078809738159,0.2743681669235229,0.7310021264212472,0.2984916931736248,3554.0,0.7074246640009496
272.8260099887848,0.2176294326782226,610.7473559379578,1643,0,610.7473559379578,0.3007951580389556,3581.0,0.7250324111848995,891.080991268158,0.2751128673553467,0.7308744021824428,0.2989151267168156,3554.0,0.7078773614457302
279.11509704589844,0.2454724311828613,690.2625982761383,1950,0,690.2625982761383,0.2980833290609292,3581.0,0.7281472664976613,978.084546804428,0.2723519802093506,0.7344446863446917,0.2962429752897264,3554.0,0.7111453698737338
285.8442690372467,0.2713022232055664,769.6610960960388,2251,0,769.6610960960388,0.2986838972724972,3581.0,0.7283834986299218,1065.372317790985,0.2724060671670096,0.7354950223650251,0.2967443428619161,3554.0,0.7117083908536156
291.91946721076965,0.2974336147308349,849.2036414146423,2557,0,849.2036414146423,0.2970920744903658,3581.0,0.7284119282977869,1152.1467356681824,0.2718590668269566,0.7345425742013114,0.295499974445607,3554.0,0.7112084315208216
297.924028635025,0.3229625225067138,928.7546546459198,2864,0,928.7546546459198,0.2938190834111456,3581.0,0.7338125425422368,1238.9286806583405,0.2683008909225464,0.7401321956089565,0.2922168532045758,3554.0,0.716756826045477
303.75044775009155,0.3480541706085205,1008.0973825454712,3168,0,1008.0973825454712,0.2953855785635123,3581.0,0.7328942710878595,1325.2133593559265,0.2693044969013759,0.7391176223754883,0.2934817613076815,3554.0,0.7156884875536368
310.05749583244324,0.3772435188293457,1087.5629942417145,3474,0,1087.5629942417145,0.2949040127146746,3581.0,0.7327021492556199,1412.2161900997162,0.2685346603393554,0.7400375774928502,0.2932160505768149,3554.0,0.7157584873557963
316.1455104351044,0.4020326137542724,1167.099083662033,3779,0,1167.099083662033,0.3001310491788257,3581.0,0.7253827028719282,1498.989176273346,0.2748484441212245,0.7313568251473563,0.2983487397013049,3554.0,0.7082699511114238
321.92742133140564,0.4272985458374023,1246.7052211761477,4085,0,1246.7052211761477,0.2949956421477939,3581.0,0.7318023536765219,1585.521584033966,0.2696834972926548,0.7378344535827637,0.2933812954483504,3554.0,0.7147475775534609
328.2683095932007,0.4553358554840088,1326.0991327762604,4387,0,1326.0991327762604,0.2940016264224379,3581.0,0.7333352377347458,1672.4190094470978,0.2679999385561262,0.7403397560119629,0.2923414308701463,3554.0,0.7162699873821751
334.3618392944336,0.480515718460083,1405.680286884308,4695,0,1405.680286884308,0.2954641521659453,3581.0,0.7307800446366238,1759.2330782413485,0.2699961151395525,0.73670836857387,0.2938597533698825,3554.0,0.7136044306371342
340.16775393486023,0.5062792301177979,1485.1428565979004,5001,0,1485.1428565979004,0.2981118609937866,3581.0,0.7308322679593688,1845.6339411735528,0.2726582629340036,0.7367377962384906,0.2965996033298748,3554.0,0.7134914280124508
346.51974987983704,0.5356118679046631,1564.5485134124756,5305,0,1564.5485134124756,0.2930583682216036,3581.0,0.7355411617957623,1932.622913360596,0.2671317543302263,0.7421889986310687,0.2915762416687183,3554.0,0.7182918756814505
352.6404356956482,0.5608389377593994,1644.186598777771,5611,0,1644.186598777771,0.2913458045718723,3581.0,0.7372889386911826,2019.537313222885,0.2653958456856863,0.744098390851702,0.2898227088425893,3554.0,0.7201348832301632
358.7543284893036,0.5859277248382568,1723.607203722,5916,0,1723.607203722,0.2915647198320999,3581.0,0.7371378592091944,2106.221231460572,0.2659448555537632,0.7437032290867397,0.2900384442485579,3554.0,0.7199186326146595
364.7751941680908,0.6110780239105225,1803.1524367332456,6221,0,1803.1524367332456,0.2923542737494764,3581.0,0.7357319200947711,2192.9782354831696,0.2662216935838972,0.7429233959742955,0.2907190016970315,3554.0,0.7186349365371765
370.87692618370056,0.6372179985046387,1882.5842020511627,6525,0,1882.5842020511627,0.2913291694664549,3581.0,0.7365531761597668,2279.6075673103333,0.2650918619973318,0.7435696465628487,0.2898223997168683,3554.0,0.7193859746500422
376.7696387767792,0.6636171340942383,1962.2398154735563,6832,0,1962.2398154735563,0.2942364268448059,3581.0,0.7335662202640673,2366.2781693935394,0.2687560660498483,0.7398361478533063,0.2926208461746448,3554.0,0.716430870146314
383.0228478908539,0.6923160552978516,2041.5986251831048,7138,0,2041.5986251831048,0.290373059964919,3581.0,0.737486651009669,2453.0614535808563,0.2644451345716204,0.7442809513636998,0.2889080058340953,3554.0,0.7202391616400534
