global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.6772482,0.77243954,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5066570043563843,0.7733812928199768,0.0216097078526811,0.5093694925308228,0.771643340587616,0.0255031792938565,43793.0,0.5097858309745789,0.772664487361908,0.0265001548277127,43793.0,19.782751321792603,326.8769223690033,19.782751321792603,307.09412837028503,0.0,0.0
1,2.6849957,0.7744359,2.9741786e-06,,,,,,,,,,,,,,,,,
2,2.6300595,0.7673707,5.9481245e-06,,,,,,,,,,,,,,,,,
3,2.5869405,0.7516112,8.922303e-06,,,,,,,,,,,,,,,,,
4,2.2401366,0.734696,1.1896249e-05,,,,,,,,,,,,,,,,,
5,1.8466061,0.720496,1.4870428e-05,,,,,,,,,,,,,,,,,
6,1.7006923,0.7040757,1.7844373e-05,,,,,,,,,,,,,,,,,
7,1.6620128,0.6886092,2.0818552e-05,,,,,,,,,,,,,,,,,
8,1.6049882,0.673527,2.3792498e-05,,,,,,,,,,,,,,,,,
9,1.5203935,0.65999967,2.6766676e-05,,,,,,,,,,,,,,,,,
10,1.5204952,0.6474576,2.9740622e-05,,,,,,,,,,,,,,,,,
11,1.4389331,0.6344353,3.27148e-05,,,,,,,,,,,,,,,,,
12,1.3242786,0.62039465,3.5688747e-05,,,,,,,,,,,,,,,,,
13,1.3527496,0.6062443,3.8662925e-05,,,,,,,,,,,,,,,,,
14,1.3122221,0.5936836,4.163687e-05,,,,,,,,,,,,,,,,,
15,1.188703,0.58130985,4.461105e-05,,,,,,,,,,,,,,,,,
16,1.136602,0.5692316,4.7584996e-05,,,,,,,,,,,,,,,,,
17,1.0522249,0.55713195,5.0559174e-05,,,,,,,,,,,,,,,,,
18,0.92435133,0.54569,5.353312e-05,,,,,,,,,,,,,,,,,
19,0.9061629,0.5353564,5.65073e-05,,,,,,,,,,,,,,,,,
20,0.89061135,0.5274289,5.9481477e-05,,,,,,,,,,,,,,,,,
21,0.86572284,0.51734316,6.245542e-05,,,,,,,,,,,,,,,,,
22,0.80449015,0.5084153,6.54296e-05,,,,,,,,,,,,,,,,,
23,0.76771647,0.5000599,6.840355e-05,,,,,,,,,,,,,,,,,
24,0.7238881,0.4931625,7.1377726e-05,,,,,,,,,,,,,,,,,
25,0.66265285,0.4822193,7.435167e-05,,,,,,,,,,,,,,,,,
26,0.6152615,0.47816563,7.732585e-05,,,,,,,,,,,,,,,,,
27,0.60042405,0.4699625,8.02998e-05,,,,,,,,,,,,,,,,,
28,0.575139,0.4624316,8.3273975e-05,,,,,,,,,,,,,,,,,
29,0.5663159,0.45562035,8.6248154e-05,,,,,,,,,,,,,,,,,
30,0.5432715,0.44888252,8.92221e-05,,,,,,,,,,,,,,,,,
31,0.52471906,0.44209495,9.219628e-05,,,,,,,,,,,,,,,,,
32,0.50110286,0.43704936,9.5170224e-05,,,,,,,,,,,,,,,,,
33,0.4867443,0.4277676,9.81444e-05,,,,,,,,,,,,,,,,,
34,0.482379,0.41945362,0.00010111835,,,,,,,,,,,,,,,,,
35,0.4677528,0.41562563,0.00010409253,,,,,,,,,,,,,,,,,
36,0.45372045,0.4109693,0.000107066706,,,,,,,,,,,,,,,,,
37,0.448762,0.40407547,0.00011004065,,,,,,,,,,,,,,,,,
38,0.43737277,0.39844188,0.00011301483,,,,,,,,,,,,,,,,,
39,0.4311047,0.39366964,0.000115988776,,,,,,,,,,,,,,,,,
40,0.42880166,0.386492,0.000118962955,,,,,,,,,,,,,,,,,
41,0.42159516,0.37875816,0.0001219369,,,,,,,,,,,,,,,,,
42,0.41113198,0.3758255,0.00012491108,,,,,,,,,,,,,,,,,
43,0.4053785,0.36856955,0.00012788502,,,,,,,,,,,,,,,,,
44,0.39618415,0.36130747,0.0001308592,,,,,,,,,,,,,,,,,
45,0.38644138,0.35642207,0.00013383315,,,,,,,,,,,,,,,,,
46,0.38513225,0.34723517,0.00013680733,,,,,,,,,,,,,,,,,
47,0.37609392,0.3435561,0.00013978127,,,,,,,,,,,,,,,,,
48,0.37041137,0.3376148,0.00014275545,,,,,,,,,,,,,,,,,
49,0.3651932,0.3331274,0.0001457294,,,,,,,,,,,,,,,,,
50,0.36062717,0.32657877,0.00014870358,,,,,,,,,,,,,,,,,
51,0.3565145,0.32103658,0.00015167776,,,,,,,,,,,,,,,,,
52,0.34981412,0.31355286,0.0001546517,,,,,,,,,,,,,,,,,
53,0.34506452,0.30740476,0.00015762565,,,,,,,,,,,,,,,,,
54,0.33708835,0.30238,0.00016059983,,,,,,,,,,,,,,,,,
55,0.3344291,0.29618713,0.000163574,,,,,,,,,,,,,,,,,
56,0.32585016,0.2907825,0.00016654795,,,,,,,,,,,,,,,,,
57,0.3168575,0.2891164,0.00016952213,,,,,,,,,,,,,,,,,
58,0.3150573,0.28081334,0.00017249607,,,,,,,,,,,,,,,,,
59,0.3087322,0.27525926,0.00017547025,,,,,,,,,,,,,,,,,
60,0.30274016,0.2705986,0.0001784442,,,,,,,,,,,,,,,,,
61,0.29614615,0.26580924,0.00018141838,,,,,,,,,,,,,,,,,
62,0.29206437,0.2591606,0.00018439232,,,,,,,,,,,,,,,,,
63,0.28825477,0.2513934,0.0001873665,,,,,,,,,,,,,,,,,
64,0.2783061,0.24892895,0.00019034045,,,,,,,,,,,,,,,,,
