global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.5259835,0.78079265,,,,,,,,,,,,,,,,,
1,,,0.6928170323371887,0.6231628656387329,0.021440156814645,0.6851488947868347,0.6262098550796509,0.0269626138384013,43793.0,0.6842749714851379,0.6268499493598938,0.0281634905471105,43793.0,36.08965802192688,343.85578870773315,36.08965802192688,307.7660782337189,0.0,0.0
100,0.008096731,0.055638425,,,,,,,,,,,,,,,,,
200,0.009578244,0.06030029,,,,,,,,,,,,,,,,,
300,0.007376561,0.05391568,,,,,,,,,,,,,,,,,
400,0.008828408,0.0536935,,,,,,,,,,,,,,,,,
500,0.008407585,0.060846303,,,,,,,,,,,,,,,,,
600,0.006781467,0.05573787,,,,,,,,,,,,,,,,,
700,0.009646838,0.0540883,,,,,,,,,,,,,,,,,
732,,,0.9866713285446168,0.0555211566388607,0.0300431268715186,0.9841179251670836,0.0652285367250442,0.0294229657018834,43793.0,0.983142077922821,0.0686055272817611,0.0312447787912143,43793.0,276.3165271282196,701.811220407486,276.3165271282196,425.44130849838257,0.0310699939727783,0.0
800,0.009479353,0.06297031,,,,,,,,,,,,,,,,,
900,0.008211708,0.054124225,,,,,,,,,,,,,,,,,
1000,0.011385513,0.057531547,,,,,,,,,,,,,,,,,
1100,0.006215337,0.059330713,,,,,,,,,,,,,,,,,
1200,0.008022964,0.059724543,,,,,,,,,,,,,,,,,
1300,0.0065848124,0.055779837,,,,,,,,,,,,,,,,,
1400,0.0066473656,0.057463806,,,,,,,,,,,,,,,,,
1483,,,0.986784815788269,0.0553572177886962,0.0300404987227965,0.9841179251670836,0.0652652904391288,0.0294637709039675,43793.0,0.983142077922821,0.0687042996287345,0.0312439473899463,43793.0,516.4612648487091,1062.531821012497,516.4612648487091,545.9679152965546,0.0577723979949951,0.0
1500,0.006838695,0.050933998,,,,,,,,,,,,,,,,,
1600,0.007481464,0.06159767,,,,,,,,,,,,,,,,,
1700,0.0075786537,0.058627535,,,,,,,,,,,,,,,,,
1800,0.0054704985,0.05485958,,,,,,,,,,,,,,,,,
1900,0.0074620564,0.048066843,,,,,,,,,,,,,,,,,
2000,0.0071392977,0.056127433,,,,,,,,,,,,,,,,,
2100,0.008048962,0.05432743,,,,,,,,,,,,,,,,,
2200,0.008893209,0.06044816,,,,,,,,,,,,,,,,,
2225,,,0.9868553280830384,0.0551464557647705,0.029094858038299,0.9841179251670836,0.0655465126037597,0.0293532181883087,43793.0,0.983142077922821,0.0690483301877975,0.0311233835002585,43793.0,756.4204390048981,1425.4028673171997,756.4204390048981,668.8306879997253,0.0844612121582031,0.0
2300,0.005145913,0.057047706,,,,,,,,,,,,,,,,,
2400,0.0061768945,0.052324675,,,,,,,,,,,,,,,,,
2500,0.005448528,0.0523336,,,,,,,,,,,,,,,,,
2600,0.0064395512,0.049748544,,,,,,,,,,,,,,,,,
2700,0.0065725483,0.04905556,,,,,,,,,,,,,,,,,
2800,0.007984843,0.05174168,,,,,,,,,,,,,,,,,
2900,0.005872013,0.05667828,,,,,,,,,,,,,,,,,
2959,,,0.9868186116218568,0.0551644340157508,0.0278571868416927,0.9841179251670836,0.0654311329126358,0.0297458448226747,43793.0,0.983142077922821,0.0688858926296234,0.0315816665454136,43793.0,996.4565095901488,1789.284083366394,996.4565095901488,792.6255834102631,0.1123785972595214,0.0
3000,0.005630003,0.05672356,,,,,,,,,,,,,,,,,
3100,0.006772112,0.05932313,,,,,,,,,,,,,,,,,
3200,0.006274404,0.054736126,,,,,,,,,,,,,,,,,
3300,0.0069522024,0.049860884,,,,,,,,,,,,,,,,,
3400,0.0065804776,0.051114574,,,,,,,,,,,,,,,,,
3500,0.0054965303,0.051685076,,,,,,,,,,,,,,,,,
3600,0.0062496546,0.05356167,,,,,,,,,,,,,,,,,
3690,,,0.9866520166397096,0.0557569749653339,0.0296745242859985,0.9841179251670836,0.065211646258831,0.0299440736952395,43793.0,0.983142077922821,0.0685979723930358,0.0315264797094142,43793.0,1236.681299686432,2157.537301301956,1236.681299686432,920.6033899784088,0.1408569812774658,0.0
3700,0.005995317,0.06004849,,,,,,,,,,,,,,,,,
3800,0.0057569677,0.054116983,,,,,,,,,,,,,,,,,
3900,0.0070112096,0.057940982,,,,,,,,,,,,,,,,,
4000,0.005841917,0.06268142,,,,,,,,,,,,,,,,,
4100,0.0056951055,0.055170357,,,,,,,,,,,,,,,,,
4200,0.009847472,0.048135534,,,,,,,,,,,,,,,,,
4300,0.0048781377,0.051889464,,,,,,,,,,,,,,,,,
4400,0.0057952004,0.052510843,,,,,,,,,,,,,,,,,
4413,,,0.9867201447486876,0.0553932376205921,0.0308612352363903,0.9841179251670836,0.0653871744871139,0.029957534308418,43793.0,0.983142077922821,0.068851388990879,0.0314981002540306,43793.0,1476.8954737186432,2523.171736240387,1476.8954737186432,1045.9735968112946,0.1690764427185058,0.0
4500,0.011279876,0.04293897,,,,,,,,,,,,,,,,,
4600,0.006448329,0.052884948,,,,,,,,,,,,,,,,,
4700,0.0066181645,0.05719239,,,,,,,,,,,,,,,,,
4800,0.0089340545,0.05624393,,,,,,,,,,,,,,,,,
4900,0.0062517067,0.04993408,,,,,,,,,,,,,,,,,
5000,0.020429822,0.05621351,,,,,,,,,,,,,,,,,
5100,0.0061718384,0.0594168,,,,,,,,,,,,,,,,,
5142,,,0.9866214394569396,0.0552397929131984,0.0317935736840199,0.984107792377472,0.0646336376667022,0.0303608407067458,43793.0,0.9830936193466188,0.0679401010274887,0.0318767230563972,43793.0,1717.064597606659,2890.54638504982,1717.064597606659,1173.1289467811584,0.1970734596252441,0.0
5200,0.04177094,0.05713025,,,,,,,,,,,,,,,,,
5300,0.009273855,0.063220434,,,,,,,,,,,,,,,,,
5400,0.009633814,0.0528865,,,,,,,,,,,,,,,,,
5500,0.011474686,0.04541618,,,,,,,,,,,,,,,,,
5600,0.023888042,0.0510183,,,,,,,,,,,,,,,,,
5700,0.036040157,0.053822353,,,,,,,,,,,,,,,,,
5800,0.016140599,0.05106957,,,,,,,,,,,,,,,,,
5868,,,0.986877739429474,0.0539557784795761,0.0351075193813467,0.9841102361679076,0.0641339793801307,0.0337045351059218,43793.0,0.9831138253211976,0.0674203857779502,0.0353031746575232,43793.0,1957.0388929843905,3259.0094208717346,1957.0388929843905,1301.5663895606997,0.2261884212493896,0.0
5900,0.016596757,0.052082177,,,,,,,,,,,,,,,,,
6000,0.019842971,0.051054753,,,,,,,,,,,,,,,,,
6100,0.037534688,0.056778196,,,,,,,,,,,,,,,,,
6200,0.012839781,0.049569417,,,,,,,,,,,,,,,,,
6300,0.013609103,0.059018698,,,,,,,,,,,,,,,,,
6400,0.046980467,0.05066387,,,,,,,,,,,,,,,,,
6500,0.028902294,0.056891225,,,,,,,,,,,,,,,,,
6591,,,0.9868115186691284,0.0536080338060855,0.0368461160411517,0.9841017127037048,0.0642732828855514,0.035942657260247,43793.0,0.98311048746109,0.0674310699105262,0.037763146029257,43793.0,2197.2804293632507,3626.945199251175,2197.2804293632507,1429.209891319275,0.2551064491271972,0.0
6600,0.051869083,0.05441858,,,,,,,,,,,,,,,,,
6700,0.011558878,0.048228282,,,,,,,,,,,,,,,,,
6800,0.022908766,0.05047008,,,,,,,,,,,,,,,,,
6900,0.016654786,0.051340763,,,,,,,,,,,,,,,,,
7000,0.033230368,0.053725757,,,,,,,,,,,,,,,,,
7100,0.02335404,0.057531457,,,,,,,,,,,,,,,,,
7200,0.01770381,0.06365656,,,,,,,,,,,,,,,,,
7300,0.056838498,0.05756525,,,,,,,,,,,,,,,,,
7317,,,0.9868220686912536,0.0534969940781593,0.0384529863159934,0.984093964099884,0.0638333410024643,0.0375466260977784,43793.0,0.9831020832061768,0.066902182996273,0.0392974124159288,43793.0,2437.333834886551,3995.9981610774994,2437.333834886551,1558.157773733139,0.2843513488769531,0.0
7400,0.024128297,0.059025094,,,,,,,,,,,,,,,,,
7500,0.016072115,0.05434449,,,,,,,,,,,,,,,,,
7600,0.029744316,0.054852083,,,,,,,,,,,,,,,,,
7700,0.027771758,0.04878111,,,,,,,,,,,,,,,,,
7800,0.01219619,0.059337314,,,,,,,,,,,,,,,,,
7900,0.0518567,0.062160287,,,,,,,,,,,,,,,,,
8000,0.011882859,0.054162372,,,,,,,,,,,,,,,,,
8035,,,0.986695408821106,0.053797073662281,0.0396955314658383,0.9841658473014832,0.0638672858476638,0.0405994935383578,43793.0,0.9831673502922058,0.067009761929512,0.0415944768605317,43793.0,2677.57931804657,4364.863166809082,2677.57931804657,1686.7261435985563,0.3133797645568847,0.0
8100,0.021219837,0.04817648,,,,,,,,,,,,,,,,,
8200,0.02133511,0.05310966,,,,,,,,,,,,,,,,,
8300,0.025102913,0.05803451,,,,,,,,,,,,,,,,,
8400,0.025411656,0.05138886,,,,,,,,,,,,,,,,,
8500,0.013116645,0.058943503,,,,,,,,,,,,,,,,,
8600,0.01595709,0.054074433,,,,,,,,,,,,,,,,,
8700,0.029022342,0.05964202,,,,,,,,,,,,,,,,,
8756,,,0.9866294860839844,0.0540201142430305,0.0439320543807645,0.9840899109840392,0.0641587302088737,0.0422470017013065,43793.0,0.9830670952796936,0.0673306286334991,0.0415315008176808,43793.0,2917.603729248047,4733.356358766556,2917.603729248047,1815.1423652172089,0.3436534404754638,0.0
8800,0.022184389,0.05724464,,,,,,,,,,,,,,,,,
8900,0.010467083,0.054524086,,,,,,,,,,,,,,,,,
9000,0.017616788,0.049215846,,,,,,,,,,,,,,,,,
9100,0.020004168,0.045925062,,,,,,,,,,,,,,,,,
9200,0.0308641,0.052367236,,,,,,,,,,,,,,,,,
9300,0.01945292,0.060538664,,,,,,,,,,,,,,,,,
9400,0.020939184,0.05631559,,,,,,,,,,,,,,,,,
9480,,,0.9869963526725768,0.0524952784180641,0.0442289240931253,0.9841504096984864,0.0635448098182678,0.0442415575957739,43793.0,0.983150064945221,0.0667405650019645,0.0430888586327926,43793.0,3157.7044026851654,5103.097504615784,3157.7044026851654,1944.7307233810425,0.3732724189758301,0.0
9500,0.016936183,0.05748717,,,,,,,,,,,,,,,,,
9600,0.014502908,0.055690344,,,,,,,,,,,,,,,,,
9700,0.015199961,0.051265363,,,,,,,,,,,,,,,,,
9800,0.011862257,0.060292363,,,,,,,,,,,,,,,,,
9900,0.018513117,0.047856867,,,,,,,,,,,,,,,,,
10000,0.021121725,0.0625522,,,,,,,,,,,,,,,,,
10100,0.018356768,0.05362845,,,,,,,,,,,,,,,,,
10194,,,0.9868298768997192,0.0529507771134376,0.0463394241903447,0.984120786190033,0.0636285096406936,0.044264452945633,43793.0,0.9830763339996338,0.0668115019798278,0.0453441284474167,43793.0,3397.7025661468506,5471.846319913864,3397.7025661468506,2073.4302837848663,0.4024016857147217,0.0
10200,0.015593673,0.052481726,,,,,,,,,,,,,,,,,
10300,0.016656838,0.049097512,,,,,,,,,,,,,,,,,
10400,0.018565252,0.052813325,,,,,,,,,,,,,,,,,
10500,0.015392699,0.0510838,,,,,,,,,,,,,,,,,
10600,0.023559788,0.058261782,,,,,,,,,,,,,,,,,
10700,0.023510333,0.05705194,,,,,,,,,,,,,,,,,
10800,0.042038213,0.049271137,,,,,,,,,,,,,,,,,
10900,0.040732983,0.051054973,,,,,,,,,,,,,,,,,
10907,,,0.9867504239082336,0.053348321467638,0.0434579274967915,0.9841341972351074,0.0633096694946289,0.0452275630227843,43793.0,0.983134925365448,0.0664512515068054,0.0458714087308953,43793.0,3637.8829848766327,5844.148755311966,3637.8829848766327,2205.500230789185,0.4322128295898437,0.0
11000,0.013152646,0.0523327,,,,,,,,,,,,,,,,,
11100,0.011258266,0.052890904,,,,,,,,,,,,,,,,,
11200,0.014966479,0.051242005,,,,,,,,,,,,,,,,,
11300,0.018227035,0.05362676,,,,,,,,,,,,,,,,,
11400,0.020062525,0.05323823,,,,,,,,,,,,,,,,,
11500,0.011308135,0.050422028,,,,,,,,,,,,,,,,,
11600,0.012364062,0.049122307,,,,,,,,,,,,,,,,,
11617,,,0.9866754412651062,0.0534646287560462,0.0440084758428341,0.9841297268867492,0.0632458552718162,0.045650993540698,43793.0,0.9831176400184632,0.0664463564753532,0.0463673997091469,43793.0,3877.902110099793,6215.356643438339,3877.902110099793,2336.6319682598114,0.4665777683258056,0.0
11700,0.01106241,0.05643426,,,,,,,,,,,,,,,,,
11800,0.031366233,0.054831404,,,,,,,,,,,,,,,,,
11900,0.012317739,0.05625134,,,,,,,,,,,,,,,,,
12000,0.0132469665,0.05457488,,,,,,,,,,,,,,,,,
12100,0.009089992,0.048966344,,,,,,,,,,,,,,,,,
12200,0.02174654,0.05244357,,,,,,,,,,,,,,,,,
12300,0.014447009,0.052705172,,,,,,,,,,,,,,,,,
12337,,,0.9867622256278992,0.0529977194964885,0.0476699673982659,0.9840829968452454,0.0633765459060669,0.0462625246313899,43793.0,0.9830569624900818,0.0666024088859558,0.0464000754724251,43793.0,4117.868464946747,6587.547110080719,4117.868464946747,2468.803741455078,0.4962217807769775,0.0
12400,0.013572813,0.057115715,,,,,,,,,,,,,,,,,
12500,0.015256902,0.053033136,,,,,,,,,,,,,,,,,
12600,0.013293492,0.049423084,,,,,,,,,,,,,,,,,
12700,0.012802247,0.050997555,,,,,,,,,,,,,,,,,
12800,0.011886894,0.048008054,,,,,,,,,,,,,,,,,
12900,0.011855979,0.055678204,,,,,,,,,,,,,,,,,
13000,0.009387073,0.05187086,,,,,,,,,,,,,,,,,
