global_step,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.9829471111297609,0.0003684598378776,,,,,,,,,,,,,,
1,,,0.1993322713034493,0.995974063873291,0.1933903562667065,1.0064339366734665,3554.0,0.2161766378215756,1.0034704647793913,3581.0,125.43380427360536,353.67019510269165,125.43380427360536,227.8305811882019,0.0,0.0
1,0.9826230406761168,0.0007369196757553,,,,,,,,,,,,,,
2,0.9764131903648376,0.001105379513633,,,,,,,,,,,,,,
3,0.9770296812057496,0.0014738393515106,,,,,,,,,,,,,,
4,1.0073609352111816,0.0018422991893883,,,,,,,,,,,,,,
5,0.9662431478500366,0.002210759027266,,,,,,,,,,,,,,
6,1.0125621557235718,0.0025792188651436,,,,,,,,,,,,,,
7,0.9612564444541932,0.0029476787030213,,,,,,,,,,,,,,
8,0.9839775562286376,0.003316138540899,,,,,,,,,,,,,,
9,1.0022855997085571,0.0036845983787767,,,,,,,,,,,,,,
10,0.9853828549385072,0.0040530582166543,,,,,,,,,,,,,,
11,1.0189820528030396,0.004421518054532,,,,,,,,,,,,,,
12,0.9919275641441344,0.0047899778924097,,,,,,,,,,,,,,
13,1.035616397857666,0.0051584377302873,,,,,,,,,,,,,,
14,0.9739306569099426,0.005526897568165,,,,,,,,,,,,,,
15,0.9786376953125,0.0058953574060427,,,,,,,,,,,,,,
16,0.9832698702812196,0.0062638172439204,,,,,,,,,,,,,,
17,1.0241824388504028,0.006632277081798,,,,,,,,,,,,,,
18,1.045151948928833,0.0070007369196757,,,,,,,,,,,,,,
19,1.005665898323059,0.0073691967575534,,,,,,,,,,,,,,
20,1.0167443752288818,0.007737656595431,,,,,,,,,,,,,,
21,0.9621694684028624,0.0081061164333087,,,,,,,,,,,,,,
22,1.035630226135254,0.0084745762711864,,,,,,,,,,,,,,
23,1.0319626331329346,0.0088430361090641,,,,,,,,,,,,,,
24,1.0550572872161863,0.0092114959469417,,,,,,,,,,,,,,
25,0.972821831703186,0.0095799557848194,,,,,,,,,,,,,,
26,0.9588625431060792,0.0099484156226971,,,,,,,,,,,,,,
27,0.971492886543274,0.0103168754605747,,,,,,,,,,,,,,
28,0.9713592529296876,0.0106853352984524,,,,,,,,,,,,,,
29,0.98332017660141,0.0110537951363301,,,,,,,,,,,,,,
30,0.9849895238876344,0.0114222549742078,,,,,,,,,,,,,,
31,0.994529902935028,0.0117907148120854,,,,,,,,,,,,,,
32,1.0312137603759766,0.0121591746499631,,,,,,,,,,,,,,
33,0.9821314215660096,0.0125276344878408,,,,,,,,,,,,,,
34,0.988554835319519,0.0128960943257184,,,,,,,,,,,,,,
35,0.9865102171897888,0.0132645541635961,,,,,,,,,,,,,,
36,1.0013463497161863,0.0136330140014738,,,,,,,,,,,,,,
37,1.0170344114303589,0.0140014738393515,,,,,,,,,,,,,,
38,1.0159804821014404,0.0143699336772291,,,,,,,,,,,,,,
39,0.9844682812690736,0.0147383935151068,,,,,,,,,,,,,,
40,1.027924656867981,0.0151068533529845,,,,,,,,,,,,,,
41,0.9701178073883056,0.0154753131908621,,,,,,,,,,,,,,
42,0.971687376499176,0.0158437730287398,,,,,,,,,,,,,,
43,1.0410877466201782,0.0162122328666175,,,,,,,,,,,,,,
44,1.0359500646591189,0.0165806927044952,,,,,,,,,,,,,,
45,0.9998144507408142,0.0169491525423728,,,,,,,,,,,,,,
46,0.9800485372543336,0.0173176123802505,,,,,,,,,,,,,,
47,1.0138072967529297,0.0176860722181282,,,,,,,,,,,,,,
48,1.000055193901062,0.0180545320560058,,,,,,,,,,,,,,
49,1.0419265031814575,0.0184229918938835,,,,,,,,,,,,,,
50,0.9955629110336304,0.0187914517317612,,,,,,,,,,,,,,
51,0.9747442603111268,0.0191599115696389,,,,,,,,,,,,,,
52,0.9908545017242432,0.0195283714075165,,,,,,,,,,,,,,
53,0.9945538640022278,0.0198968312453942,,,,,,,,,,,,,,
54,0.99795264005661,0.0202652910832719,,,,,,,,,,,,,,
55,0.973771631717682,0.0206337509211495,,,,,,,,,,,,,,
56,0.9822955131530762,0.0210022107590272,,,,,,,,,,,,,,
57,0.9570802450180054,0.0213706705969049,,,,,,,,,,,,,,
58,1.060245156288147,0.0217391304347826,,,,,,,,,,,,,,
59,0.9820387363433838,0.0221075902726602,,,,,,,,,,,,,,
60,1.0292271375656128,0.0224760501105379,,,,,,,,,,,,,,
61,0.9716861844062804,0.0228445099484156,,,,,,,,,,,,,,
62,0.9704992771148682,0.0232129697862932,,,,,,,,,,,,,,
63,1.0104358196258545,0.0235814296241709,,,,,,,,,,,,,,
64,0.9912222623825072,0.0239498894620486,,,,,,,,,,,,,,
65,1.0099321603775024,0.0243183492999263,,,,,,,,,,,,,,
66,1.012294054031372,0.0246868091378039,,,,,,,,,,,,,,
