global_step,loss,lr,score,preemption_count
0,0.2774751186370849,0.0012515644555694,,
1,0.2744625508785248,0.0025031289111389,,
2,0.2732195556163788,0.0037546933667083,,
3,0.27443528175354,0.0050062578222778,,
4,0.2722370028495788,0.0062578222778473,,
5,0.2770560979843139,0.0075093867334167,,
6,0.2732290923595428,0.0087609511889862,,
7,0.2790585458278656,0.0100125156445556,,
8,0.2764030396938324,0.0112640801001251,,
9,0.2704039216041565,0.0125156445556946,,
10,0.2765631079673767,0.013767209011264,,
11,0.2720389068126678,0.0150187734668335,,
12,0.2738354206085205,0.016270337922403,,
13,0.2699443101882934,0.0175219023779724,,
14,0.2758779525756836,0.0187734668335419,,
15,0.2748773992061615,0.0200250312891113,,
16,0.2681269347667694,0.0212765957446808,,
17,0.2660878002643585,0.0225281602002503,,
18,0.2637572288513183,0.0237797246558197,,
19,0.2544756531715393,0.0250312891113892,,
20,0.257213830947876,0.0262828535669586,,
21,0.2512813210487366,0.0275344180225281,,
22,0.2509996592998504,0.0287859824780976,,
23,0.2525292634963989,0.030037546933667,,
24,0.2480839490890503,0.0312891113892365,,
25,0.2512574791908264,0.032540675844806,,
26,0.2559525668621063,0.0337922403003754,,
27,0.250868946313858,0.0350438047559449,,
28,0.2518456280231476,0.0362953692115143,,
29,0.2485342025756836,0.0375469336670838,,
30,0.247591882944107,0.0387984981226533,,
31,0.2494711726903915,0.0400500625782227,,
32,0.2487066090106964,0.0413016270337922,,
33,0.2540514767169952,0.0425531914893617,,
34,0.237050175666809,0.0438047559449311,,
35,0.2428785860538482,0.0450563204005006,,
36,0.2425010651350021,0.04630788485607,,
37,0.2419134378433227,0.0475594493116395,,
38,0.2552734017372131,0.048811013767209,,
39,0.2534716725349426,0.0500625782227784,,
40,0.2526477575302124,0.0513141426783479,,
41,0.2457465827465057,0.0525657071339173,,
42,0.2415805011987686,0.0538172715894868,,
43,0.2398110479116439,0.0550688360450563,,
44,0.2306829392910003,0.0563204005006257,,
45,0.2196631282567978,0.0575719649561952,,
46,0.2061239629983902,0.0588235294117647,,
47,0.1829781830310821,0.0600750938673341,,
48,0.1620076447725296,0.0613266583229036,,
49,0.1524082720279693,0.0625782227784731,,
50,0.1549386382102966,0.0638297872340425,,
51,0.1525934785604477,0.065081351689612,,
52,0.1542681157588958,0.0663329161451814,,
53,0.1519877612590789,0.0675844806007509,,
54,0.1492574214935302,0.0688360450563204,,
55,0.1510214358568191,0.0700876095118898,,
56,0.1508550941944122,0.0713391739674593,,
57,0.149039089679718,0.0725907384230287,,
58,0.1465020924806594,0.0738423028785982,,
59,0.1480497270822525,0.0750938673341677,,
60,0.148098886013031,0.0763454317897371,,
61,0.1503208130598068,0.0775969962453066,,
62,0.1466905325651168,0.078848560700876,,
63,0.1471561640501022,0.0801001251564455,,
64,0.1452037096023559,0.081351689612015,,
65,0.1453138589859008,0.0826032540675844,,
66,0.1476795524358749,0.0838548185231539,,
67,0.1485727876424789,0.0851063829787234,,
68,0.1460044831037521,0.0863579474342928,,
69,0.1448633968830108,0.0876095118898623,,
70,0.1473273485898971,0.0888610763454317,,
71,0.1469720602035522,0.0901126408010012,,
72,0.1464209556579589,0.0913642052565707,,
73,0.1440891325473785,0.0926157697121401,,
74,0.1453673690557479,0.0938673341677096,,
75,0.1465548425912857,0.0951188986232791,,
76,0.1446447968482971,0.0963704630788485,,
77,0.1441540718078613,0.097622027534418,,
78,0.1445968747138977,0.0988735919899874,,
79,0.1452278941869735,0.1001251564455569,,
80,0.1454158425331115,0.1013767209011264,,
81,0.1418800801038742,0.1026282853566958,,
82,0.1456279456615448,0.1038798498122653,,
83,0.1445508301258087,0.1051314142678347,,
84,0.1447605341672897,0.1063829787234042,,
85,0.1424502879381179,0.1076345431789737,,
86,0.1458154022693634,0.1088861076345431,,
87,0.1445494890213012,0.1101376720901126,,
88,0.1431774199008941,0.1113892365456821,,
89,0.1384832561016082,0.1126408010012515,,
90,0.1441368162631988,0.113892365456821,,
91,0.1434341818094253,0.1151439299123904,,
92,0.1431586891412735,0.1163954943679599,,
93,0.1423559337854385,0.1176470588235294,,
94,0.1405812203884124,0.1188986232790988,,
95,0.1418320834636688,0.1201501877346683,,
96,0.140134572982788,0.1214017521902378,,
97,0.1391695290803909,0.1226533166458072,,
98,0.1409538984298706,0.1239048811013767,,
99,0.1401798725128173,0.1251564455569462,,
100,0.1393865942955017,0.1264080100125156,,
500,0.1423679888248443,0.6270337922403004,,
1000,0.1474589258432388,1.0,,
1500,0.1482530087232589,1.0,,
2000,0.14412821829319,1.0,,
2500,0.1340118497610092,1.0,,
3000,0.1423974484205246,1.0,,
3500,0.1211140900850296,1.0,,
4000,0.1359064877033233,1.0,,
4500,0.1462660282850265,1.0,,
5000,0.1354140043258667,1.0,,
5500,0.134400874376297,1.0,,
6000,0.1252222806215286,1.0,,
6500,0.1252100020647049,1.0,,
7000,0.1327054649591446,1.0,,
7500,0.1209160089492797,1.0,,
8000,0.1369464546442031,1.0,,
8500,0.1338799893856048,1.0,,
9000,0.1275339275598526,1.0,,
9500,0.1247553005814552,1.0,,
10000,0.1246331930160522,1.0,,
10500,0.1224589049816131,1.0,,
10666,,,4168.043529748917,0.0
