global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,81.9858,0.25010362,0.0,,,,,,,,,,,
1,,,,0.2525284791236403,0.2744629695495363,83274637.0,0.2650760217516447,95000000.0,24.40165901184082,832.8952262401581,24.40165901184082,808.4935169219971,0.0,0.0
43,,,,2.842974376378569,2.877692063295935,83274637.0,2.9713561131578947,95000000.0,146.17662382125854,1590.392486333847,146.17662382125854,1444.185114622116,0.0288426876068115,0.0
85,,,,1.0489251532082289,1.0244641810552113,83274637.0,1.0601184946546052,95000000.0,267.8573567867279,2341.037032842636,267.8573567867279,2073.125783920288,0.0501835346221923,0.0
100,0.6273765,0.1401474,0.0013464112,,,,,,,,,,,
127,,,,0.1425248385881478,0.1441518939916787,83274637.0,0.1476933119860197,95000000.0,389.6088864803314,3083.5786941051483,389.6088864803314,2693.8931136131287,0.0712201595306396,0.0
169,,,,0.143860546391715,0.1442848674902509,83274637.0,0.1477989533305921,95000000.0,511.32917737960815,3822.855410575866,511.32917737960815,3311.425551176071,0.0934574604034423,0.0
200,0.7673492,0.13866502,0.0014269168,,,,,,,,,,,
211,,,,0.1433554504933597,0.142915669661764,83274637.0,0.1464871318153782,95000000.0,633.0083057880402,4547.124091863632,633.0083057880402,3913.991815805435,0.1149268150329589,0.0
253,,,,0.1418485431785478,0.140864140752724,83274637.0,0.1446833681126644,95000000.0,754.7053639888763,5273.716138124466,754.7053639888763,4518.863647937775,0.1362996101379394,0.0
295,,,,0.1368118774544143,0.1384157209709039,83274637.0,0.1418841101973684,95000000.0,876.4185135364532,5901.91262960434,876.4185135364532,5025.32434630394,0.1571669578552246,0.0
300,0.5854464,0.1301668,0.0014260077,,,,,,,,,,,
337,,,,0.1371124613116372,0.1366481662116195,83274637.0,0.1398587646895559,95000000.0,998.1377217769624,6449.757102012634,998.1377217769624,5451.426841020584,0.1780788898468017,0.0
379,,,,0.1370653974232059,0.1353340999712568,83274637.0,0.1383713523540296,95000000.0,1119.8871142864227,6764.329954624176,1119.8871142864227,5644.226900100708,0.1996819972991943,0.0
400,0.76340336,0.13835528,0.0014244681,,,,,,,,,,,
421,,,,0.1344391489694328,0.1344347010445389,83274637.0,0.1371541938322368,95000000.0,1241.9521555900574,7001.019816160202,1241.9521555900574,5758.828402042389,0.2210476398468017,0.0
463,,,,0.1320596403741049,0.1344129435710944,83274637.0,0.1368301561266447,95000000.0,1363.8976283073423,7237.785794734955,1363.8976283073423,5873.618478775024,0.249544620513916,0.0
500,1.0365444,0.12616977,0.0014222993,,,,,,,,,,,
505,,,,0.1324207773959299,0.134060715367671,83274637.0,0.1364633532175164,95000000.0,1485.8765277862549,7473.1651492118835,1485.8765277862549,5986.994660615921,0.2718572616577148,0.0
547,,,,0.1353215416483346,0.1342938215359148,83274637.0,0.136736318801398,95000000.0,1607.8211631774902,7745.085908412933,1607.8211631774902,6136.944499969482,0.2962901592254638,0.0
589,,,,0.1325783148033064,0.1338500921467541,83274637.0,0.1366404935649671,95000000.0,1729.7933311462402,8003.159098148346,1729.7933311462402,6273.018817186356,0.3212242126464844,0.0
600,0.03907644,0.13650846,0.0014195034,,,,,,,,,,,
631,,,,0.1330831406415446,0.1335994492963648,83274637.0,0.136087201953125,95000000.0,1851.7669749259949,8279.47251534462,1851.7669749259949,6427.331312417984,0.3467209339141845,0.0
673,,,,0.1304607781107133,0.1332636044412448,83274637.0,0.1358721666837993,95000000.0,1973.7963337898248,8549.698449611664,1973.7963337898248,6575.503269195557,0.3694746494293213,0.0
700,0.939296,0.13499695,0.0014160826,,,,,,,,,,,
715,,,,0.1318868396557727,0.1332283470684402,83274637.0,0.1358790271175987,95000000.0,2095.784255027771,8827.3569252491,2095.784255027771,6731.144558906555,0.3969964981079101,0.0
757,,,,0.1342047335310552,0.1339181199336277,83274637.0,0.1368374765933388,95000000.0,2217.799994468689,9107.41820859909,2217.799994468689,6889.16238617897,0.4228098392486572,0.0
799,,,,0.1332765343077715,0.1331987122926643,83274637.0,0.1357063763466283,95000000.0,2339.841769218445,9368.910332202911,2339.841769218445,7028.587555408478,0.4461030960083008,0.0
800,0.37903044,0.12864432,0.0014120403,,,,,,,,,,,
841,,,,0.1317328991684711,0.133339373602677,83274637.0,0.1357879230777138,95000000.0,2461.792797803879,9643.451137304306,2461.792797803879,7181.149236440659,0.4722630977630615,0.0
883,,,,0.13197188927505,0.1327773431335345,83274637.0,0.1353629597142269,95000000.0,2583.723266363144,9918.707127332687,2583.723266363144,7334.450330734253,0.4948370456695556,0.0
900,0.2749261,0.14243776,0.0014073798,,,,,,,,,,,
