global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.967401,0.7891416,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4532809853553772,0.7883790135383606,0.0225498201060342,0.4458101391792297,0.7921901941299438,0.0269808595472035,43793.0,0.4448712766170501,0.7910413146018982,0.028026617966323,43793.0,19.24837636947632,324.3776288032532,19.24837636947632,305.1292123794556,0.0,0.0
1,1.9755393,0.78925717,0.00024354458,,,,,,,,,,,,,,,,,
2,1.9568129,0.78625876,0.00048720837,,,,,,,,,,,,,,,,,
3,1.9330534,0.7791374,0.00073075294,,,,,,,,,,,,,,,,,
4,1.8777423,0.7672165,0.00097441673,,,,,,,,,,,,,,,,,
5,1.7893424,0.7487355,0.0012180805,,,,,,,,,,,,,,,,,
6,1.6330303,0.7225233,0.0014616251,,,,,,,,,,,,,,,,,
7,1.4454355,0.6948534,0.0017051697,,,,,,,,,,,,,,,,,
8,1.2843782,0.6676747,0.0019487143,,,,,,,,,,,,,,,,,
9,1.1837772,0.6422547,0.002192378,,,,,,,,,,,,,,,,,
10,1.0818514,0.61663043,0.0024360418,,,,,,,,,,,,,,,,,
11,0.985604,0.595052,0.0026795864,,,,,,,,,,,,,,,,,
12,0.89714146,0.57407016,0.0029232502,,,,,,,,,,,,,,,,,
13,0.8165844,0.5537033,0.0031667948,,,,,,,,,,,,,,,,,
14,0.75400627,0.5352514,0.0034103394,,,,,,,,,,,,,,,,,
15,0.6936856,0.5172124,0.0036540031,,,,,,,,,,,,,,,,,
16,0.653129,0.49796543,0.0038975477,,,,,,,,,,,,,,,,,
17,0.60956204,0.48200944,0.0041412115,,,,,,,,,,,,,,,,,
18,0.57019955,0.46598098,0.0043848753,,,,,,,,,,,,,,,,,
19,0.54423875,0.44759598,0.00462842,,,,,,,,,,,,,,,,,
20,0.51019204,0.43328077,0.0048719645,,,,,,,,,,,,,,,,,
21,0.48153776,0.4154062,0.005115509,,,,,,,,,,,,,,,,,
22,0.4620823,0.39743868,0.005359173,,,,,,,,,,,,,,,,,
23,0.43976426,0.38021842,0.0056027174,,,,,,,,,,,,,,,,,
24,0.41833183,0.36641318,0.005846381,,,,,,,,,,,,,,,,,
25,0.3996293,0.35164616,0.006090045,,,,,,,,,,,,,,,,,
26,0.38322067,0.33272588,0.0063335896,,,,,,,,,,,,,,,,,
27,0.36597216,0.31766632,0.006577134,,,,,,,,,,,,,,,,,
28,0.3498174,0.3009066,0.006820798,,,,,,,,,,,,,,,,,
29,0.33137593,0.28538242,0.0070643425,,,,,,,,,,,,,,,,,
30,0.31002238,0.27125245,0.0073080063,,,,,,,,,,,,,,,,,
31,0.2944081,0.25636637,0.00755167,,,,,,,,,,,,,,,,,
32,0.27772692,0.24007998,0.0077952147,,,,,,,,,,,,,,,,,
33,0.2601368,0.22916597,0.008038759,,,,,,,,,,,,,,,,,
34,0.24599174,0.20979084,0.008282304,,,,,,,,,,,,,,,,,
35,0.22703533,0.20144096,0.008525968,,,,,,,,,,,,,,,,,
36,0.21320924,0.18791252,0.008769512,,,,,,,,,,,,,,,,,
37,0.19563748,0.17798163,0.009013176,,,,,,,,,,,,,,,,,
38,0.18088624,0.1702484,0.00925684,,,,,,,,,,,,,,,,,
39,0.16839302,0.15973352,0.009500384,,,,,,,,,,,,,,,,,
40,0.15550222,0.14912066,0.009743929,,,,,,,,,,,,,,,,,
41,0.1413919,0.14008068,0.009987593,,,,,,,,,,,,,,,,,
42,0.12974656,0.1304915,0.010231137,,,,,,,,,,,,,,,,,
43,0.12159632,0.12334864,0.010474801,,,,,,,,,,,,,,,,,
44,0.109894045,0.116219915,0.010718346,,,,,,,,,,,,,,,,,
45,0.100314505,0.115003794,0.010962009,,,,,,,,,,,,,,,,,
46,0.094721586,0.10325953,0.011205554,,,,,,,,,,,,,,,,,
47,0.08710661,0.10007513,0.011449099,,,,,,,,,,,,,,,,,
48,0.07716732,0.097763374,0.011692762,,,,,,,,,,,,,,,,,
49,0.07089955,0.09104307,0.011936307,,,,,,,,,,,,,,,,,
50,0.06511297,0.08979699,0.012179971,,,,,,,,,,,,,,,,,
51,0.05915643,0.08744067,0.0124236345,,,,,,,,,,,,,,,,,
52,0.056656145,0.08173787,0.012667179,,,,,,,,,,,,,,,,,
53,0.051364932,0.07960754,0.012910724,,,,,,,,,,,,,,,,,
54,0.05150575,0.07897787,0.0131543875,,,,,,,,,,,,,,,,,
55,0.04367014,0.075842135,0.013397932,,,,,,,,,,,,,,,,,
56,0.04381128,0.07645813,0.013641596,,,,,,,,,,,,,,,,,
57,0.038421053,0.07213571,0.01388514,,,,,,,,,,,,,,,,,
58,0.039397437,0.072739914,0.014128804,,,,,,,,,,,,,,,,,
59,0.039653827,0.07880333,0.014372349,,,,,,,,,,,,,,,,,
60,0.03206031,0.069035836,0.014615893,,,,,,,,,,,,,,,,,
61,0.0331284,0.06894555,0.014859557,,,,,,,,,,,,,,,,,
62,0.033884063,0.06743845,0.015103102,,,,,,,,,,,,,,,,,
63,0.030390117,0.06021295,0.0153467655,,,,,,,,,,,,,,,,,
64,0.029864438,0.06276882,0.015590429,,,,,,,,,,,,,,,,,
65,0.03012054,0.06685149,0.015833974,,,,,,,,,,,,,,,,,
66,0.027965292,0.0640336,0.016077518,,,,,,,,,,,,,,,,,
67,0.03249703,0.06907001,0.016321182,,,,,,,,,,,,,,,,,
68,0.0278386,0.061452698,0.016564727,,,,,,,,,,,,,,,,,
69,0.027942479,0.06353451,0.01680839,,,,,,,,,,,,,,,,,
70,0.031009106,0.07022521,0.017051935,,,,,,,,,,,,,,,,,
71,0.02903086,0.06575809,0.017295599,,,,,,,,,,,,,,,,,
72,0.024288015,0.05952967,0.017539144,,,,,,,,,,,,,,,,,
73,0.029360438,0.06891969,0.017782688,,,,,,,,,,,,,,,,,
74,0.029624648,0.065919496,0.018026352,,,,,,,,,,,,,,,,,
75,0.031970225,0.06761472,0.018269897,,,,,,,,,,,,,,,,,
76,0.029160017,0.06545972,0.01851356,,,,,,,,,,,,,,,,,
77,0.02815595,0.070559405,0.018757224,,,,,,,,,,,,,,,,,
78,0.027282676,0.06295276,0.019000769,,,,,,,,,,,,,,,,,
79,0.031278044,0.076326475,0.019244313,,,,,,,,,,,,,,,,,
80,0.030939717,0.06955924,0.019487977,,,,,,,,,,,,,,,,,
81,0.027625887,0.06419937,0.019731522,,,,,,,,,,,,,,,,,
82,0.029602932,0.06463177,0.019975066,,,,,,,,,,,,,,,,,
83,0.02898135,0.06314884,0.02021873,,,,,,,,,,,,,,,,,
84,0.024149721,0.0576936,0.020462394,,,,,,,,,,,,,,,,,
85,0.029751621,0.06910511,0.020705938,,,,,,,,,,,,,,,,,
86,0.030396655,0.06472082,0.020949483,,,,,,,,,,,,,,,,,
87,0.030198826,0.06921137,0.021193147,,,,,,,,,,,,,,,,,
88,0.028811725,0.06774098,0.021436691,,,,,,,,,,,,,,,,,
89,0.024706747,0.06319215,0.021680355,,,,,,,,,,,,,,,,,
90,0.029819593,0.07130736,0.021924019,,,,,,,,,,,,,,,,,
91,0.028991813,0.06920751,0.022167563,,,,,,,,,,,,,,,,,
92,0.028500477,0.07342025,0.022411108,,,,,,,,,,,,,,,,,
93,0.027489647,0.07134107,0.022654772,,,,,,,,,,,,,,,,,
94,0.02896036,0.069390886,0.022898316,,,,,,,,,,,,,,,,,
95,0.027398214,0.06932877,0.023141861,,,,,,,,,,,,,,,,,
96,0.022310644,0.06227368,0.023385525,,,,,,,,,,,,,,,,,
97,0.023043916,0.063738525,0.023629189,,,,,,,,,,,,,,,,,
98,0.028203955,0.07496557,0.023872733,,,,,,,,,,,,,,,,,
99,0.027427493,0.07385289,0.024116278,,,,,,,,,,,,,,,,,
762,,,,0.9868637323379515,0.0554223135113716,0.0282158665645708,0.9841179251670836,0.0657796040177345,0.0304912313017149,43793.0,0.983142077922821,0.0692003294825553,0.0321794365667528,43793.0,259.44597339630127,683.2127478122711,259.44597339630127,423.7131364345551,0.0319688320159912,0.0
1541,,,,0.9868022203445436,0.0556240975856781,0.0321222659986582,0.9841179251670836,0.0657131597399711,0.0302841713069202,43793.0,0.983142077922821,0.069126009941101,0.0317248498631636,43793.0,499.6145586967468,1042.1164519786837,499.6145586967468,542.3965511322021,0.0629546642303466,0.0
2316,,,,0.986670970916748,0.0560748539865016,0.03196491837789,0.9841179251670836,0.0657058730721473,0.0306332563396584,43793.0,0.983142077922821,0.0691030248999595,0.0319510207896987,43793.0,739.701672077179,1403.303384065628,739.701672077179,663.4487433433533,0.0899178981781005,0.0
3088,,,,0.986729383468628,0.0559502765536308,0.0302049595615011,0.9841167330741882,0.0657620429992675,0.0315775667757511,43793.0,0.9831386804580688,0.069114975631237,0.0329467402827778,43793.0,979.6555829048156,1764.1322112083435,979.6555829048156,784.2759952545166,0.1169977188110351,0.0
3857,,,,0.9868535995483398,0.053581379354,0.0370523082851061,0.9841329455375672,0.0639181807637214,0.0411312698503927,43793.0,0.9831404089927672,0.0671313852071762,0.0424537830143302,43793.0,1219.612265110016,2128.373198032379,1219.612265110016,908.5088007450104,0.1457252502441406,0.0
4640,,,,0.9866583347320556,0.051042802631855,0.0582180510799607,0.9841532707214355,0.0600771009922027,0.057365086345928,43793.0,0.9831820726394652,0.0632040947675705,0.0591744060868103,43793.0,1459.5626065731049,2492.290417671204,1459.5626065731049,1032.4187684059143,0.1808087825775146,0.0
5434,,,,0.986896812915802,0.048785425722599,0.081975558802005,0.984379768371582,0.0581148862838745,0.0831409602125154,43793.0,0.9833901524543762,0.0614007711410522,0.0843703775837395,43793.0,1699.690554857254,2856.7269876003265,1699.690554857254,1156.6796004772186,0.2073352336883545,0.0
6222,,,,0.9875207543373108,0.0458983853459358,0.1116513034042581,0.9847479462623596,0.0550026595592498,0.1133359204654566,43793.0,0.9837743043899536,0.0579497143626213,0.1135834194375903,43793.0,1939.93709897995,3221.9223296642303,1939.93709897995,1281.5800831317902,0.2344496250152588,0.0
6996,,,,0.9872916340827942,0.0454678498208522,0.1285582238461785,0.9846071004867554,0.0548594817519187,0.1226664473321716,43793.0,0.983664333820343,0.0579458959400653,0.1221302510171227,43793.0,2180.00088763237,3585.6246695518494,2180.00088763237,1405.1700208187103,0.2619163990020752,0.0
7773,,,,0.9875310063362122,0.0441159047186374,0.1345488667084558,0.9848750233650208,0.0534639358520507,0.1364096220114455,43793.0,0.9838808178901672,0.0565038844943046,0.136071079558149,43793.0,2420.0788230896,3949.151909351349,2420.0788230896,1528.5708785057068,0.2892444133758545,0.0
8538,,,,0.9876688718795776,0.0431513413786888,0.1564881800255139,0.9851335883140564,0.051928948611021,0.1507063801528552,43793.0,0.9841681122779846,0.0548779256641864,0.1476980990786629,43793.0,2660.1603615283966,4314.151611804962,2660.1603615283966,1653.4406836032867,0.3165011405944824,0.0
9312,,,,0.987619400024414,0.0431845188140869,0.1609073780958751,0.9849984049797058,0.0520750731229782,0.1591119169757664,43793.0,0.984077513217926,0.0550162568688392,0.1528633593712777,43793.0,2900.150148868561,4676.943703889847,2900.150148868561,1776.1947176456451,0.3434574604034424,0.0
10086,,,,0.9869137406349182,0.0552844256162643,0.0354654947536888,0.9841179251670836,0.0661650672554969,0.0350354739086127,43793.0,0.983142077922821,0.0696530491113662,0.0345100514164148,43793.0,3140.316816568374,5042.152727365494,3140.316816568374,1901.18843460083,0.3706216812133789,0.0
10868,,,,0.9866749048233032,0.054798349738121,0.0353388309533272,0.9841041564941406,0.0645478367805481,0.039761019157638,43793.0,0.9831336736679076,0.0677461549639701,0.0380286920315006,43793.0,3380.4968140125275,5404.743662834168,3380.4968140125275,2023.55025267601,0.3984360694885254,0.0
11643,,,,0.9868638515472412,0.0536674670875072,0.0393313699650329,0.9841187596321106,0.0640599131584167,0.0412435431711991,43793.0,0.983113408088684,0.0671704113483429,0.0417773031195855,43793.0,3620.663405895233,5770.58217382431,3620.663405895233,2149.172540664673,0.4263622760772705,0.0
12415,,,,0.9866385459899902,0.0547112524509429,0.0402960177251729,0.9841471910476683,0.0641679167747497,0.0421564695116008,43793.0,0.9831551313400269,0.0672753602266311,0.0430894739237342,43793.0,3860.791963338852,6138.206770658493,3860.791963338852,2276.618982553482,0.4543614387512207,0.0
13190,,,,0.9867863059043884,0.053661148995161,0.0452267343014717,0.9841374158859252,0.0637956336140632,0.0436531042992535,43793.0,0.9831627011299132,0.0668299496173858,0.0449687236682241,43793.0,4100.969055652618,6503.6799347400665,4100.969055652618,2401.864951610565,0.4834392070770263,0.0
13959,,,,0.9867300987243652,0.0538122802972793,0.0486175067352861,0.9841418862342834,0.0635843425989151,0.0455558536213098,43793.0,0.9831706881523132,0.0666469931602478,0.0470421048083996,43793.0,4341.231551885605,6868.689264535904,4341.231551885605,2526.563367843628,0.5104236602783203,0.0
14737,,,,0.9867416024208068,0.0538965612649917,0.0471351209306212,0.9841516017913818,0.0637548565864563,0.0450574693691386,43793.0,0.9831669330596924,0.0667914673686027,0.048155953421599,43793.0,4581.485140323639,7231.432641744614,4581.485140323639,2649.0027046203613,0.5388033390045166,0.0
15518,,,,0.9867687225341796,0.0548999682068824,0.030988167838743,0.984115481376648,0.0649123415350914,0.0371932890614708,43793.0,0.9831408262252808,0.0681786835193634,0.0353175966080351,43793.0,4821.629910469055,7596.958598852158,4821.629910469055,2774.332721233368,0.5682916641235352,0.0
16296,,,,0.9868201613426208,0.05432790517807,0.0322267013236471,0.984106183052063,0.064825564622879,0.0371848434010091,43793.0,0.983134925365448,0.0680411010980606,0.0369716129177354,43793.0,5061.885397195816,7963.69971203804,5061.885397195816,2900.767488241196,0.5969488620758057,0.0
17067,,,,0.9867215156555176,0.0547888204455375,0.0347313293211229,0.984114706516266,0.0647740364074707,0.0384377493158366,43793.0,0.9831345081329346,0.0680524632334709,0.0379444153519086,43793.0,5301.8484354019165,8329.084327936172,5301.8484354019165,3026.1393492221832,0.6247298717498779,0.0
17848,,,,0.986660897731781,0.0549975298345088,0.0363278309546245,0.9841272830963136,0.0646823570132255,0.0386917409466887,43793.0,0.9831315279006958,0.0679148510098457,0.0373618776209985,43793.0,5541.927983045578,8693.659710884094,5541.927983045578,3150.585052013397,0.6532840728759766,0.0
18626,,,,0.9868686199188232,0.0541945174336433,0.0371805401900347,0.9841126799583436,0.0648043677210807,0.037913530354764,43793.0,0.983129858970642,0.0680669248104095,0.0373644697148451,43793.0,5782.142603874207,9059.062618017197,5782.142603874207,3275.7213304042816,0.6832330226898193,0.0
19403,,,,0.9867600202560424,0.0546157360076904,0.0351671798077929,0.9841163158416748,0.0648185312747955,0.0375344743995105,43793.0,0.9831331968307496,0.0680372565984726,0.0372897281684607,43793.0,6022.160024642944,9424.899113416672,6022.160024642944,3401.488547563553,0.7123119831085205,0.0
20183,,,,0.9866762757301332,0.0547654554247856,0.0359968645382875,0.9841252565383912,0.0644774809479713,0.0387320258047253,43793.0,0.9831311106681824,0.0676737055182457,0.0383421949413106,43793.0,6262.317887067795,9788.827187538149,6262.317887067795,3525.2059409618378,0.7431888580322266,0.0
20958,,,,0.9867759943008424,0.054539605975151,0.0349658298233271,0.9841142892837524,0.0644973441958427,0.0395249732539416,43793.0,0.9831302762031556,0.0676055625081062,0.0377043652367612,43793.0,6502.267333269119,10151.686974287031,6502.267333269119,3648.065640687944,0.7721598148345947,0.0
21737,,,,0.9866880774497986,0.0545500516891479,0.0356225411711638,0.9841114282608032,0.0645036622881889,0.0401245679261638,43793.0,0.9831340909004213,0.0676807612180709,0.0380854305777652,43793.0,6742.4914727211,10514.248633146286,6742.4914727211,3770.352324962616,0.8002755641937256,0.0
22512,,,,0.986810564994812,0.0541264116764068,0.0397314059977166,0.9841106534004213,0.0647380053997039,0.0391765193966965,43793.0,0.9831336736679076,0.0678861141204834,0.0404397567528597,43793.0,6982.483702421188,10878.725858449936,6982.483702421188,3894.786314249039,0.8290402889251709,0.0
23290,,,,0.9868289828300476,0.0540111623704433,0.0398609829389239,0.984138250350952,0.0643640980124473,0.041178378318162,43793.0,0.9831534624099731,0.0674614608287811,0.0419095062308417,43793.0,7222.695270061493,11245.750008106232,7222.695270061493,4021.546635866165,0.8585784435272217,0.0
24061,,,,0.9867600798606871,0.0543178729712963,0.0428413540419419,0.9841423034667968,0.064305193722248,0.0421000490741557,43793.0,0.983157217502594,0.0674156174063682,0.042978196255186,43793.0,7462.881811380386,11608.34508228302,7462.881811380386,4143.902665615082,0.8885331153869629,0.0
24833,,,,0.9866326451301576,0.0547821000218391,0.0406701045528677,0.9841427206993104,0.0641689822077751,0.0419316586500859,43793.0,0.9831526279449464,0.0672797709703445,0.0429820673207032,43793.0,7703.025698423386,11970.504699707031,7703.025698423386,4265.867270231247,0.917487621307373,0.0
