global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.7113447,0.73292255,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5305010080337524,0.7305746674537659,0.0206295756503528,0.5358583331108093,0.7273341417312622,0.0253963516065781,43793.0,0.5353718996047974,0.727899968624115,0.0271309053502836,43793.0,19.66542267799377,326.8133113384247,19.66542267799377,307.14784598350525,0.0,0.0
1,2.6821263,0.7309131,1.1053635e-06,,,,,,,,,,,,,,,,,
2,2.7113671,0.72804564,2.210727e-06,,,,,,,,,,,,,,,,,
3,2.759515,0.72353214,3.315974e-06,,,,,,,,,,,,,,,,,
4,2.7498376,0.71623755,4.421221e-06,,,,,,,,,,,,,,,,,
5,2.6334085,0.7090314,5.5265846e-06,,,,,,,,,,,,,,,,,
6,2.5279698,0.7000421,6.631948e-06,,,,,,,,,,,,,,,,,
7,2.399855,0.6898943,7.737195e-06,,,,,,,,,,,,,,,,,
8,2.2266304,0.6786226,8.842559e-06,,,,,,,,,,,,,,,,,
9,2.1208818,0.6675017,9.947922e-06,,,,,,,,,,,,,,,,,
10,2.0319114,0.6579251,1.1053286e-05,,,,,,,,,,,,,,,,,
11,1.90315,0.6455435,1.2158416e-05,,,,,,,,,,,,,,,,,
12,1.8407671,0.6355033,1.326378e-05,,,,,,,,,,,,,,,,,
13,1.7960712,0.6247866,1.4369143e-05,,,,,,,,,,,,,,,,,
14,1.6942674,0.61369014,1.5474507e-05,,,,,,,,,,,,,,,,,
15,1.6626347,0.60471493,1.6579754e-05,,,,,,,,,,,,,,,,,
16,1.5547848,0.5944723,1.7685117e-05,,,,,,,,,,,,,,,,,
17,1.5388842,0.58461446,1.879048e-05,,,,,,,,,,,,,,,,,
18,1.5370549,0.57399654,1.9895728e-05,,,,,,,,,,,,,,,,,
19,1.4642278,0.5633731,2.1000975e-05,,,,,,,,,,,,,,,,,
20,1.350062,0.55554676,2.2106338e-05,,,,,,,,,,,,,,,,,
21,1.2598026,0.546148,2.3211702e-05,,,,,,,,,,,,,,,,,
22,1.2037293,0.53879035,2.4317065e-05,,,,,,,,,,,,,,,,,
23,1.1764573,0.5300489,2.5422312e-05,,,,,,,,,,,,,,,,,
24,1.1439469,0.52116215,2.6527676e-05,,,,,,,,,,,,,,,,,
25,1.1650202,0.5152247,2.7632923e-05,,,,,,,,,,,,,,,,,
26,1.2148874,0.50754935,2.8738286e-05,,,,,,,,,,,,,,,,,
27,1.1657964,0.4994021,2.984365e-05,,,,,,,,,,,,,,,,,
28,1.0804971,0.49177516,3.0948897e-05,,,,,,,,,,,,,,,,,
29,0.9769118,0.48514295,3.205426e-05,,,,,,,,,,,,,,,,,
30,0.8913808,0.4772292,3.3159624e-05,,,,,,,,,,,,,,,,,
31,0.8357671,0.4704422,3.426487e-05,,,,,,,,,,,,,,,,,
32,0.7950714,0.46631426,3.5370118e-05,,,,,,,,,,,,,,,,,
33,0.77370346,0.46024916,3.647548e-05,,,,,,,,,,,,,,,,,
34,0.7447759,0.45593083,3.7580845e-05,,,,,,,,,,,,,,,,,
35,0.7119914,0.4500108,3.868621e-05,,,,,,,,,,,,,,,,,
36,0.68514436,0.44489634,3.9791455e-05,,,,,,,,,,,,,,,,,
37,0.66356474,0.44111687,4.089682e-05,,,,,,,,,,,,,,,,,
38,0.63946533,0.4363251,4.2002182e-05,,,,,,,,,,,,,,,,,
39,0.62473494,0.43142453,4.310743e-05,,,,,,,,,,,,,,,,,
40,0.6067248,0.4267787,4.4212677e-05,,,,,,,,,,,,,,,,,
41,0.5880852,0.4215741,4.531804e-05,,,,,,,,,,,,,,,,,
42,0.5682024,0.41938847,4.6423404e-05,,,,,,,,,,,,,,,,,
43,0.5596626,0.41459006,4.7528767e-05,,,,,,,,,,,,,,,,,
44,0.5444933,0.41116244,4.8634014e-05,,,,,,,,,,,,,,,,,
45,0.5308406,0.4076586,4.9739378e-05,,,,,,,,,,,,,,,,,
46,0.5188326,0.40223655,5.0844625e-05,,,,,,,,,,,,,,,,,
47,0.50693464,0.39950034,5.1949988e-05,,,,,,,,,,,,,,,,,
48,0.49631077,0.39608347,5.3055235e-05,,,,,,,,,,,,,,,,,
49,0.48859754,0.39290732,5.41606e-05,,,,,,,,,,,,,,,,,
50,0.4855259,0.38844928,5.5265962e-05,,,,,,,,,,,,,,,,,
51,0.47749236,0.38470042,5.6371326e-05,,,,,,,,,,,,,,,,,
52,0.47056603,0.38132408,5.7476573e-05,,,,,,,,,,,,,,,,,
53,0.4600283,0.3783527,5.858182e-05,,,,,,,,,,,,,,,,,
54,0.4522796,0.37523594,5.9687183e-05,,,,,,,,,,,,,,,,,
55,0.4424049,0.37244344,6.0792547e-05,,,,,,,,,,,,,,,,,
56,0.43524772,0.36973906,6.189791e-05,,,,,,,,,,,,,,,,,
57,0.43018982,0.36449018,6.300316e-05,,,,,,,,,,,,,,,,,
58,0.4256458,0.3635443,6.410852e-05,,,,,,,,,,,,,,,,,
59,0.4194405,0.36185068,6.521377e-05,,,,,,,,,,,,,,,,,
60,0.41702136,0.35753387,6.631913e-05,,,,,,,,,,,,,,,,,
61,0.41509438,0.35245916,6.742438e-05,,,,,,,,,,,,,,,,,
62,0.40735424,0.35181984,6.852974e-05,,,,,,,,,,,,,,,,,
63,0.403794,0.34906948,6.9635105e-05,,,,,,,,,,,,,,,,,
64,0.39893997,0.3455662,7.074047e-05,,,,,,,,,,,,,,,,,
65,0.3972066,0.34225047,7.1845716e-05,,,,,,,,,,,,,,,,,
66,0.39154643,0.33995435,7.295096e-05,,,,,,,,,,,,,,,,,
67,0.38725922,0.33878788,7.405633e-05,,,,,,,,,,,,,,,,,
68,0.3855589,0.3367499,7.516169e-05,,,,,,,,,,,,,,,,,
69,0.38109788,0.33531535,7.626694e-05,,,,,,,,,,,,,,,,,
70,0.38069504,0.32976204,7.73723e-05,,,,,,,,,,,,,,,,,
71,0.38024718,0.32659408,7.8477664e-05,,,,,,,,,,,,,,,,,
72,0.37412545,0.32753408,7.958303e-05,,,,,,,,,,,,,,,,,
73,0.3704674,0.32526898,8.0688274e-05,,,,,,,,,,,,,,,,,
74,0.36948428,0.32033077,8.179352e-05,,,,,,,,,,,,,,,,,
75,0.36643866,0.3189282,8.2898885e-05,,,,,,,,,,,,,,,,,
76,0.36531648,0.3156816,8.400425e-05,,,,,,,,,,,,,,,,,
77,0.35873577,0.31572446,8.510961e-05,,,,,,,,,,,,,,,,,
78,0.35586283,0.31451622,8.621486e-05,,,,,,,,,,,,,,,,,
79,0.35644156,0.31011784,8.732022e-05,,,,,,,,,,,,,,,,,
80,0.3533196,0.3096544,8.842547e-05,,,,,,,,,,,,,,,,,
81,0.34813735,0.30737814,8.953083e-05,,,,,,,,,,,,,,,,,
82,0.3493807,0.30179614,9.063608e-05,,,,,,,,,,,,,,,,,
83,0.34382227,0.30153665,9.174144e-05,,,,,,,,,,,,,,,,,
84,0.34399188,0.29888582,9.284681e-05,,,,,,,,,,,,,,,,,
85,0.3383045,0.29906055,9.395217e-05,,,,,,,,,,,,,,,,,
86,0.33958766,0.29328233,9.505742e-05,,,,,,,,,,,,,,,,,
87,0.3352039,0.2927594,9.6162665e-05,,,,,,,,,,,,,,,,,
88,0.33338636,0.2898845,9.726803e-05,,,,,,,,,,,,,,,,,
89,0.3277393,0.29047048,9.837339e-05,,,,,,,,,,,,,,,,,
90,0.32887474,0.2864369,9.947864e-05,,,,,,,,,,,,,,,,,
91,0.3252306,0.28554523,0.000100584,,,,,,,,,,,,,,,,,
92,0.32359597,0.28176683,0.000101689366,,,,,,,,,,,,,,,,,
93,0.31809196,0.2803208,0.00010279473,,,,,,,,,,,,,,,,,
94,0.31836125,0.2774419,0.00010389986,,,,,,,,,,,,,,,,,
95,0.3158652,0.2767312,0.00010500522,,,,,,,,,,,,,,,,,
96,0.31213748,0.27423853,0.00010611059,,,,,,,,,,,,,,,,,
97,0.3098321,0.27132335,0.00010721595,,,,,,,,,,,,,,,,,
98,0.30729768,0.26896575,0.0001083212,,,,,,,,,,,,,,,,,
99,0.30515084,0.26558283,0.00010942656,,,,,,,,,,,,,,,,,
773,,,,0.9867497086524964,0.04960822686553,0.079458241914802,0.9842709898948668,0.0588410831987857,0.0838975157504195,43793.0,0.9832844138145448,0.0621242336928844,0.0830363657227834,43793.0,259.652042388916,684.2027642726898,259.652042388916,424.4976630210877,0.0330476760864257,0.0
1545,,,,0.987429678440094,0.0455289967358112,0.127964169820299,0.9847362041473388,0.0552624315023422,0.1240270430507984,43793.0,0.9837498664855956,0.0582874976098537,0.1226032429213131,43793.0,499.8356351852417,1042.8547112941742,499.8356351852417,542.9180872440338,0.060281753540039,0.0
2334,,,,0.98807954788208,0.0419718027114868,0.1793022834881383,0.9852765202522278,0.0512271672487258,0.1579143195697153,43793.0,0.9843125939369202,0.0540404506027698,0.1575175693672743,43793.0,739.9533319473267,1405.3582563400269,739.9533319473267,665.255603313446,0.0880193710327148,0.0
3113,,,,0.9883768558502196,0.0407542213797569,0.195938348550643,0.9854615926742554,0.0506580770015716,0.1767378777916565,43793.0,0.9845134615898132,0.0535497888922691,0.1812898957607185,43793.0,980.1085710525512,1764.29132771492,980.1085710525512,783.9814457893372,0.1184401512145996,0.0
