global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.3400676,0.7020345,,,,,,,,,,,,,,,,,
1,,,0.5470778942108154,0.6925576329231262,0.0205937249331241,0.5410811901092529,0.6939827799797058,0.0257898918394341,43793.0,0.53971928358078,0.6947177648544312,0.0273828182079857,43793.0,27.875237464904785,330.9046275615692,27.875237464904785,303.0293469429016,0.0,0.0
1,1.3287694,0.7000816,,,,,,,,,,,,,,,,,
2,1.3442994,0.6997902,,,,,,,,,,,,,,,,,
3,1.3324616,0.70007896,,,,,,,,,,,,,,,,,
4,1.333332,0.7006201,,,,,,,,,,,,,,,,,
5,1.3446537,0.70154387,,,,,,,,,,,,,,,,,
6,1.3433343,0.701562,,,,,,,,,,,,,,,,,
7,1.333164,0.69869924,,,,,,,,,,,,,,,,,
8,1.3419375,0.6970774,,,,,,,,,,,,,,,,,
9,1.3349324,0.6980905,,,,,,,,,,,,,,,,,
10,1.3107524,0.6967221,,,,,,,,,,,,,,,,,
11,1.311653,0.6941954,,,,,,,,,,,,,,,,,
12,1.3219234,0.693057,,,,,,,,,,,,,,,,,
13,1.312385,0.6896931,,,,,,,,,,,,,,,,,
14,1.3111283,0.6880835,,,,,,,,,,,,,,,,,
15,1.3016766,0.68692195,,,,,,,,,,,,,,,,,
16,1.2910513,0.6833963,,,,,,,,,,,,,,,,,
17,1.2831697,0.6815234,,,,,,,,,,,,,,,,,
18,1.2803745,0.67449254,,,,,,,,,,,,,,,,,
19,1.2580603,0.6718943,,,,,,,,,,,,,,,,,
20,1.2474955,0.6664316,,,,,,,,,,,,,,,,,
21,1.2397076,0.6649018,,,,,,,,,,,,,,,,,
22,1.2245796,0.6607504,,,,,,,,,,,,,,,,,
23,1.1884747,0.65300953,,,,,,,,,,,,,,,,,
24,1.152488,0.6496877,,,,,,,,,,,,,,,,,
25,1.1473054,0.64497423,,,,,,,,,,,,,,,,,
26,1.1116186,0.63929737,,,,,,,,,,,,,,,,,
27,1.0825537,0.63541996,,,,,,,,,,,,,,,,,
28,1.0568756,0.629722,,,,,,,,,,,,,,,,,
29,1.0286425,0.6250947,,,,,,,,,,,,,,,,,
30,1.0110762,0.61885977,,,,,,,,,,,,,,,,,
31,0.99123603,0.61485255,,,,,,,,,,,,,,,,,
32,0.96567583,0.61052763,,,,,,,,,,,,,,,,,
33,0.9528016,0.60422814,,,,,,,,,,,,,,,,,
34,0.93850315,0.60138255,,,,,,,,,,,,,,,,,
35,0.92622584,0.59362084,,,,,,,,,,,,,,,,,
36,0.8979136,0.59062624,,,,,,,,,,,,,,,,,
37,0.87301797,0.5867189,,,,,,,,,,,,,,,,,
38,0.8552534,0.5808423,,,,,,,,,,,,,,,,,
39,0.83310556,0.5752334,,,,,,,,,,,,,,,,,
40,0.8059738,0.56949145,,,,,,,,,,,,,,,,,
41,0.78527004,0.56648517,,,,,,,,,,,,,,,,,
42,0.76047313,0.5611771,,,,,,,,,,,,,,,,,
43,0.7347858,0.5566861,,,,,,,,,,,,,,,,,
44,0.72657436,0.5535165,,,,,,,,,,,,,,,,,
45,0.70762104,0.5488021,,,,,,,,,,,,,,,,,
46,0.70097077,0.54494107,,,,,,,,,,,,,,,,,
47,0.68075365,0.5395601,,,,,,,,,,,,,,,,,
48,0.66930604,0.5353076,,,,,,,,,,,,,,,,,
49,0.6611519,0.532058,,,,,,,,,,,,,,,,,
50,0.63591146,0.5291599,,,,,,,,,,,,,,,,,
51,0.6274186,0.52561456,,,,,,,,,,,,,,,,,
52,0.61470616,0.5192045,,,,,,,,,,,,,,,,,
53,0.6052686,0.5182814,,,,,,,,,,,,,,,,,
54,0.5929605,0.51335174,,,,,,,,,,,,,,,,,
55,0.58362204,0.5092859,,,,,,,,,,,,,,,,,
56,0.5786106,0.50553584,,,,,,,,,,,,,,,,,
57,0.5660188,0.5003012,,,,,,,,,,,,,,,,,
58,0.554484,0.4997829,,,,,,,,,,,,,,,,,
59,0.55327934,0.49257448,,,,,,,,,,,,,,,,,
60,0.5392536,0.48979843,,,,,,,,,,,,,,,,,
61,0.5390282,0.48695213,,,,,,,,,,,,,,,,,
62,0.5305488,0.48121238,,,,,,,,,,,,,,,,,
63,0.5305077,0.47925934,,,,,,,,,,,,,,,,,
64,0.519453,0.47675896,,,,,,,,,,,,,,,,,
65,0.51457673,0.4720493,,,,,,,,,,,,,,,,,
66,0.51186436,0.46773216,,,,,,,,,,,,,,,,,
67,0.50257945,0.4641448,,,,,,,,,,,,,,,,,
68,0.49853742,0.45931232,,,,,,,,,,,,,,,,,
69,0.49421844,0.45636314,,,,,,,,,,,,,,,,,
70,0.48684865,0.45477885,,,,,,,,,,,,,,,,,
71,0.48142427,0.45031786,,,,,,,,,,,,,,,,,
72,0.4762494,0.44526345,,,,,,,,,,,,,,,,,
73,0.4684372,0.44070962,,,,,,,,,,,,,,,,,
74,0.4595195,0.44082406,,,,,,,,,,,,,,,,,
75,0.46343136,0.4316296,,,,,,,,,,,,,,,,,
76,0.45663434,0.42985716,,,,,,,,,,,,,,,,,
77,0.45585704,0.42700803,,,,,,,,,,,,,,,,,
78,0.44682753,0.4258329,,,,,,,,,,,,,,,,,
79,0.43956164,0.42130083,,,,,,,,,,,,,,,,,
80,0.4406913,0.418013,,,,,,,,,,,,,,,,,
81,0.43875888,0.4141512,,,,,,,,,,,,,,,,,
82,0.43513367,0.4094573,,,,,,,,,,,,,,,,,
83,0.4270478,0.40951875,,,,,,,,,,,,,,,,,
84,0.4250372,0.4051878,,,,,,,,,,,,,,,,,
85,0.41944066,0.40243948,,,,,,,,,,,,,,,,,
86,0.42006695,0.39573327,,,,,,,,,,,,,,,,,
87,0.4133824,0.3940175,,,,,,,,,,,,,,,,,
88,0.41305393,0.38992372,,,,,,,,,,,,,,,,,
89,0.41046783,0.38480827,,,,,,,,,,,,,,,,,
90,0.40796947,0.38479763,,,,,,,,,,,,,,,,,
91,0.40138423,0.38121215,,,,,,,,,,,,,,,,,
92,0.3997414,0.37416473,,,,,,,,,,,,,,,,,
93,0.3968793,0.37347916,,,,,,,,,,,,,,,,,
94,0.3918995,0.37065205,,,,,,,,,,,,,,,,,
95,0.3887361,0.3644618,,,,,,,,,,,,,,,,,
96,0.38505653,0.36509174,,,,,,,,,,,,,,,,,
97,0.38332006,0.3610443,,,,,,,,,,,,,,,,,
98,0.38278854,0.35552207,,,,,,,,,,,,,,,,,
99,0.37695956,0.35205227,,,,,,,,,,,,,,,,,
748,,,0.986684501171112,0.0543571375310421,0.0364644778646546,0.9841179251670836,0.0644836798310279,0.0395742316924662,43793.0,0.983142077922821,0.0679086744785308,0.0411213631930034,43793.0,267.9208722114563,686.845123052597,267.9208722114563,418.8775019645691,0.0272259712219238,0.0
1507,,,0.987085223197937,0.0484456159174442,0.0810329660747945,0.9843627214431764,0.0586612336337566,0.0848413937899636,43793.0,0.9833732843399048,0.0619822181761264,0.0853092338512772,43793.0,507.89707922935486,1044.1377413272858,507.89707922935486,536.1446793079376,0.0565166473388671,0.0
2261,,,0.9872443079948424,0.0465421788394451,0.1169236363140044,0.9845303893089294,0.0557335428893566,0.1120042935046663,43793.0,0.9835556745529176,0.0589269436895847,0.1126084802528119,43793.0,747.8834643363953,1401.876352071762,747.8834643363953,653.8505642414093,0.0830030441284179,0.0
3028,,,0.98763906955719,0.0442981012165546,0.1324596827304832,0.9849379062652588,0.053243089467287,0.1300277967244905,43793.0,0.9840143918991088,0.0562247186899185,0.1297614860282374,43793.0,988.1294305324554,1763.7179374694824,988.1294305324554,775.3976471424103,0.1112160682678222,0.0
3795,,,0.9876689910888672,0.0433435998857021,0.1565393300162652,0.9850296974182128,0.0522161573171615,0.1476204301612551,43793.0,0.9840396642684937,0.0552445128560066,0.1399969745353762,43793.0,1228.1424477100372,2124.128620386124,1228.1424477100372,895.74751329422,0.1390929222106933,0.0
4556,,,0.9880973100662231,0.0416060127317905,0.1799966939338236,0.9853917956352234,0.0509708859026432,0.1576071965640834,43793.0,0.9844018816947936,0.0539159066975116,0.1553713431347721,43793.0,1468.1531414985657,2488.237019300461,1468.1531414985657,1019.7983088493348,0.1657330989837646,0.0
5314,,,0.988018810749054,0.0413760915398597,0.2038999928618379,0.9852232933044434,0.0510812290012836,0.1669735371240993,43793.0,0.984369456768036,0.0540086887776851,0.1642245720150833,43793.0,1708.2845385074615,2850.719337701797,1708.2845385074615,1142.1002264022827,0.1945953369140625,0.0
6068,,,0.9884477257728576,0.0397843532264232,0.2242551852931278,0.9854810833930968,0.0498223826289176,0.1744301707557454,43793.0,0.984531581401825,0.0525099895894527,0.1723456591868944,43793.0,1948.4026057720184,3218.6470634937286,1948.4026057720184,1269.860955953598,0.2227301597595214,0.0
6816,,,0.9882287979125975,0.0399764254689216,0.2309950387634955,0.985410451889038,0.0502243526279926,0.1801122591238451,43793.0,0.9844840168952942,0.0530516356229782,0.1735263263591011,43793.0,2188.4614861011505,3581.0862414836884,2188.4614861011505,1392.1931705474854,0.2507123947143554,0.0
7574,,,0.9885566830635072,0.0388071946799755,0.2561908648819269,0.9855387210845948,0.0492905117571353,0.1965807148724589,43793.0,0.9845863580703736,0.0523217357695102,0.1851084213823353,43793.0,2428.597995996475,3943.207781553269,2428.597995996475,1514.1301958560944,0.2788000106811523,0.0
8334,,,0.9884753227233888,0.0391366146504879,0.2477091691869069,0.9856669902801514,0.0491062179207801,0.19545030411281,43793.0,0.9847737550735474,0.0519897826015949,0.1905428956532243,43793.0,2668.5993225574493,4305.3723051548,2668.5993225574493,1636.2432987689972,0.3077402114868164,0.0
9091,,,0.9886733889579772,0.0387014709413051,0.2449867911959251,0.985784351825714,0.0483980365097522,0.2024026846777726,43793.0,0.9847838878631592,0.0512557365000247,0.1950542742322194,43793.0,2908.744218349457,4668.1220870018005,2908.744218349457,1758.799659729004,0.3352620601654053,0.0
9847,,,0.9889124631881714,0.0378264673054218,0.2635527771074697,0.9857965111732484,0.0485912337899208,0.2026715546052765,43793.0,0.9848179817199708,0.0516238436102867,0.1984618266877816,43793.0,3148.900950431824,5030.719810247421,3148.900950431824,1881.1921820640564,0.3627209663391113,0.0
10595,,,0.9888986945152284,0.0377903543412685,0.2674708147701783,0.9858793020248412,0.0482004769146442,0.2058614923509866,43793.0,0.9849351048469543,0.0511622279882431,0.1980781936887412,43793.0,3388.871486186981,5392.239990234375,3388.871486186981,2002.692729473114,0.3911981582641601,0.0
11356,,,0.9889890551567078,0.037300769239664,0.2705524204840238,0.9859008193016052,0.0481301359832286,0.2103101634673523,43793.0,0.9849717617034912,0.0508551113307476,0.2065131258145587,43793.0,3629.082759618759,5756.458919763565,3629.082759618759,2126.650819540024,0.4193143844604492,0.0
12106,,,0.9888768792152404,0.0372011475265026,0.2955353423947762,0.9859272241592408,0.047854296863079,0.2168593064835207,43793.0,0.984983503818512,0.0507691279053688,0.2082206158462984,43793.0,3869.193013906479,6119.340188264847,3869.193013906479,2249.371521472931,0.4484612941741943,0.0
12867,,,0.9887876510620116,0.0374759919941425,0.2813952843358202,0.985910952091217,0.0482515655457973,0.2132764837261087,43793.0,0.9849410057067872,0.051160167902708,0.2114624439971694,43793.0,4109.258295297623,6488.463139057159,4109.258295297623,2378.3805871009827,0.4761900901794433,0.0
13618,,,0.989280104637146,0.0363893061876297,0.2979643179552883,0.986032783985138,0.0477921701967716,0.2173109440276204,43793.0,0.9850610494613647,0.0506233535706996,0.2067377113336342,43793.0,4349.426259756088,6852.470642328262,4349.426259756088,2502.170709133148,0.5052440166473389,0.0
14372,,,0.989311933517456,0.0358494371175766,0.3144256929155722,0.9859909415245056,0.0477439016103744,0.2181399955055378,43793.0,0.9850315451622008,0.0505768246948719,0.2132822142525742,43793.0,4589.409773349762,7218.562875986099,4589.409773349762,2628.22772026062,0.5358967781066895,0.0
15121,,,0.9894782900810242,0.0354330390691757,0.3007897366918707,0.9861338138580322,0.0470060035586357,0.2223691516281218,43793.0,0.985236644744873,0.0497802346944808,0.2211477328588237,43793.0,4829.494257926941,7584.862006187439,4829.494257926941,2754.393286705017,0.56430983543396,0.0
15851,,,0.9891053438186646,0.0365814827382564,0.3057629871133719,0.9861240983009338,0.0473491288721561,0.218273547088899,43793.0,0.9852004647254944,0.0501396581530571,0.2116273273913254,43793.0,5069.728473186493,7951.921196460724,5069.728473186493,2881.1677498817444,0.5935628414154053,0.0
16603,,,0.9889943599700928,0.036975797265768,0.296356571213289,0.98603355884552,0.0476759113371372,0.2236297445751782,43793.0,0.985081672668457,0.0506344549357891,0.2179820397451441,43793.0,5309.739233016968,8318.493529558182,5309.739233016968,3007.679075717926,0.6231977939605713,0.0
17352,,,0.9894458055496216,0.0361083708703517,0.3109301264755645,0.9862247705459596,0.0469703078269958,0.2196260024475346,43793.0,0.9853158593177797,0.0498453229665756,0.2118313633304325,43793.0,5549.840958833695,8685.555285692215,5549.840958833695,3134.589189767837,0.652552604675293,0.0
18104,,,0.9893444776535034,0.0359877422451972,0.3111568664619891,0.9860485792160034,0.0474837943911552,0.2212889352650017,43793.0,0.9851717948913574,0.0502145178616046,0.2196356882111821,43793.0,5789.992741584778,9052.552202701569,5789.992741584778,3261.3823392391205,0.6834077835083008,0.0
18854,,,0.9896873235702516,0.0351434238255023,0.3119662726484521,0.9862272143363952,0.0466849207878112,0.2266389390905434,43793.0,0.985410213470459,0.0492488928139209,0.2205793422138243,43793.0,6030.246028661728,9421.208142757416,6030.246028661728,3389.7342162132263,0.7129683494567871,0.0
19600,,,0.9895687103271484,0.0351698137819767,0.3264126458684686,0.9862803816795348,0.0467073805630207,0.2278320644519603,43793.0,0.9853693246841432,0.0493473149836063,0.2229384908155754,43793.0,6270.282134771347,9785.48888874054,6270.282134771347,3513.9277780056,0.7425582408905029,0.0
20353,,,0.9895684123039246,0.0348540171980857,0.3359700063716578,0.9862214922904968,0.0467573292553424,0.2309585075627336,43793.0,0.985245943069458,0.0497143678367137,0.2168321643275007,43793.0,6510.427107095718,10151.53458571434,6510.427107095718,3639.779284715653,0.7707295417785645,0.0
21112,,,0.9894264340400696,0.0350876301527023,0.3361368481437023,0.9862409830093384,0.0466908924281597,0.2294021915712946,43793.0,0.9852859377861024,0.0494628921151161,0.2249288951363142,43793.0,6750.394560575485,10515.22231054306,6750.394560575485,3763.450946807861,0.7981534004211426,0.0
21868,,,0.9899666905403136,0.0339367724955081,0.3472522815453991,0.9863177537918092,0.0464725978672504,0.2363982526028844,43793.0,0.9853609204292296,0.0491852574050426,0.2315984415775215,43793.0,6990.532745838165,10879.355131864548,6990.532745838165,3887.3939645290375,0.8287057876586914,0.0
22621,,,0.9898554682731628,0.0342737436294555,0.3373249852594268,0.986346960067749,0.0463836677372455,0.2317095061911119,43793.0,0.9854177832603456,0.0492689497768878,0.2220808716992539,43793.0,7230.597603797913,11245.926470279694,7230.597603797913,4013.849956512451,0.8576211929321289,0.0
