global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,112.14423,10.854823,,,,,,,,,,,,,,
1,,,0.0009765625,525.4451293945312,0.0009999999310821,532.5493774414062,50000.0,0.0010000000474974,527.5829467773438,10000.0,33.69178223609924,51.63533902168274,33.69178223609924,17.943459272384644,0.0,0.0
100,61.99767,7.3641477,,,,,,,,,,,,,,
200,51.74892,7.023018,,,,,,,,,,,,,,
300,43.236332,6.979563,,,,,,,,,,,,,,
400,34.52441,6.973222,,,,,,,,,,,,,,
500,23.621822,6.9518704,,,,,,,,,,,,,,
600,16.736538,6.9152966,,,,,,,,,,,,,,
700,12.58733,6.925065,,,,,,,,,,,,,,
800,11.236545,6.894282,,,,,,,,,,,,,,
900,9.200796,6.75436,,,,,,,,,,,,,,
1000,8.739081,6.6671963,,,,,,,,,,,,,,
1100,8.121258,6.630762,,,,,,,,,,,,,,
1200,6.9341016,6.522335,,,,,,,,,,,,,,
1300,8.94982,6.4948826,,,,,,,,,,,,,,
1400,5.306219,6.410052,,,,,,,,,,,,,,
1500,5.918906,6.384536,,,,,,,,,,,,,,
1511,,,0.0336615107953548,6.4955668449401855,0.0315600000321865,6.814477443695068,50000.0,0.0243000015616416,6.201748847961426,10000.0,543.7702648639679,580.2184426784515,543.7702648639679,36.3707218170166,0.0202422142028808,0.0
1600,4.840245,6.311143,,,,,,,,,,,,,,
1700,4.8961515,6.226119,,,,,,,,,,,,,,
1800,4.3551226,6.1852074,,,,,,,,,,,,,,
1900,4.0760856,6.0640845,,,,,,,,,,,,,,
2000,4.195896,6.0269327,,,,,,,,,,,,,,
2100,4.1672063,6.0497727,,,,,,,,,,,,,,
2200,4.1560717,5.915385,,,,,,,,,,,,,,
2300,4.200309,5.827516,,,,,,,,,,,,,,
2400,4.004211,5.7626743,,,,,,,,,,,,,,
2500,4.15282,5.689838,,,,,,,,,,,,,,
2600,3.3595736,5.6939797,,,,,,,,,,,,,,
2700,4.824695,5.6164646,,,,,,,,,,,,,,
2800,3.3910687,5.4956937,,,,,,,,,,,,,,
2900,3.478038,5.538686,,,,,,,,,,,,,,
3000,3.7915869,5.494378,,,,,,,,,,,,,,
3020,,,0.1543167978525161,4.546103477478027,0.1387199908494949,4.645801544189453,50000.0,0.1096000075340271,4.976113319396973,10000.0,1053.861545562744,1108.5378589630127,1053.861545562744,54.508896589279175,0.0533907413482666,0.0
3100,3.1692007,5.3708405,,,,,,,,,,,,,,
3200,3.349222,5.3625717,,,,,,,,,,,,,,
3300,4.0189214,5.2651854,,,,,,,,,,,,,,
3400,3.7161877,5.2696123,,,,,,,,,,,,,,
3500,3.2928605,5.2434063,,,,,,,,,,,,,,
3600,3.6809654,5.1426363,,,,,,,,,,,,,,
3700,3.273341,5.187114,,,,,,,,,,,,,,
3800,3.28386,4.956367,,,,,,,,,,,,,,
3900,3.2512107,5.0752864,,,,,,,,,,,,,,
4000,3.1467166,5.0843196,,,,,,,,,,,,,,
4100,2.8088908,4.9389544,,,,,,,,,,,,,,
