accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,test/ssim,total_duration,train/loss,train/ssim,validation/loss,validation/num_examples,validation/ssim
231.9576745033264,0.0,142.93523907661438,1,0,142.93523907661438,0.4853093611465023,3581.0,0.5128670835987678,375.3902416229248,0.4661516121455601,0.5112527438572475,0.4824551231886607,3554.0,0.4905733828740504
238.34673619270325,0.0324418544769287,234.79032111167908,5,0,234.79032111167908,0.4046043517435772,3581.0,0.6317579433991902,474.57832884788513,0.3870915344783238,0.6317974499293736,0.4043838423695132,3554.0,0.6100036930219471
244.6740243434906,0.0732483863830566,316.52368116378784,8,0,316.52368116378784,0.364714937015673,3581.0,0.6599886717659174,563.4764380455017,0.345919098172869,0.6625954764229911,0.3626085237364589,3554.0,0.6402958841490223
250.9148981571197,0.1039001941680908,399.6777400970459,11,0,399.6777400970459,0.3590299920042411,3581.0,0.6689949451096062,653.7399094104767,0.3404224600110735,0.671372481754848,0.3564626578876794,3554.0,0.6492130620867332
257.3262202739716,0.1436810493469238,487.10940623283386,15,0,487.10940623283386,0.3511710296093968,3581.0,0.6798878712082868,748.5754637718201,0.332212039402553,0.6825902802603585,0.3493134042957759,3554.0,0.6605917050990081
263.5773289203644,0.1848812103271484,572.1734189987183,19,0,572.1734189987183,0.3505184085167376,3581.0,0.6784921585930955,840.7948999404907,0.3311987604413713,0.6815764563424247,0.3481470386030705,3554.0,0.6594164778023002
269.6892282962799,0.2093100547790527,657.5738294124603,23,0,657.5738294124603,0.3379752322369799,3581.0,0.6911427472031206,933.2081274986268,0.3193516050066267,0.6942126410348075,0.3348824195668612,3554.0,0.672807323174592
275.76972818374634,0.2344274520874023,743.2834095954895,27,0,743.2834095954895,0.3275138644058922,3581.0,0.6985796619746579,1025.8945064544678,0.3090804304395403,0.7018632888793945,0.324524440990785,3554.0,0.6811522750553953
281.75289368629456,0.2595396041870117,828.4592485427856,31,0,828.4592485427856,0.3219707268504782,3581.0,0.7042025321357512,1117.8907117843628,0.3039255142211914,0.7075425556727818,0.3190155458638154,3554.0,0.6869375285769556
287.9988186359405,0.2881538867950439,913.3535537719728,35,0,913.3535537719728,0.3156214343606011,3581.0,0.7096801178310876,1209.9646558761597,0.2978017330169678,0.7128236634390694,0.312721505752761,3554.0,0.6929576489518852
294.0354290008545,0.3126792907714844,999.0052230358124,39,0,999.0052230358124,0.313273055165282,3581.0,0.7099112367137322,1302.5573132038116,0.2955938066755022,0.713151182447161,0.3106338080222109,3554.0,0.6930514170872608
