global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.4958165,0.7877994,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4401575326919555,0.7869849801063538,0.0220123213933909,0.4327656626701355,0.7904312610626221,0.026849433702998,43793.0,0.4315699636936188,0.7905256152153015,0.0276723100354796,43793.0,19.09469246864319,322.84957242012024,19.09469246864319,303.75483751297,0.0,0.0
1,2.4764194,0.7879431,1.1053635e-06,,,,,,,,,,,,,,,,,
2,2.5028129,0.7859007,2.210727e-06,,,,,,,,,,,,,,,,,
3,2.4750152,0.78123343,3.315974e-06,,,,,,,,,,,,,,,,,
4,2.5350864,0.77699023,4.421221e-06,,,,,,,,,,,,,,,,,
5,2.5396245,0.77006423,5.5265846e-06,,,,,,,,,,,,,,,,,
6,2.4324863,0.7629875,6.631948e-06,,,,,,,,,,,,,,,,,
7,2.3040886,0.7564109,7.737195e-06,,,,,,,,,,,,,,,,,
8,2.2192426,0.746662,8.842559e-06,,,,,,,,,,,,,,,,,
9,2.124645,0.7362098,9.947922e-06,,,,,,,,,,,,,,,,,
10,2.0990145,0.72907096,1.1053286e-05,,,,,,,,,,,,,,,,,
11,2.0942526,0.71904707,1.2158416e-05,,,,,,,,,,,,,,,,,
12,2.0525012,0.70807296,1.326378e-05,,,,,,,,,,,,,,,,,
13,1.9880415,0.6983941,1.4369143e-05,,,,,,,,,,,,,,,,,
14,1.9035244,0.68771476,1.5474507e-05,,,,,,,,,,,,,,,,,
15,1.8543577,0.6782597,1.6579754e-05,,,,,,,,,,,,,,,,,
16,1.9340335,0.6694002,1.7685117e-05,,,,,,,,,,,,,,,,,
17,1.9502321,0.657109,1.879048e-05,,,,,,,,,,,,,,,,,
18,1.9320387,0.6448052,1.9895728e-05,,,,,,,,,,,,,,,,,
19,1.8098105,0.6349964,2.1000975e-05,,,,,,,,,,,,,,,,,
20,1.6159471,0.6233318,2.2106338e-05,,,,,,,,,,,,,,,,,
21,1.4885136,0.6125857,2.3211702e-05,,,,,,,,,,,,,,,,,
22,1.4356513,0.6077823,2.4317065e-05,,,,,,,,,,,,,,,,,
23,1.3565929,0.5995494,2.5422312e-05,,,,,,,,,,,,,,,,,
24,1.2488785,0.5929892,2.6527676e-05,,,,,,,,,,,,,,,,,
25,1.1913127,0.58342415,2.7632923e-05,,,,,,,,,,,,,,,,,
26,1.193281,0.57771176,2.8738286e-05,,,,,,,,,,,,,,,,,
27,1.2772088,0.5691372,2.984365e-05,,,,,,,,,,,,,,,,,
28,1.2096733,0.56085914,3.0948897e-05,,,,,,,,,,,,,,,,,
29,1.1449622,0.554295,3.205426e-05,,,,,,,,,,,,,,,,,
30,1.0891323,0.5478807,3.3159624e-05,,,,,,,,,,,,,,,,,
31,1.0426315,0.5388389,3.426487e-05,,,,,,,,,,,,,,,,,
32,0.9686791,0.5334894,3.5370118e-05,,,,,,,,,,,,,,,,,
33,0.9081684,0.52737916,3.647548e-05,,,,,,,,,,,,,,,,,
34,0.88805884,0.5211211,3.7580845e-05,,,,,,,,,,,,,,,,,
35,0.8579672,0.5182461,3.868621e-05,,,,,,,,,,,,,,,,,
36,0.8214679,0.5106141,3.9791455e-05,,,,,,,,,,,,,,,,,
37,0.7902552,0.50534886,4.089682e-05,,,,,,,,,,,,,,,,,
38,0.78288907,0.5005813,4.2002182e-05,,,,,,,,,,,,,,,,,
39,0.7801024,0.4957439,4.310743e-05,,,,,,,,,,,,,,,,,
40,0.75850254,0.49172622,4.4212677e-05,,,,,,,,,,,,,,,,,
41,0.72728515,0.4863593,4.531804e-05,,,,,,,,,,,,,,,,,
42,0.69857657,0.48058727,4.6423404e-05,,,,,,,,,,,,,,,,,
43,0.68393517,0.47610754,4.7528767e-05,,,,,,,,,,,,,,,,,
44,0.6859967,0.47070208,4.8634014e-05,,,,,,,,,,,,,,,,,
45,0.65667856,0.46423888,4.9739378e-05,,,,,,,,,,,,,,,,,
46,0.6324163,0.4622739,5.0844625e-05,,,,,,,,,,,,,,,,,
47,0.642213,0.45649737,5.1949988e-05,,,,,,,,,,,,,,,,,
48,0.6426592,0.45226198,5.3055235e-05,,,,,,,,,,,,,,,,,
49,0.60070103,0.44713917,5.41606e-05,,,,,,,,,,,,,,,,,
50,0.57702446,0.44377887,5.5265962e-05,,,,,,,,,,,,,,,,,
51,0.55528116,0.43838868,5.6371326e-05,,,,,,,,,,,,,,,,,
52,0.55387044,0.43548235,5.7476573e-05,,,,,,,,,,,,,,,,,
53,0.5417005,0.4308038,5.858182e-05,,,,,,,,,,,,,,,,,
54,0.5354377,0.42405048,5.9687183e-05,,,,,,,,,,,,,,,,,
55,0.53921825,0.42126226,6.0792547e-05,,,,,,,,,,,,,,,,,
56,0.5197879,0.41829208,6.189791e-05,,,,,,,,,,,,,,,,,
57,0.5110591,0.41326043,6.300316e-05,,,,,,,,,,,,,,,,,
58,0.504483,0.41376427,6.410852e-05,,,,,,,,,,,,,,,,,
59,0.553243,0.40822458,6.521377e-05,,,,,,,,,,,,,,,,,
60,0.52394855,0.4043566,6.631913e-05,,,,,,,,,,,,,,,,,
61,0.5022685,0.39937562,6.742438e-05,,,,,,,,,,,,,,,,,
62,0.4908362,0.39286667,6.852974e-05,,,,,,,,,,,,,,,,,
63,0.46615368,0.3911825,6.9635105e-05,,,,,,,,,,,,,,,,,
64,0.45214194,0.38574007,7.074047e-05,,,,,,,,,,,,,,,,,
65,0.44218415,0.38250166,7.1845716e-05,,,,,,,,,,,,,,,,,
66,0.44099206,0.37874144,7.295096e-05,,,,,,,,,,,,,,,,,
67,0.42953643,0.37634718,7.405633e-05,,,,,,,,,,,,,,,,,
68,0.423819,0.37252086,7.516169e-05,,,,,,,,,,,,,,,,,
69,0.4217504,0.36887392,7.626694e-05,,,,,,,,,,,,,,,,,
70,0.42266303,0.36526373,7.73723e-05,,,,,,,,,,,,,,,,,
71,0.40719283,0.36197314,7.8477664e-05,,,,,,,,,,,,,,,,,
72,0.4044029,0.35930973,7.958303e-05,,,,,,,,,,,,,,,,,
73,0.3978327,0.35433435,8.0688274e-05,,,,,,,,,,,,,,,,,
74,0.39424056,0.3515091,8.179352e-05,,,,,,,,,,,,,,,,,
75,0.3886109,0.34908634,8.2898885e-05,,,,,,,,,,,,,,,,,
76,0.38646907,0.3437255,8.400425e-05,,,,,,,,,,,,,,,,,
77,0.38564992,0.3399559,8.510961e-05,,,,,,,,,,,,,,,,,
78,0.3813666,0.3387298,8.621486e-05,,,,,,,,,,,,,,,,,
79,0.3760546,0.33709916,8.732022e-05,,,,,,,,,,,,,,,,,
80,0.37206557,0.334759,8.842547e-05,,,,,,,,,,,,,,,,,
81,0.36761555,0.3318621,8.953083e-05,,,,,,,,,,,,,,,,,
82,0.36187765,0.3279125,9.063608e-05,,,,,,,,,,,,,,,,,
83,0.35888267,0.32621753,9.174144e-05,,,,,,,,,,,,,,,,,
84,0.35628292,0.319829,9.284681e-05,,,,,,,,,,,,,,,,,
85,0.3537129,0.3155842,9.395217e-05,,,,,,,,,,,,,,,,,
86,0.35135585,0.31428796,9.505742e-05,,,,,,,,,,,,,,,,,
87,0.3455394,0.31149977,9.6162665e-05,,,,,,,,,,,,,,,,,
88,0.34021324,0.3115454,9.726803e-05,,,,,,,,,,,,,,,,,
89,0.3388771,0.30545545,9.837339e-05,,,,,,,,,,,,,,,,,
90,0.33455682,0.3037924,9.947864e-05,,,,,,,,,,,,,,,,,
91,0.33403584,0.3003631,0.000100584,,,,,,,,,,,,,,,,,
92,0.32796222,0.29691777,0.000101689366,,,,,,,,,,,,,,,,,
93,0.32786253,0.29194045,0.00010279473,,,,,,,,,,,,,,,,,
94,0.3237263,0.2900645,0.00010389986,,,,,,,,,,,,,,,,,
95,0.32146677,0.2868514,0.00010500522,,,,,,,,,,,,,,,,,
96,0.31681335,0.28601578,0.00010611059,,,,,,,,,,,,,,,,,
97,0.3129561,0.28259668,0.00010721595,,,,,,,,,,,,,,,,,
98,0.3101819,0.27872008,0.0001083212,,,,,,,,,,,,,,,,,
99,0.30650622,0.2772429,0.00010942656,,,,,,,,,,,,,,,,,
764,,,,0.9868476390838624,0.0490630008280277,0.0859139223532859,0.9843347072601318,0.0583479851484298,0.0885916353710502,43793.0,0.9833290576934814,0.0617304965853691,0.086780630399987,43793.0,259.25667119026184,678.3243074417114,259.25667119026184,419.0085804462433,0.0356874465942382,0.0
1528,,,,0.9872674942016602,0.0461514815688133,0.1312133417578425,0.9846082925796508,0.0559057556092739,0.1295906670951963,43793.0,0.9835978150367736,0.0591516382992267,0.1289679980711492,43793.0,499.2701642513275,1036.1675386428833,499.2701642513275,536.7872850894928,0.0626730918884277,0.0
2298,,,,0.9881170392036438,0.0419475436210632,0.1801836340674578,0.9852383136749268,0.0513003133237361,0.1575229139268953,43793.0,0.9843281507492064,0.0541265606880188,0.1558828648150142,43793.0,739.2713449001312,1395.7272698879242,739.2713449001312,656.2940516471863,0.0904743671417236,0.0
3062,,,,0.9884663224220276,0.0404809154570102,0.1884768374508758,0.985553741455078,0.0498612597584724,0.1734070301291919,43793.0,0.9846175312995912,0.052601158618927,0.1750246914639792,43793.0,979.437311410904,1756.1145782470703,979.437311410904,776.463404417038,0.1185622215270996,0.0
