global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.8681153,0.7211728,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5351845026016235,0.7223128080368042,0.0231834065758048,0.543600857257843,0.7174580097198486,0.0265358180205385,43793.0,0.5465182065963745,0.7157343029975891,0.0289178288480681,43793.0,18.76873278617859,321.3072991371155,18.76873278617859,302.5385241508484,0.0,0.0
1,1.9051198,0.7225998,0.00024354458,,,,,,,,,,,,,,,,,
2,1.8904592,0.7206133,0.00048720837,,,,,,,,,,,,,,,,,
3,1.8777529,0.7138914,0.00073075294,,,,,,,,,,,,,,,,,
4,1.8065585,0.70192945,0.00097441673,,,,,,,,,,,,,,,,,
5,1.7165064,0.6836112,0.0012180805,,,,,,,,,,,,,,,,,
6,1.504754,0.6619316,0.0014616251,,,,,,,,,,,,,,,,,
7,1.2588769,0.6381752,0.0017051697,,,,,,,,,,,,,,,,,
8,1.0943943,0.61658037,0.0019487143,,,,,,,,,,,,,,,,,
9,0.9878819,0.59475476,0.002192378,,,,,,,,,,,,,,,,,
10,0.93000937,0.5785974,0.0024360418,,,,,,,,,,,,,,,,,
11,0.8734729,0.5594397,0.0026795864,,,,,,,,,,,,,,,,,
12,0.8226704,0.544088,0.0029232502,,,,,,,,,,,,,,,,,
13,0.7636137,0.5247664,0.0031667948,,,,,,,,,,,,,,,,,
14,0.7228614,0.50704753,0.0034103394,,,,,,,,,,,,,,,,,
15,0.6756916,0.4896046,0.0036540031,,,,,,,,,,,,,,,,,
16,0.6389507,0.47055632,0.0038975477,,,,,,,,,,,,,,,,,
17,0.6060417,0.45462126,0.0041412115,,,,,,,,,,,,,,,,,
18,0.5749952,0.43784332,0.0043848753,,,,,,,,,,,,,,,,,
19,0.5415767,0.4220525,0.00462842,,,,,,,,,,,,,,,,,
20,0.5045841,0.40501204,0.0048719645,,,,,,,,,,,,,,,,,
21,0.4758322,0.38704476,0.005115509,,,,,,,,,,,,,,,,,
22,0.45060787,0.37450033,0.005359173,,,,,,,,,,,,,,,,,
23,0.42999336,0.35922864,0.0056027174,,,,,,,,,,,,,,,,,
24,0.4204707,0.3450032,0.005846381,,,,,,,,,,,,,,,,,
25,0.39126688,0.33268076,0.006090045,,,,,,,,,,,,,,,,,
26,0.37933487,0.31325635,0.0063335896,,,,,,,,,,,,,,,,,
27,0.36225036,0.2997562,0.006577134,,,,,,,,,,,,,,,,,
28,0.3443609,0.28966346,0.006820798,,,,,,,,,,,,,,,,,
29,0.32838255,0.26816866,0.0070643425,,,,,,,,,,,,,,,,,
30,0.30938914,0.26223296,0.0073080063,,,,,,,,,,,,,,,,,
31,0.29477972,0.2449105,0.00755167,,,,,,,,,,,,,,,,,
32,0.27970353,0.22862153,0.0077952147,,,,,,,,,,,,,,,,,
33,0.26229128,0.21833386,0.008038759,,,,,,,,,,,,,,,,,
34,0.2441207,0.21184224,0.008282304,,,,,,,,,,,,,,,,,
35,0.2301038,0.19583192,0.008525968,,,,,,,,,,,,,,,,,
36,0.21832965,0.18219216,0.008769512,,,,,,,,,,,,,,,,,
37,0.19857611,0.1718324,0.009013176,,,,,,,,,,,,,,,,,
38,0.18783161,0.16531664,0.00925684,,,,,,,,,,,,,,,,,
39,0.17589244,0.15580718,0.009500384,,,,,,,,,,,,,,,,,
40,0.1605527,0.14601791,0.009743929,,,,,,,,,,,,,,,,,
41,0.15125942,0.13620752,0.009987593,,,,,,,,,,,,,,,,,
42,0.13762096,0.13012658,0.010231137,,,,,,,,,,,,,,,,,
43,0.12269291,0.12829436,0.010474801,,,,,,,,,,,,,,,,,
44,0.11553741,0.12029087,0.010718346,,,,,,,,,,,,,,,,,
45,0.10753106,0.11283703,0.010962009,,,,,,,,,,,,,,,,,
46,0.09667976,0.11002262,0.011205554,,,,,,,,,,,,,,,,,
47,0.08883764,0.104028694,0.011449099,,,,,,,,,,,,,,,,,
48,0.084121235,0.10112236,0.011692762,,,,,,,,,,,,,,,,,
49,0.07397238,0.08934322,0.011936307,,,,,,,,,,,,,,,,,
50,0.07380647,0.088931546,0.012179971,,,,,,,,,,,,,,,,,
51,0.0633904,0.09154534,0.0124236345,,,,,,,,,,,,,,,,,
52,0.059689306,0.0848823,0.012667179,,,,,,,,,,,,,,,,,
53,0.05399348,0.08619939,0.012910724,,,,,,,,,,,,,,,,,
54,0.050536364,0.079231486,0.0131543875,,,,,,,,,,,,,,,,,
55,0.046859473,0.07252355,0.013397932,,,,,,,,,,,,,,,,,
56,0.042154726,0.07761674,0.013641596,,,,,,,,,,,,,,,,,
57,0.0397011,0.0703909,0.01388514,,,,,,,,,,,,,,,,,
58,0.0381145,0.066820905,0.014128804,,,,,,,,,,,,,,,,,
59,0.033312023,0.06686349,0.014372349,,,,,,,,,,,,,,,,,
60,0.036149934,0.06925589,0.014615893,,,,,,,,,,,,,,,,,
61,0.030973734,0.06921075,0.014859557,,,,,,,,,,,,,,,,,
62,0.031811792,0.069694825,0.015103102,,,,,,,,,,,,,,,,,
63,0.028415589,0.06443492,0.0153467655,,,,,,,,,,,,,,,,,
64,0.026177445,0.0650999,0.015590429,,,,,,,,,,,,,,,,,
65,0.02749273,0.065344565,0.015833974,,,,,,,,,,,,,,,,,
66,0.02755736,0.06391241,0.016077518,,,,,,,,,,,,,,,,,
67,0.02908613,0.067776866,0.016321182,,,,,,,,,,,,,,,,,
68,0.025349563,0.066850714,0.016564727,,,,,,,,,,,,,,,,,
69,0.032716714,0.07480312,0.01680839,,,,,,,,,,,,,,,,,
70,0.025667485,0.064922154,0.017051935,,,,,,,,,,,,,,,,,
71,0.02568697,0.063488126,0.017295599,,,,,,,,,,,,,,,,,
72,0.025148107,0.06665571,0.017539144,,,,,,,,,,,,,,,,,
73,0.028276103,0.071297325,0.017782688,,,,,,,,,,,,,,,,,
74,0.02422739,0.06124095,0.018026352,,,,,,,,,,,,,,,,,
75,0.028839711,0.074881785,0.018269897,,,,,,,,,,,,,,,,,
76,0.022979673,0.062555544,0.01851356,,,,,,,,,,,,,,,,,
