global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.0316951,0.7643415,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5116369724273682,0.7647740244865417,0.0219782534258741,0.5139278173446655,0.7646806836128235,0.026154910640862,43793.0,0.516937255859375,0.7637991905212402,0.0276931946101449,43793.0,20.3087124824524,323.35681223869324,20.3087124824524,303.0480501651764,0.0,0.0
1,2.0542483,0.76473516,2.9741786e-06,,,,,,,,,,,,,,,,,
2,1.9952503,0.7590437,5.9481245e-06,,,,,,,,,,,,,,,,,
3,1.9057473,0.74974364,8.922303e-06,,,,,,,,,,,,,,,,,
4,1.8776339,0.736469,1.1896249e-05,,,,,,,,,,,,,,,,,
5,1.7915,0.72033095,1.4870428e-05,,,,,,,,,,,,,,,,,
6,1.664371,0.70448655,1.7844373e-05,,,,,,,,,,,,,,,,,
7,1.549089,0.6899325,2.0818552e-05,,,,,,,,,,,,,,,,,
8,1.4644282,0.6741487,2.3792498e-05,,,,,,,,,,,,,,,,,
9,1.3895195,0.6604916,2.6766676e-05,,,,,,,,,,,,,,,,,
10,1.362784,0.6480783,2.9740622e-05,,,,,,,,,,,,,,,,,
11,1.2771734,0.6340978,3.27148e-05,,,,,,,,,,,,,,,,,
12,1.2136116,0.62159204,3.5688747e-05,,,,,,,,,,,,,,,,,
13,1.1212401,0.608673,3.8662925e-05,,,,,,,,,,,,,,,,,
14,1.1000792,0.59744316,4.163687e-05,,,,,,,,,,,,,,,,,
15,1.045725,0.5871448,4.461105e-05,,,,,,,,,,,,,,,,,
16,0.97895175,0.5797757,4.7584996e-05,,,,,,,,,,,,,,,,,
17,0.9352928,0.5704062,5.0559174e-05,,,,,,,,,,,,,,,,,
18,0.8300907,0.56176066,5.353312e-05,,,,,,,,,,,,,,,,,
19,0.7656635,0.5533203,5.65073e-05,,,,,,,,,,,,,,,,,
20,0.7178135,0.5458664,5.9481477e-05,,,,,,,,,,,,,,,,,
21,0.74421245,0.5382879,6.245542e-05,,,,,,,,,,,,,,,,,
22,0.70864505,0.53011376,6.54296e-05,,,,,,,,,,,,,,,,,
23,0.65990746,0.52479494,6.840355e-05,,,,,,,,,,,,,,,,,
24,0.6308727,0.5165344,7.1377726e-05,,,,,,,,,,,,,,,,,
25,0.6072783,0.5089293,7.435167e-05,,,,,,,,,,,,,,,,,
26,0.58821714,0.5003938,7.732585e-05,,,,,,,,,,,,,,,,,
27,0.5848989,0.49660861,8.02998e-05,,,,,,,,,,,,,,,,,
28,0.563754,0.48774526,8.3273975e-05,,,,,,,,,,,,,,,,,
29,0.5485505,0.4822491,8.6248154e-05,,,,,,,,,,,,,,,,,
30,0.53923965,0.47392756,8.92221e-05,,,,,,,,,,,,,,,,,
31,0.51694596,0.4686538,9.219628e-05,,,,,,,,,,,,,,,,,
32,0.51278204,0.46133503,9.5170224e-05,,,,,,,,,,,,,,,,,
33,0.50689226,0.45386997,9.81444e-05,,,,,,,,,,,,,,,,,
34,0.49430266,0.44836327,0.00010111835,,,,,,,,,,,,,,,,,
35,0.4872992,0.44172555,0.00010409253,,,,,,,,,,,,,,,,,
36,0.47903207,0.43386337,0.000107066706,,,,,,,,,,,,,,,,,
37,0.4694829,0.42747632,0.00011004065,,,,,,,,,,,,,,,,,
38,0.4634045,0.4205601,0.00011301483,,,,,,,,,,,,,,,,,
39,0.45090786,0.41672856,0.000115988776,,,,,,,,,,,,,,,,,
40,0.44241694,0.41004056,0.000118962955,,,,,,,,,,,,,,,,,
41,0.43258312,0.4042211,0.0001219369,,,,,,,,,,,,,,,,,
42,0.4299432,0.39639223,0.00012491108,,,,,,,,,,,,,,,,,
43,0.42906466,0.38967332,0.00012788502,,,,,,,,,,,,,,,,,
44,0.41933072,0.3839817,0.0001308592,,,,,,,,,,,,,,,,,
45,0.41525775,0.37491095,0.00013383315,,,,,,,,,,,,,,,,,
46,0.40263462,0.37036705,0.00013680733,,,,,,,,,,,,,,,,,
47,0.39469,0.3636632,0.00013978127,,,,,,,,,,,,,,,,,
48,0.388267,0.35753253,0.00014275545,,,,,,,,,,,,,,,,,
49,0.38101056,0.35389334,0.0001457294,,,,,,,,,,,,,,,,,
50,0.3772307,0.3432624,0.00014870358,,,,,,,,,,,,,,,,,
51,0.3688939,0.3393113,0.00015167776,,,,,,,,,,,,,,,,,
