accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
127.89323043823242,0.0,75.17475008964539,1,0,75.17475008964539,0.0348614258323165,0.0,10.043206379640928,3003.0,203.5434613227844,0.0351164817022837,0.0,10.00179709712923,0.0371849078126743,0.0,9.985064506329742,3000.0
723.6615307331085,0.02968430519104,914.0667352676392,2316,0,914.0667352676392,0.3780954041020278,8.241342040430283,4.29341845331474,3003.0,1640.3402795791626,0.4131188827199359,14.489634598324168,3.951593354702078,0.3966596818390348,9.841794421313883,4.082503626737425,3000.0
1136.5069439411163,0.0686681270599365,1752.9407079219818,4629,0,1752.9407079219818,0.539387600952879,18.600096854336165,2.6953036938585786,3003.0,2894.04532790184,0.5362465470005797,24.1853231338861,2.721705476201303,0.5413820039429146,20.16277959440993,2.659184712526813,3000.0
1557.4368057250977,0.0950844287872314,2591.7915070056915,6942,0,2591.7915070056915,0.5848701411887747,21.332920138376224,2.246710860786706,3003.0,4155.787717819214,0.5829262991729676,27.79669149425602,2.253905669118404,0.5824974271862717,23.15658494690529,2.2454249249854312,3000.0
2025.8167114257808,0.1222481727600097,3430.650308847428,9254,0,3430.650308847428,0.6102143977688688,23.13724615453854,2.019839601127186,3003.0,5464.983102083206,0.5939527073653218,27.821786027280787,2.136770684777108,0.6026459684318856,24.473883399165462,2.049395892487384,3000.0
2472.923606395721,0.1493580341339111,4269.286497354507,11566,0,4269.286497354507,0.6243681366567893,24.082287925898253,1.8959849442217187,3003.0,6752.656428098679,0.6023381067766052,28.960474369724714,2.064932058820152,0.616235384558158,25.54485497771208,1.9310569227287944,3000.0
2902.2011046409607,0.1770648956298828,5108.199508666992,13880,0,5108.199508666992,0.6359072686072861,25.142725230339373,1.7965087734588343,3003.0,8022.746716976166,0.6101490499487996,29.678914797841543,1.97638063204005,0.6289196662161659,26.365907241760542,1.8358120559571487,3000.0
3409.199473619461,0.2048077583312988,5946.87593626976,16194,0,5946.87593626976,0.6460287025739353,26.287062907948545,1.7166535936319796,3003.0,9370.35757613182,0.6182188483614146,30.103830455722743,1.9102397848778003,0.6381445983310808,26.744333654294184,1.7647281961785968,3000.0
3799.026681900024,0.2315733432769775,6785.431951522827,18508,0,6785.431951522827,0.6507698564871304,25.89171494181051,1.6782913180524084,3003.0,10600.63634109497,0.6222507037740599,29.908163031867,1.88380844042524,0.6432778266853479,27.01606525159413,1.724906154294429,3000.0
4267.298752784729,0.2587380409240722,7624.375259399414,20822,0,7624.375259399414,0.6570797745627797,26.72270110175139,1.635335686479577,3003.0,11909.661673784256,0.6302011573436208,30.899136200467,1.829147040334803,0.6457700462486516,27.33750151030728,1.6984232216587518,3000.0
4676.891114473343,0.2861354351043701,8463.158242464066,23137,0,8463.158242464066,0.6586252977746789,26.767816362882748,1.6221972866190226,3003.0,13159.89569926262,0.6286739088219504,30.30251408638316,1.8317225177912568,0.6492417948940497,27.52830977825767,1.678210747541878,3000.0
