global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.2867602,6.9077535,0.0,,,,,,,,,,,,,,
1,,,,0.000800781243015,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,45.171903133392334,83.85347557067871,45.171903133392334,38.68147540092468,0.0,0.0
1,0.28199324,6.907757,1.9860454e-07,,,,,,,,,,,,,,
2,0.282789,6.907753,3.9697625e-07,,,,,,,,,,,,,,
3,0.28308192,6.9077554,5.9534796e-07,,,,,,,,,,,,,,
4,0.27335942,6.9077535,7.939525e-07,,,,,,,,,,,,,,
5,0.28650594,6.9077525,9.92557e-07,,,,,,,,,,,,,,
6,0.28191942,6.907754,1.1909287e-06,,,,,,,,,,,,,,
7,0.28787267,6.9077425,1.3895333e-06,,,,,,,,,,,,,,
8,0.29200888,6.9077587,1.587905e-06,,,,,,,,,,,,,,
9,0.27969262,6.90775,1.7865095e-06,,,,,,,,,,,,,,
10,0.2834908,6.9077396,1.9848812e-06,,,,,,,,,,,,,,
11,0.275176,6.907729,2.1834858e-06,,,,,,,,,,,,,,
12,0.2859505,6.907768,2.3820903e-06,,,,,,,,,,,,,,
13,0.2707134,6.9077635,2.5806949e-06,,,,,,,,,,,,,,
14,0.2809062,6.907736,2.7788337e-06,,,,,,,,,,,,,,
15,0.27197453,6.907693,2.9774383e-06,,,,,,,,,,,,,,
16,0.27415803,6.907744,3.1760428e-06,,,,,,,,,,,,,,
17,0.27056867,6.9077296,3.3746473e-06,,,,,,,,,,,,,,
18,0.2850112,6.9077463,3.573019e-06,,,,,,,,,,,,,,
19,0.27350718,6.9076314,3.7713908e-06,,,,,,,,,,,,,,
20,0.28139365,6.9077215,3.9699953e-06,,,,,,,,,,,,,,
21,0.2845895,6.9077253,4.1686e-06,,,,,,,,,,,,,,
22,0.2724486,6.9076533,4.3669716e-06,,,,,,,,,,,,,,
23,0.27164462,6.9076543,4.565576e-06,,,,,,,,,,,,,,
24,0.2757802,6.907646,4.763948e-06,,,,,,,,,,,,,,
25,0.28398588,6.9077535,4.9625523e-06,,,,,,,,,,,,,,
26,0.28714868,6.907737,5.160924e-06,,,,,,,,,,,,,,
27,0.27180797,6.9076858,5.3595286e-06,,,,,,,,,,,,,,
28,0.27578133,6.907514,5.558133e-06,,,,,,,,,,,,,,
29,0.27591997,6.907714,5.756505e-06,,,,,,,,,,,,,,
30,0.28480947,6.9076633,5.9548765e-06,,,,,,,,,,,,,,
31,0.28822416,6.9074187,6.153481e-06,,,,,,,,,,,,,,
32,0.29042643,6.9076195,6.3520856e-06,,,,,,,,,,,,,,
33,0.26905298,6.9075356,6.5504573e-06,,,,,,,,,,,,,,
34,0.27049315,6.9076166,6.749062e-06,,,,,,,,,,,,,,
35,0.28456658,6.9074726,6.9474336e-06,,,,,,,,,,,,,,
36,0.2830874,6.907683,7.146038e-06,,,,,,,,,,,,,,
37,0.27020228,6.907565,7.34441e-06,,,,,,,,,,,,,,
38,0.2935152,6.9073024,7.5430144e-06,,,,,,,,,,,,,,
39,0.29199803,6.9072294,7.741619e-06,,,,,,,,,,,,,,
