global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,8.181351,0.8747411,0.0,,,,,,,,,,,
1,,,,0.8740566145136671,0.8730356572002379,83274637.0,0.8733903773848685,95000000.0,22.47685217857361,867.1488151550293,22.47685217857361,844.6719210147858,0.0,0.0
1,8.1638365,0.87457925,3.4756958e-06,,,,,,,,,,,
2,8.03704,0.8530918,6.9516245e-06,,,,,,,,,,,
3,7.8591447,0.81574833,1.042732e-05,,,,,,,,,,,
4,7.5409417,0.765235,1.3903249e-05,,,,,,,,,,,
5,6.7505784,0.70722055,1.7378945e-05,,,,,,,,,,,
6,6.26882,0.6446829,2.0854874e-05,,,,,,,,,,,
7,5.7179575,0.5779193,2.433057e-05,,,,,,,,,,,
8,5.1127005,0.51034474,2.7806498e-05,,,,,,,,,,,
9,4.5169473,0.44308823,3.1282194e-05,,,,,,,,,,,
10,3.8771603,0.37972698,3.4758123e-05,,,,,,,,,,,
11,3.2186692,0.321608,3.823382e-05,,,,,,,,,,,
12,2.5415547,0.27231145,4.1709747e-05,,,,,,,,,,,
13,1.8661051,0.23272808,4.5185443e-05,,,,,,,,,,,
14,1.2469245,0.20569713,4.866137e-05,,,,,,,,,,,
15,0.7087675,0.18750644,5.2137068e-05,,,,,,,,,,,
16,0.28123817,0.17792884,5.5612763e-05,,,,,,,,,,,
17,0.23427951,0.17606005,5.908846e-05,,,,,,,,,,,
18,0.52382314,0.18111682,6.256439e-05,,,,,,,,,,,
19,0.576026,0.17462195,6.6040084e-05,,,,,,,,,,,
20,0.8010469,0.18670346,6.951601e-05,,,,,,,,,,,
21,0.9560708,0.1962589,7.299171e-05,,,,,,,,,,,
22,1.1016111,0.20846015,7.6467404e-05,,,,,,,,,,,
23,1.1897029,0.21567975,7.994333e-05,,,,,,,,,,,
24,1.3044759,0.23085773,8.341903e-05,,,,,,,,,,,
25,1.3779047,0.23901957,8.689496e-05,,,,,,,,,,,
26,1.3813916,0.23900425,9.037065e-05,,,,,,,,,,,
27,1.4448025,0.24783349,9.384658e-05,,,,,,,,,,,
28,1.5318031,0.2601449,9.732228e-05,,,,,,,,,,,
29,1.5316615,0.2599991,0.00010079821,,,,,,,,,,,
30,1.5349412,0.26079494,0.0001042739,,,,,,,,,,,
31,1.51784,0.2581825,0.00010774983,,,,,,,,,,,
32,1.4699686,0.25076175,0.00011122553,,,,,,,,,,,
33,1.4335234,0.24410214,0.000114701455,,,,,,,,,,,
34,1.3821743,0.23706242,0.00011817715,,,,,,,,,,,
35,1.3521472,0.233486,0.00012165308,,,,,,,,,,,
36,1.2502266,0.21940953,0.00012512878,,,,,,,,,,,
37,1.1718224,0.20980722,0.0001286047,,,,,,,,,,,
38,1.2084829,0.21374397,0.0001320804,,,,,,,,,,,
39,1.1367714,0.20709972,0.00013555633,,,,,,,,,,,
40,0.9425729,0.18730932,0.00013903202,,,,,,,,,,,
41,0.8107692,0.178525,0.00014250795,,,,,,,,,,,
42,0.62617207,0.16779728,0.00014598365,,,,,,,,,,,
43,0.44909936,0.1617189,0.00014945935,,,,,,,,,,,
44,0.2524169,0.15796693,0.00015293527,,,,,,,,,,,
45,0.114688866,0.15212864,0.00015641097,,,,,,,,,,,
46,0.22474529,0.15815464,0.00015988667,,,,,,,,,,,
47,0.41876075,0.15699703,0.00016336236,,,,,,,,,,,
48,0.55879116,0.15890504,0.00016683829,,,,,,,,,,,
49,0.6489826,0.16016804,0.00017031399,,,,,,,,,,,
50,0.6693854,0.16219884,0.00017378991,,,,,,,,,,,
51,0.66021,0.16102797,0.00017726561,,,,,,,,,,,
52,0.6131539,0.15623185,0.00018074154,,,,,,,,,,,
53,0.50767046,0.1525507,0.00018421724,,,,,,,,,,,
54,0.3528111,0.15226118,0.00018769316,,,,,,,,,,,
55,0.21751149,0.14805925,0.00019116886,,,,,,,,,,,
56,0.075944014,0.14794424,0.00019464479,,,,,,,,,,,
57,0.05805057,0.13999186,0.00019812048,,,,,,,,,,,
58,0.1532306,0.13852112,0.00020159641,,,,,,,,,,,
59,0.26440227,0.14289555,0.00020507211,,,,,,,,,,,
60,0.32055208,0.14321433,0.00020854804,,,,,,,,,,,
61,0.33671921,0.14204898,0.00021202373,,,,,,,,,,,
62,0.36176878,0.1447316,0.00021549966,,,,,,,,,,,
63,0.33377534,0.14308707,0.00021897536,,,,,,,,,,,
64,0.2973831,0.14156993,0.00022245105,,,,,,,,,,,
65,0.2475407,0.14129046,0.00022592698,,,,,,,,,,,
66,0.1871264,0.13993752,0.00022940268,,,,,,,,,,,
67,0.123862475,0.13974987,0.0002328786,,,,,,,,,,,
68,0.05034512,0.13770974,0.0002363543,,,,,,,,,,,
69,0.034560677,0.13997,0.00023983023,,,,,,,,,,,
70,0.091656394,0.13749385,0.00024330593,,,,,,,,,,,
71,0.13336742,0.1385552,0.00024678186,,,,,,,,,,,
72,0.15589254,0.1382168,0.00025025755,,,,,,,,,,,
73,0.16244057,0.13831851,0.00025373348,,,,,,,,,,,
74,0.15445954,0.13741496,0.00025720918,,,,,,,,,,,
75,0.13584433,0.1360656,0.0002606851,,,,,,,,,,,
76,0.09079891,0.13854381,0.0002641608,,,,,,,,,,,
77,0.05196552,0.13960806,0.0002676365,,,,,,,,,,,
78,0.032773897,0.13816164,0.0002711122,,,,,,,,,,,
79,0.035478637,0.13730516,0.00027458812,,,,,,,,,,,
80,0.060122747,0.13882777,0.00027806382,,,,,,,,,,,
81,0.07324139,0.1384628,0.00028153975,,,,,,,,,,,
82,0.06401636,0.1354171,0.00028501544,,,,,,,,,,,
83,0.06472546,0.13629553,0.00028849137,,,,,,,,,,,
84,0.047599755,0.13368544,0.00029196707,,,,,,,,,,,
85,0.05282002,0.13734382,0.00029544276,,,,,,,,,,,
86,0.029309759,0.13596496,0.0002989187,,,,,,,,,,,
87,0.023416528,0.13380474,0.00030239462,,,,,,,,,,,
88,0.025818443,0.13419077,0.00030587032,,,,,,,,,,,
89,0.026979886,0.13513806,0.000309346,,,,,,,,,,,
90,0.03498115,0.13428178,0.00031282194,,,,,,,,,,,
91,0.038379356,0.1320279,0.00031629764,,,,,,,,,,,
92,0.025644315,0.13232699,0.00031977356,,,,,,,,,,,
93,0.01888373,0.13521738,0.00032324926,,,,,,,,,,,
94,0.021158975,0.13405366,0.0003267252,,,,,,,,,,,
95,0.028559593,0.13614361,0.00033020088,,,,,,,,,,,
96,0.021879403,0.13585846,0.0003336768,,,,,,,,,,,
97,0.01610925,0.13485335,0.0003371525,,,,,,,,,,,
98,0.016139394,0.13578844,0.00034062844,,,,,,,,,,,
99,0.013657573,0.13433555,0.00034410413,,,,,,,,,,,
166,,,,0.128870763810082,0.1302000517618775,83274637.0,0.1329233858141447,95000000.0,143.16666054725647,1647.8962061405182,143.16666054725647,1504.6930232048037,0.0316839218139648,0.0
336,,,,0.1268952037998527,0.1279128338458244,83274637.0,0.1309885213610197,95000000.0,263.9641878604889,2420.73628950119,263.9641878604889,2156.708871364593,0.0528633594512939,0.0
495,,,,0.1268218033039157,0.127129335755728,83274637.0,0.1296592719161184,95000000.0,384.00538778305054,3170.4852550029755,384.00538778305054,2786.3897092342377,0.0748112201690673,0.0
660,,,,0.1271836383490817,0.1273770703486844,83274637.0,0.1298134961759868,95000000.0,504.0288882255554,3922.857414960861,504.0288882255554,3418.710898399353,0.0971808433532714,0.0
824,,,,0.1270806666861915,0.1267854606780663,83274637.0,0.1293367019736842,95000000.0,624.4879801273346,4645.328234195709,624.4879801273346,4020.6949450969696,0.119645357131958,0.0
993,,,,0.1248877546369279,0.1264774236126548,83274637.0,0.1288901400904605,95000000.0,744.856377363205,5345.199440956116,744.856377363205,4600.171189069748,0.141038179397583,0.0
1159,,,,0.1227095463670462,0.1262145817870316,83274637.0,0.1286151615337171,95000000.0,865.3520939350128,6030.03077340126,865.3520939350128,5164.478196144104,0.1645333766937255,0.0
1324,,,,0.1261266624941578,0.1260070094826242,83274637.0,0.1284302141961348,95000000.0,985.4378390312196,6686.6020584106445,985.4378390312196,5700.93691778183,0.1862854957580566,0.0
1489,,,,0.1250585649607691,0.1261105968942579,83274637.0,0.1283619979954769,95000000.0,1105.9884357452393,7346.551136255264,1105.9884357452393,6240.30920124054,0.2073738574981689,0.0
1657,,,,0.1246937293231299,0.1260618179564422,83274637.0,0.128531252055921,95000000.0,1226.4659659862518,7953.205773591995,1226.4659659862518,6726.458205223084,0.2302987575531005,0.0
1826,,,,0.1243820481424061,0.1256558963536727,83274637.0,0.1280444596833881,95000000.0,1347.0624978542328,8496.975153684616,1347.0624978542328,7149.604558229446,0.2516567707061767,0.0
1990,,,,0.1252869982272386,0.1254026900727157,83274637.0,0.1278444153166118,95000000.0,1467.5434052944183,9166.822340726852,1467.5434052944183,7698.944603204727,0.2729020118713379,0.0
2157,,,,0.1254238897243385,0.1253352198875766,83274637.0,0.1278850282072368,95000000.0,1587.517476797104,9857.44811630249,1587.517476797104,8269.566837787628,0.2974076271057129,0.0
2323,,,,0.1224504524267881,0.1254178786732414,83274637.0,0.1279603746299342,95000000.0,1707.651086807251,10535.879046440125,1707.651086807251,8827.836461544037,0.3200535774230957,0.0
2490,,,,0.1261373514180663,0.1254742484811694,83274637.0,0.1279560056332236,95000000.0,1828.337852716446,11175.78581380844,1828.337852716446,9347.029559135435,0.341698408126831,0.0
2662,,,,0.1232132921991108,0.1250354284288358,83274637.0,0.1274112781147204,95000000.0,1949.1115593910213,11846.704761266708,1949.1115593910213,9897.148187875748,0.3630530834197998,0.0
2834,,,,0.1240199678021032,0.1250718552308035,83274637.0,0.1274452851048519,95000000.0,2069.829909801483,12531.334425926208,2069.829909801483,10461.033145189283,0.3842029571533203,0.0
2999,,,,0.1241230253809653,0.1249346513775556,83274637.0,0.1273370446546052,95000000.0,2190.331396341324,13209.55450963974,2190.331396341324,11018.724909067154,0.4059541225433349,0.0
3161,,,,0.1216667307271335,0.1249704641063723,83274637.0,0.1273925475740131,95000000.0,2310.8702285289764,13887.956122636797,2310.8702285289764,11576.560684919355,0.4278969764709472,0.0
3331,,,,0.1246161899828123,0.1247940020642742,83274637.0,0.1271345694901315,95000000.0,2431.730154275894,14561.9143242836,2431.730154275894,12129.632308721542,0.4493381977081299,0.0
3496,,,,0.1233618984807212,0.1248306085064445,83274637.0,0.1271930808902138,95000000.0,2552.4112482070923,15231.693059444427,2552.4112482070923,12678.7001683712,0.4741523265838623,0.0
3669,,,,0.123473413440885,0.1248065217204598,83274637.0,0.1272218714329769,95000000.0,2672.5015003681183,15902.233118534088,2672.5015003681183,13229.117706775663,0.5011899471282959,0.0
3844,,,,0.1254652068956093,0.1246902564904568,83274637.0,0.1270485821237664,95000000.0,2792.9955592155457,16579.524621248245,2792.9955592155457,13785.886902809145,0.5242362022399902,0.0
4016,,,,0.1238276379522662,0.1247621175554478,83274637.0,0.1272208266447368,95000000.0,2913.6792080402374,17251.89217686653,2913.6792080402374,14337.54302930832,0.5468168258666992,0.0
4177,,,,0.123050270414671,0.1247438219657144,83274637.0,0.1271226215254934,95000000.0,3033.6816976070404,17923.300060272217,3033.6816976070404,14888.921800613403,0.5686912536621094,0.0
4339,,,,0.122438735803062,0.1246408756814439,83274637.0,0.127074206794819,95000000.0,3153.666996240616,18592.24483537674,3153.666996240616,15437.850677490234,0.5942168235778809,0.0
4503,,,,0.1235518485729424,0.1245022512592504,83274637.0,0.1268896087068256,95000000.0,3274.2728202342987,19268.740851402283,3274.2728202342987,15993.712297439575,0.6178998947143555,0.0
4669,,,,0.122025164301103,0.1245290080391426,83274637.0,0.1268898721731085,95000000.0,3394.8294892311096,19941.83602619171,3394.8294892311096,16546.222703695297,0.6407043933868408,0.0
4836,,,,0.1261223692962396,0.1244220352625381,83274637.0,0.1267866149876644,95000000.0,3515.4683780670166,20617.093823194504,3515.4683780670166,17100.81456232071,0.6628413200378418,0.0
5010,,,,0.1236967221253885,0.1244010216567913,83274637.0,0.1268132912417763,95000000.0,3635.853219985962,21290.787785053253,3635.853219985962,17654.092556476593,0.6888132095336914,0.0
5173,,,,0.1222306616815193,0.1243778238895704,83274637.0,0.1268542055818256,95000000.0,3756.489318847656,21969.740590810776,3756.489318847656,18212.38156318665,0.7116289138793945,0.0
5338,,,,0.1223791771972516,0.1243480458038689,83274637.0,0.126721935701069,95000000.0,3877.222080230713,22650.873391389847,3877.222080230713,18772.75497031212,0.7330679893493652,0.0
5508,,,,0.1242887506718343,0.1241758564861336,83274637.0,0.1264885443153783,95000000.0,3997.9769446849823,23323.465276241302,3997.9769446849823,19324.562962532043,0.7568025588989258,0.0
