global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.853529,11.354075,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006077215075492,11.390480041503906,0.0,0.0004835649742744,11.41367530822754,0.0,3000.0,0.0007088489946909,11.407087326049805,0.0,3003.0,45.11029124259949,928.99498796463,45.11029124259949,883.8846561908722,0.0,0.0
1,4.8475404,11.346644,1.0706717e-06,,,,,,,,,,,,,,,,,
2,4.866907,11.321252,2.1413434e-06,,,,,,,,,,,,,,,,,
3,4.7455864,11.24751,3.2120151e-06,,,,,,,,,,,,,,,,,
4,4.6499844,11.152148,4.282687e-06,,,,,,,,,,,,,,,,,
5,4.530458,11.04006,5.353242e-06,,,,,,,,,,,,,,,,,
6,4.2839575,10.90582,6.423914e-06,,,,,,,,,,,,,,,,,
7,3.8861666,10.777786,7.4945856e-06,,,,,,,,,,,,,,,,,
8,3.571009,10.616561,8.565257e-06,,,,,,,,,,,,,,,,,
9,3.2085104,10.4902525,9.636045e-06,,,,,,,,,,,,,,,,,
10,2.860785,10.359985,1.0706717e-05,,,,,,,,,,,,,,,,,
11,2.6085887,10.209263,1.1777389e-05,,,,,,,,,,,,,,,,,
12,2.3408556,10.105929,1.2847944e-05,,,,,,,,,,,,,,,,,
13,2.1243825,9.985227,1.3918616e-05,,,,,,,,,,,,,,,,,
14,1.9812704,9.871561,1.4989288e-05,,,,,,,,,,,,,,,,,
15,1.7683748,9.775818,1.605996e-05,,,,,,,,,,,,,,,,,
16,1.6167979,9.667085,1.7130631e-05,,,,,,,,,,,,,,,,,
17,1.4340693,9.597993,1.8201303e-05,,,,,,,,,,,,,,,,,
18,1.2925,9.52894,1.9271974e-05,,,,,,,,,,,,,,,,,
19,1.1889483,9.444384,2.0342646e-05,,,,,,,,,,,,,,,,,
20,1.0726495,9.402222,2.1413318e-05,,,,,,,,,,,,,,,,,
21,0.9962661,9.306559,2.248399e-05,,,,,,,,,,,,,,,,,
22,0.944843,9.264119,2.3554545e-05,,,,,,,,,,,,,,,,,
23,0.8475526,9.215091,2.4625217e-05,,,,,,,,,,,,,,,,,
24,0.7776783,9.16484,2.5695888e-05,,,,,,,,,,,,,,,,,
25,0.70458144,9.122577,2.676656e-05,,,,,,,,,,,,,,,,,
26,0.62630415,9.092104,2.7837348e-05,,,,,,,,,,,,,,,,,
27,0.59931016,9.056139,2.890802e-05,,,,,,,,,,,,,,,,,
28,0.5661709,9.045155,2.9978692e-05,,,,,,,,,,,,,,,,,
29,0.5452558,8.976557,3.1049247e-05,,,,,,,,,,,,,,,,,
30,0.54265445,8.964602,3.211992e-05,,,,,,,,,,,,,,,,,
31,0.49745372,8.943177,3.319059e-05,,,,,,,,,,,,,,,,,
32,0.4513561,8.918009,3.4261262e-05,,,,,,,,,,,,,,,,,
33,0.43374676,8.87769,3.5331934e-05,,,,,,,,,,,,,,,,,
34,0.41079253,8.894773,3.6402605e-05,,,,,,,,,,,,,,,,,
35,0.37565044,8.880823,3.7473277e-05,,,,,,,,,,,,,,,,,
36,0.35539868,8.898541,3.854395e-05,,,,,,,,,,,,,,,,,
37,0.3456394,8.858375,3.961462e-05,,,,,,,,,,,,,,,,,
38,0.33105236,8.8501215,4.0685176e-05,,,,,,,,,,,,,,,,,
39,0.3114161,8.820141,4.1755848e-05,,,,,,,,,,,,,,,,,
40,0.29493222,8.821595,4.282652e-05,,,,,,,,,,,,,,,,,
41,0.28469068,8.795741,4.389719e-05,,,,,,,,,,,,,,,,,
42,0.27665484,8.78867,4.4967863e-05,,,,,,,,,,,,,,,,,
43,0.25267872,8.755189,4.6038534e-05,,,,,,,,,,,,,,,,,
44,0.25249282,8.762528,4.7109323e-05,,,,,,,,,,,,,,,,,
45,0.2446232,8.752809,4.8179878e-05,,,,,,,,,,,,,,,,,
46,0.23240025,8.726989,4.925055e-05,,,,,,,,,,,,,,,,,
47,0.24575692,8.728546,5.032122e-05,,,,,,,,,,,,,,,,,
48,0.23061647,8.707664,5.1391893e-05,,,,,,,,,,,,,,,,,
49,0.23157148,8.71071,5.2462565e-05,,,,,,,,,,,,,,,,,
50,0.21830058,8.694184,5.3533236e-05,,,,,,,,,,,,,,,,,
51,0.20723915,8.712137,5.460391e-05,,,,,,,,,,,,,,,,,
52,0.21464495,8.7058,5.567458e-05,,,,,,,,,,,,,,,,,
53,0.20081133,8.705293,5.674525e-05,,,,,,,,,,,,,,,,,
54,0.20074324,8.686251,5.7815923e-05,,,,,,,,,,,,,,,,,
55,0.18235542,8.6835985,5.888648e-05,,,,,,,,,,,,,,,,,
56,0.1848526,8.708081,5.995715e-05,,,,,,,,,,,,,,,,,
57,0.18085359,8.646959,6.1027822e-05,,,,,,,,,,,,,,,,,
58,0.19203986,8.669115,6.2098494e-05,,,,,,,,,,,,,,,,,
59,0.1753285,8.647995,6.3169166e-05,,,,,,,,,,,,,,,,,
60,0.16585357,8.64782,6.4239954e-05,,,,,,,,,,,,,,,,,
61,0.15950547,8.67171,6.5310625e-05,,,,,,,,,,,,,,,,,
62,0.17366932,8.634744,6.638118e-05,,,,,,,,,,,,,,,,,
63,0.16018634,8.652897,6.745185e-05,,,,,,,,,,,,,,,,,
64,0.15824993,8.64607,6.8522524e-05,,,,,,,,,,,,,,,,,
65,0.1657103,8.628963,6.9593196e-05,,,,,,,,,,,,,,,,,
66,0.16368107,8.630587,7.066387e-05,,,,,,,,,,,,,,,,,
