global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.3631836,0.80290437,,,,,,,,,,,,,,,,,
1,,,0.6210200786590576,0.6412044763565063,0.0211622083977015,0.6138231158256531,0.6462762355804443,0.0254835383975645,43793.0,0.6103662252426147,0.6482522487640381,0.0274082017673072,43793.0,36.05874300003052,343.5282380580902,36.05874300003052,307.4694516658783,0.0,0.0
100,0.007952163,0.055348042,,,,,,,,,,,,,,,,,
200,0.009083109,0.061008893,,,,,,,,,,,,,,,,,
300,0.010528237,0.057452336,,,,,,,,,,,,,,,,,
400,0.008813957,0.0545524,,,,,,,,,,,,,,,,,
500,0.007890544,0.051783293,,,,,,,,,,,,,,,,,
600,0.008411932,0.051038045,,,,,,,,,,,,,,,,,
700,0.0070009353,0.05786234,,,,,,,,,,,,,,,,,
726,,,0.9867688417434692,0.0551851354539394,0.0308202133917454,0.9841179251670836,0.0651609003543853,0.0311366101647539,43793.0,0.983142077922821,0.0685464367270469,0.032622381279922,43793.0,276.06331062316895,701.0799908638,276.06331062316895,424.9622688293457,0.0319507122039794,0.0
800,0.008299388,0.049575023,,,,,,,,,,,,,,,,,
900,0.008544685,0.061721243,,,,,,,,,,,,,,,,,
1000,0.0060166493,0.05525176,,,,,,,,,,,,,,,,,
1100,0.0069477214,0.056091446,,,,,,,,,,,,,,,,,
1200,0.009493044,0.05887036,,,,,,,,,,,,,,,,,
1300,0.0074348226,0.053417336,,,,,,,,,,,,,,,,,
1400,0.008412386,0.05966609,,,,,,,,,,,,,,,,,
1449,,,0.9866672158241272,0.0557936802506446,0.0311099802068511,0.9841179251670836,0.0653914809226989,0.0301776554641339,43793.0,0.983142077922821,0.0688273906707763,0.0318304400806737,43793.0,516.1501889228821,1062.6945147514343,516.1501889228821,546.4393937587738,0.0601584911346435,0.0
1500,0.0072847963,0.055496152,,,,,,,,,,,,,,,,,
1600,0.0069335443,0.056390967,,,,,,,,,,,,,,,,,
1700,0.006367881,0.06117567,,,,,,,,,,,,,,,,,
1800,0.00877775,0.06309102,,,,,,,,,,,,,,,,,
1900,0.006012083,0.057009395,,,,,,,,,,,,,,,,,
2000,0.006160148,0.054491855,,,,,,,,,,,,,,,,,
2100,0.0064838426,0.059695207,,,,,,,,,,,,,,,,,
2163,,,0.9868308901786804,0.0551614835858345,0.0294915197371886,0.9841179251670836,0.0651604086160659,0.0301194485932787,43793.0,0.983142077922821,0.0685715079307556,0.0316995943664313,43793.0,756.1537356376648,1427.8676829338074,756.1537356376648,671.5599272251129,0.0871620178222656,0.0
2200,0.0076527465,0.054807242,,,,,,,,,,,,,,,,,
2300,0.006851639,0.057937197,,,,,,,,,,,,,,,,,
2400,0.0072725993,0.05885729,,,,,,,,,,,,,,,,,
2500,0.009314615,0.066520035,,,,,,,,,,,,,,,,,
2600,0.0068077617,0.060601592,,,,,,,,,,,,,,,,,
2700,0.006083751,0.057790842,,,,,,,,,,,,,,,,,
2800,0.007857496,0.061718144,,,,,,,,,,,,,,,,,
2875,,,0.9868131279945374,0.055225633084774,0.0285816881174609,0.9841179251670836,0.0649282708764076,0.0299657659202645,43793.0,0.983142077922821,0.0682627707719802,0.0315883054427003,43793.0,996.369861125946,1793.3421430587769,996.369861125946,796.7687928676605,0.1145141124725341,0.0
2900,0.006634282,0.05112375,,,,,,,,,,,,,,,,,
3000,0.0065167123,0.053799648,,,,,,,,,,,,,,,,,
3100,0.006077326,0.0481664,,,,,,,,,,,,,,,,,
3200,0.004999455,0.05653052,,,,,,,,,,,,,,,,,
3300,0.00511015,0.054960594,,,,,,,,,,,,,,,,,
3400,0.0054465025,0.057346128,,,,,,,,,,,,,,,,,
3500,0.006283102,0.05621826,,,,,,,,,,,,,,,,,
3589,,,0.986654818058014,0.0557260736823082,0.0299698037477575,0.9841179251670836,0.0650834962725639,0.0298446315554594,43793.0,0.983142077922821,0.0684681013226509,0.0314739252525497,43793.0,1236.5128965377808,2157.8247332572937,1236.5128965377808,921.0581214427948,0.1430466175079345,0.0
3600,0.006570462,0.053696528,,,,,,,,,,,,,,,,,
3700,0.004243528,0.05355464,,,,,,,,,,,,,,,,,
3800,0.005002606,0.053879417,,,,,,,,,,,,,,,,,
3900,0.00598999,0.051226977,,,,,,,,,,,,,,,,,
4000,0.00548102,0.0558713,,,,,,,,,,,,,,,,,
4100,0.005708113,0.059865728,,,,,,,,,,,,,,,,,
4200,0.0064119,0.05282593,,,,,,,,,,,,,,,,,
4300,0.0048232465,0.05748645,,,,,,,,,,,,,,,,,
4303,,,0.9866113662719728,0.0557869523763656,0.029714421938581,0.9841179251670836,0.0651447623968124,0.0297851036831501,43793.0,0.983142077922821,0.0685327425599098,0.031422213803277,43793.0,1476.662130832672,2526.254725933075,1476.662130832672,1049.2826232910156,0.1773610115051269,0.0
4400,0.005674689,0.055658728,,,,,,,,,,,,,,,,,
4500,0.0069535677,0.05938307,,,,,,,,,,,,,,,,,
4600,0.0051720957,0.05383809,,,,,,,,,,,,,,,,,
4700,0.0067894915,0.054883547,,,,,,,,,,,,,,,,,
4800,0.0065542744,0.049021028,,,,,,,,,,,,,,,,,
4900,0.0053604497,0.05127734,,,,,,,,,,,,,,,,,
5000,0.0049759317,0.060038242,,,,,,,,,,,,,,,,,
5014,,,0.986852765083313,0.0549951791763305,0.0302133254348387,0.9841179251670836,0.0654801502823829,0.0297513904445884,43793.0,0.983142077922821,0.0689121261239051,0.0313671540618606,43793.0,1716.7897477149963,2897.1337218284607,1716.7897477149963,1179.9826998710632,0.2066648006439209,0.0
5100,0.011292369,0.052670896,,,,,,,,,,,,,,,,,
5200,0.009352027,0.060675804,,,,,,,,,,,,,,,,,
5300,0.0072032884,0.055190068,,,,,,,,,,,,,,,,,
5400,0.006163053,0.055181853,,,,,,,,,,,,,,,,,
5500,0.022005841,0.05538854,,,,,,,,,,,,,,,,,
5600,0.011857759,0.053028695,,,,,,,,,,,,,,,,,
5700,0.008997139,0.05768375,,,,,,,,,,,,,,,,,
5722,,,0.9867792725563048,0.0553418546915054,0.0304161633076016,0.9841158986091614,0.0654471069574356,0.029899187052952,43793.0,0.983137845993042,0.0688986703753471,0.0314488064932483,43793.0,1956.9496455192568,3265.5581703186035,1956.9496455192568,1308.195883512497,0.2360851764678955,0.0
5800,0.03494532,0.05603694,,,,,,,,,,,,,,,,,
5900,0.02131489,0.055970512,,,,,,,,,,,,,,,,,
6000,0.009874023,0.056274932,,,,,,,,,,,,,,,,,
6100,0.06569224,0.04836844,,,,,,,,,,,,,,,,,
6200,0.030902494,0.06032095,,,,,,,,,,,,,,,,,
6300,0.018229222,0.050962474,,,,,,,,,,,,,,,,,
6400,0.008548328,0.061605606,,,,,,,,,,,,,,,,,
6434,,,0.9868205785751344,0.0542847774922847,0.0326574704311468,0.984107792377472,0.0646470859646797,0.0319010532304554,43793.0,0.9830982685089112,0.068000391125679,0.0333954993005061,43793.0,2196.956359386444,3631.534010887146,2196.956359386444,1434.1162655353546,0.2638628482818603,0.0
6500,0.015040885,0.048196673,,,,,,,,,,,,,,,,,
6600,0.03726049,0.045462515,,,,,,,,,,,,,,,,,
6700,0.027702453,0.048646834,,,,,,,,,,,,,,,,,
6800,0.038273055,0.05331127,,,,,,,,,,,,,,,,,
6900,0.028083589,0.05148261,,,,,,,,,,,,,,,,,
7000,0.04373388,0.059334405,,,,,,,,,,,,,,,,,
7100,0.026751889,0.053509746,,,,,,,,,,,,,,,,,
7148,,,0.9866942167282104,0.0540365800261497,0.0360196441763225,0.9841134548187256,0.0639940872788429,0.0356622399390351,43793.0,0.9831125736236572,0.0671960264444351,0.0366295867616946,43793.0,2437.17084813118,4000.662443637848,2437.17084813118,1562.980361700058,0.2923221588134765,0.0
7200,0.043981124,0.061813414,,,,,,,,,,,,,,,,,
7300,0.025550667,0.053511687,,,,,,,,,,,,,,,,,
7400,0.055122245,0.04917952,,,,,,,,,,,,,,,,,
7500,0.013940167,0.05553116,,,,,,,,,,,,,,,,,
