global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.6265683,0.5685068,0.0,,,,,,,,,,,
1,,,,0.5696050559387267,0.5651661992346781,83274637.0,0.5690458984375,95000000.0,25.01090955734253,783.5418002605438,25.01090955734253,758.5308480262756,0.0,0.0
45,,,,0.1391706987981151,0.1388343069059813,83274637.0,0.1422146783922697,95000000.0,145.29493808746338,1526.5457830429075,145.29493808746338,1381.2226011753082,0.0261676311492919,0.0
89,,,,0.1293888453089591,0.1313066025327867,83274637.0,0.1345504819284539,95000000.0,265.470933675766,2263.166294813156,265.470933675766,1997.644216537476,0.04705810546875,0.0
100,0.03358533,0.1311174,0.0013464112,,,,,,,,,,,
133,,,,0.13185307210159,0.1293101100882294,83274637.0,0.1324862149671052,95000000.0,385.7510561943054,2998.6627748012543,385.7510561943054,2612.8367664813995,0.0689499378204345,0.0
177,,,,0.1280350053226048,0.1289376496145537,83274637.0,0.1317163302220394,95000000.0,505.94573283195496,3723.5032970905295,505.94573283195496,3217.459797143936,0.0898566246032714,0.0
200,0.07424186,0.12683924,0.0014269168,,,,,,,,,,,
221,,,,0.1270191469844782,0.1282797527385198,83274637.0,0.1309776207853618,95000000.0,626.1039526462555,4432.817698955536,626.1039526462555,3806.593899488449,0.1100435256958007,0.0
265,,,,0.1262405227940037,0.1281393161004281,83274637.0,0.130705418410773,95000000.0,746.3148148059845,5113.459900379181,746.3148148059845,4367.001660823822,0.1317317485809326,0.0
300,0.028202476,0.12450202,0.0014260077,,,,,,,,,,,
309,,,,0.1252574055637203,0.1276531673661502,83274637.0,0.1301831713712993,95000000.0,866.4659016132355,5750.0976712703705,866.4659016132355,4883.465662002564,0.152479887008667,0.0
353,,,,0.126791234016887,0.1274404642779225,83274637.0,0.1298730167557565,95000000.0,986.7006058692932,6397.8833067417145,986.7006058692932,5410.990931510925,0.1761271953582763,0.0
397,,,,0.1259419394645301,0.1272683778529728,83274637.0,0.1298650606907894,95000000.0,1106.8998765945437,7043.31427526474,1106.8998765945437,5936.200304746628,0.1965012550354004,0.0
400,0.0073014675,0.11845416,0.0014244681,,,,,,,,,,,
441,,,,0.1258897441527191,0.1267275890095594,83274637.0,0.1293297563219572,95000000.0,1227.1829245090485,7688.00751042366,1227.1829245090485,6460.587097406387,0.2180140018463134,0.0
485,,,,0.1271567322993241,0.1266141534484319,83274637.0,0.1291837655838816,95000000.0,1347.4020981788635,8333.619443416595,1347.4020981788635,6985.957748889923,0.2381722927093505,0.0
500,0.008178674,0.124651305,0.0014222993,,,,,,,,,,,
529,,,,0.1255263882050724,0.1265293725958109,83274637.0,0.1290868089432565,95000000.0,1467.6666176319122,8977.842432260513,1467.6666176319122,7509.893726825714,0.2587752342224121,0.0
573,,,,0.1245329208180027,0.1265978056036512,83274637.0,0.1292988386410362,95000000.0,1587.998279094696,9563.74036169052,1587.998279094696,7975.436795473099,0.2800028324127197,0.0
600,0.0070813396,0.1250705,0.0014195034,,,,,,,,,,,
617,,,,0.1262473127564544,0.1265482423223629,83274637.0,0.1291053519428454,95000000.0,1708.3202466964722,10144.174983978271,1708.3202466964722,8435.526754617691,0.3007771968841553,0.0
661,,,,0.1279874047697902,0.1266772824938319,83274637.0,0.1293697376439144,95000000.0,1828.4607458114624,10779.799445152285,1828.4607458114624,8950.987695932388,0.3218584060668945,0.0
700,0.03283686,0.12308244,0.0014160826,,,,,,,,,,,
705,,,,0.125228914297508,0.1264569952726591,83274637.0,0.1291112296977796,95000000.0,1948.7593774795528,11431.687067747116,1948.7593774795528,9482.551387548448,0.3451855182647705,0.0
