global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.6989981,0.7576822,0.0,,,,,,,,,,,,,,,,,
1,,,,0.479386031627655,0.7552579641342163,0.0242623943077542,0.480894386768341,0.7555608749389648,0.0277569633323853,43793.0,0.4796550273895263,0.7561408877372742,0.0283687321024677,43793.0,21.0078067779541,323.6469352245331,21.0078067779541,302.63907527923584,0.0,0.0
100,0.24272579,0.22405256,0.0001783995,,,,,,,,,,,,,,,,,
200,0.03981558,0.07404505,0.000356799,,,,,,,,,,,,,,,,,
300,0.015827464,0.06284302,0.00053519843,,,,,,,,,,,,,,,,,
400,0.013100648,0.05442976,0.0007135979,,,,,,,,,,,,,,,,,
500,0.012788353,0.054686196,0.0008919974,,,,,,,,,,,,,,,,,
592,,,,0.98660409450531,0.0533388666808605,0.0437405892708324,0.9841277003288268,0.0621159188449382,0.0449449699268198,43793.0,0.9831433296203612,0.0652731209993362,0.0465748542593751,43793.0,261.320568561554,678.4860181808472,261.320568561554,417.120676279068,0.0287127494812011,0.0
600,0.035788503,0.061515614,0.0010703969,,,,,,,,,,,,,,,,,
700,0.012918561,0.055173483,0.0012487964,,,,,,,,,,,,,,,,,
800,0.016398286,0.050646603,0.0014271958,,,,,,,,,,,,,,,,,
900,0.013057469,0.055889573,0.0014271903,,,,,,,,,,,,,,,,,
1000,0.026322698,0.046957437,0.0014271734,,,,,,,,,,,,,,,,,
1100,0.018220726,0.044843957,0.0014271453,,,,,,,,,,,,,,,,,
1183,,,,0.9872996807098388,0.0474545024335384,0.0870982358379428,0.984549880027771,0.0569193325936794,0.0914803063425232,43793.0,0.9835354685783386,0.0601701326668262,0.0891366117597363,43793.0,501.3693926334381,1036.3637504577637,501.3693926334381,534.906729221344,0.0558462142944335,0.0
1200,0.011538206,0.04715207,0.001427106,,,,,,,,,,,,,,,,,
1300,0.016234541,0.052678175,0.0014270555,,,,,,,,,,,,,,,,,
1400,0.021278087,0.041893784,0.0014269936,,,,,,,,,,,,,,,,,
1500,0.020917667,0.04786065,0.0014269206,,,,,,,,,,,,,,,,,
1600,0.01198325,0.042281587,0.0014268365,,,,,,,,,,,,,,,,,
1700,0.019571569,0.052507374,0.0014267411,,,,,,,,,,,,,,,,,
1774,,,,0.9877073168754578,0.0446345470845699,0.1243766649681118,0.98490709066391,0.0543670207262039,0.1188286158203439,43793.0,0.9839259386062622,0.0575321763753891,0.1179914102103742,43793.0,741.389481306076,1398.9878981113434,741.389481306076,657.4674317836761,0.0834269523620605,0.0
1800,0.021946039,0.041676756,0.0014266346,,,,,,,,,,,,,,,,,
1900,0.018680168,0.044241685,0.0014265167,,,,,,,,,,,,,,,,,
2000,0.014266464,0.045486297,0.0014263875,,,,,,,,,,,,,,,,,
2100,0.0135106305,0.04030079,0.0014262473,,,,,,,,,,,,,,,,,
2200,0.015569457,0.04264666,0.0014260957,,,,,,,,,,,,,,,,,
2300,0.022292634,0.03991511,0.0014259331,,,,,,,,,,,,,,,,,
2326,,,,0.987919270992279,0.0437052808701992,0.1361152965772836,0.9850109815597534,0.0528206415474414,0.1325096383684374,43793.0,0.9840952157974244,0.0555368289351463,0.1326215248879855,43793.0,981.4521877765656,1768.904601812363,981.4521877765656,787.2676553726196,0.1176373958587646,0.0
2400,0.02863812,0.040187582,0.0014257593,,,,,,,,,,,,,,,,,
2500,0.02772867,0.043304875,0.0014255741,,,,,,,,,,,,,,,,,
2600,0.0146079715,0.042608727,0.0014253776,,,,,,,,,,,,,,,,,
2700,0.017255945,0.044269115,0.0014251701,,,,,,,,,,,,,,,,,
2800,0.012539425,0.04035545,0.0014249514,,,,,,,,,,,,,,,,,
2900,0.013765719,0.044322968,0.0014247214,,,,,,,,,,,,,,,,,
2906,,,,0.9880041480064392,0.0421950221061706,0.1659082999884147,0.9851356148719788,0.0512277744710445,0.150044739215909,43793.0,0.9842662215232848,0.0539168156683445,0.1480919229791911,43793.0,1221.5509140491486,2132.410167455673,1221.5509140491486,910.62743973732,0.1476869583129882,0.0
3000,0.02980263,0.045463134,0.0014244803,,,,,,,,,,,,,,,,,
3100,0.017502977,0.047072608,0.0014242281,,,,,,,,,,,,,,,,,
3200,0.0115542635,0.03941021,0.0014239646,,,,,,,,,,,,,,,,,
3300,0.017774582,0.033938874,0.00142369,,,,,,,,,,,,,,,,,
3400,0.017250355,0.040431265,0.0014234041,,,,,,,,,,,,,,,,,
3492,,,,0.988091230392456,0.0410148203372955,0.1883790221895062,0.9853792190551758,0.0502984337508678,0.1663725971236074,43793.0,0.984487771987915,0.0530300922691822,0.1653137422364988,43793.0,1461.6030197143557,2499.787640333176,1461.6030197143557,1037.9092864990234,0.1750493049621582,0.0
3500,0.019228177,0.04025802,0.0014231071,,,,,,,,,,,,,,,,,
3600,0.022151833,0.046532586,0.001422799,,,,,,,,,,,,,,,,,
3700,0.020518202,0.040697474,0.0014224797,,,,,,,,,,,,,,,,,
3800,0.0139944265,0.04149565,0.0014221492,,,,,,,,,,,,,,,,,
3900,0.012644841,0.038745806,0.0014218076,,,,,,,,,,,,,,,,,
4000,0.013679316,0.039550606,0.0014214548,,,,,,,,,,,,,,,,,
4072,,,,0.98855060338974,0.0396298058331012,0.1957313406703685,0.9857035279273988,0.0490040965378284,0.1799182149191228,43793.0,0.9848079085350036,0.0517552979290485,0.1818603228784857,43793.0,1701.6350405216217,2865.806074619293,1701.6350405216217,1163.8529942035675,0.2016327381134033,0.0
4100,0.012705425,0.04161733,0.0014210908,,,,,,,,,,,,,,,,,
4200,0.016856013,0.038595613,0.0014207158,,,,,,,,,,,,,,,,,
4300,0.015516344,0.041164033,0.0014203297,,,,,,,,,,,,,,,,,
4400,0.014445988,0.039792527,0.0014199325,,,,,,,,,,,,,,,,,
4500,0.01528042,0.03748187,0.0014195241,,,,,,,,,,,,,,,,,
4600,0.019272031,0.035782274,0.0014191045,,,,,,,,,,,,,,,,,
4659,,,,0.9887444376945496,0.0386336781084537,0.2271431218777495,0.9856954216957092,0.0483199171721935,0.1847903122784321,43793.0,0.9848731756210328,0.0508320778608322,0.190506332561277,43793.0,1941.8859124183653,3231.706851005554,1941.8859124183653,1289.4596228599548,0.2285184860229492,0.0
4700,0.016743874,0.039587345,0.001418674,,,,,,,,,,,,,,,,,
4800,0.017760959,0.04088434,0.0014182322,,,,,,,,,,,,,,,,,
