global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.225004,1.0468357,0.0,,,,,,,,,,,,,,
1,,,,0.2073220184871128,1.080409254346575,0.2043315005154843,1.0783748422771875,3554.0,0.2275635890539915,1.0730706550195477,3581.0,66.15279078483582,290.7528486251831,66.15279078483582,224.599723815918,0.0,0.0
1,4.417904,1.0130336,3.9534643e-06,,,,,,,,,,,,,,
2,4.182437,1.0174187,7.906929e-06,,,,,,,,,,,,,,
3,4.0716233,1.0113537,1.1860393e-05,,,,,,,,,,,,,,
4,4.0134583,1.079363,1.581374e-05,,,,,,,,,,,,,,
5,4.078571,0.99964327,1.9767205e-05,,,,,,,,,,,,,,
6,3.8488874,0.9908998,2.3720786e-05,,,,,,,,,,,,,,
7,3.9258764,0.96354836,2.7674134e-05,,,,,,,,,,,,,,
8,3.7450109,0.9355438,3.16276e-05,,,,,,,,,,,,,,
9,4.54163,0.94269735,3.5581063e-05,,,,,,,,,,,,,,
10,3.7271318,0.884478,3.9534527e-05,,,,,,,,,,,,,,
11,3.759197,0.84237796,4.348799e-05,,,,,,,,,,,,,,
12,3.7306259,0.8376893,4.744134e-05,,,,,,,,,,,,,,
13,3.5573661,0.8240094,5.139492e-05,,,,,,,,,,,,,,
14,3.3539035,0.7844568,5.5348268e-05,,,,,,,,,,,,,,
15,3.147606,0.7367761,5.9301732e-05,,,,,,,,,,,,,,
16,2.5494215,0.8495055,6.32552e-05,,,,,,,,,,,,,,
17,2.7608669,0.67935085,6.720866e-05,,,,,,,,,,,,,,
18,2.8438206,0.6718559,7.1162125e-05,,,,,,,,,,,,,,
19,2.4401207,0.6205189,7.511559e-05,,,,,,,,,,,,,,
20,2.4363918,0.63696706,7.9069054e-05,,,,,,,,,,,,,,
21,1.918328,0.7159863,8.302252e-05,,,,,,,,,,,,,,
22,1.90352,0.5458414,8.6975866e-05,,,,,,,,,,,,,,
23,1.3218651,0.6421158,9.092933e-05,,,,,,,,,,,,,,
24,1.3709558,0.5775326,9.4882795e-05,,,,,,,,,,,,,,
