global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.8522553,11.01067,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005372533923946,11.001811027526855,5.390193690119288e-11,0.0004835649742744,11.005746841430664,0.0,3000.0,0.0007088489946909,11.01670265197754,0.0,3003.0,37.62935447692871,921.8084442615508,37.62935447692871,884.1790442466736,0.0,0.0
1,4.837776,11.019574,6.633345e-07,,,,,,,,,,,,,,,,,
2,4.756545,10.99017,1.326669e-06,,,,,,,,,,,,,,,,,
3,4.5799117,10.959203,1.99012e-06,,,,,,,,,,,,,,,,,
4,4.4631515,10.904085,2.6534544e-06,,,,,,,,,,,,,,,,,
5,4.2087874,10.826531,3.316789e-06,,,,,,,,,,,,,,,,,
6,4.0061197,10.756042,3.9801234e-06,,,,,,,,,,,,,,,,,
7,3.745035,10.677357,4.643458e-06,,,,,,,,,,,,,,,,,
8,3.4844835,10.594147,5.3067924e-06,,,,,,,,,,,,,,,,,
9,3.227998,10.505949,5.9702434e-06,,,,,,,,,,,,,,,,,
10,2.9082417,10.416566,6.633578e-06,,,,,,,,,,,,,,,,,
11,2.6637664,10.32065,7.2969124e-06,,,,,,,,,,,,,,,,,
12,2.3858376,10.252504,7.960247e-06,,,,,,,,,,,,,,,,,
13,2.1781225,10.16384,8.623581e-06,,,,,,,,,,,,,,,,,
14,1.9778241,10.09221,9.286916e-06,,,,,,,,,,,,,,,,,
15,1.8065141,10.011883,9.950367e-06,,,,,,,,,,,,,,,,,
16,1.6609662,9.952532,1.0613701e-05,,,,,,,,,,,,,,,,,
17,1.5185688,9.888212,1.1277152e-05,,,,,,,,,,,,,,,,,
18,1.3659317,9.839198,1.1940487e-05,,,,,,,,,,,,,,,,,
19,1.3046298,9.759813,1.2603821e-05,,,,,,,,,,,,,,,,,
20,1.1746025,9.738884,1.3267156e-05,,,,,,,,,,,,,,,,,
21,1.1093968,9.686151,1.393049e-05,,,,,,,,,,,,,,,,,
22,1.0474724,9.609996,1.4593941e-05,,,,,,,,,,,,,,,,,
23,0.94128233,9.5917015,1.5257276e-05,,,,,,,,,,,,,,,,,
24,0.8713501,9.538112,1.592061e-05,,,,,,,,,,,,,,,,,
25,0.81577134,9.501437,1.6583945e-05,,,,,,,,,,,,,,,,,
26,0.74261814,9.462595,1.724728e-05,,,,,,,,,,,,,,,,,
27,0.6908709,9.435159,1.7910614e-05,,,,,,,,,,,,,,,,,
28,0.6515264,9.417902,1.8574065e-05,,,,,,,,,,,,,,,,,
29,0.6143568,9.365476,1.92374e-05,,,,,,,,,,,,,,,,,
30,0.5823598,9.343671,1.9900734e-05,,,,,,,,,,,,,,,,,
31,0.54554194,9.299237,2.0564068e-05,,,,,,,,,,,,,,,,,
32,0.50978744,9.289772,2.1227403e-05,,,,,,,,,,,,,,,,,
33,0.47824317,9.255758,2.1890737e-05,,,,,,,,,,,,,,,,,
34,0.4388082,9.254502,2.2554188e-05,,,,,,,,,,,,,,,,,
35,0.41664112,9.254534,2.3217523e-05,,,,,,,,,,,,,,,,,
36,0.38947064,9.230674,2.3880857e-05,,,,,,,,,,,,,,,,,
37,0.3702044,9.229015,2.4544192e-05,,,,,,,,,,,,,,,,,
38,0.3465798,9.214486,2.5207526e-05,,,,,,,,,,,,,,,,,
39,0.32747555,9.171374,2.587086e-05,,,,,,,,,,,,,,,,,
40,0.31872702,9.153361,2.6534311e-05,,,,,,,,,,,,,,,,,
41,0.29132447,9.150434,2.7197646e-05,,,,,,,,,,,,,,,,,
42,0.28282177,9.162484,2.786098e-05,,,,,,,,,,,,,,,,,
43,0.2744246,9.098774,2.8524315e-05,,,,,,,,,,,,,,,,,
44,0.25671414,9.116441,2.918765e-05,,,,,,,,,,,,,,,,,
45,0.24608505,9.09248,2.9850984e-05,,,,,,,,,,,,,,,,,
46,0.23747756,9.069513,3.0514435e-05,,,,,,,,,,,,,,,,,
47,0.2355769,9.08915,3.117777e-05,,,,,,,,,,,,,,,,,
48,0.22012599,9.066058,3.1841104e-05,,,,,,,,,,,,,,,,,
49,0.2188287,9.054771,3.250444e-05,,,,,,,,,,,,,,,,,
50,0.20482434,9.05165,3.3167773e-05,,,,,,,,,,,,,,,,,
51,0.20491406,9.006688,3.3831107e-05,,,,,,,,,,,,,,,,,
52,0.18938673,9.036577,3.4494675e-05,,,,,,,,,,,,,,,,,
53,0.1871702,9.037783,3.515801e-05,,,,,,,,,,,,,,,,,
54,0.1707065,9.022678,3.5821344e-05,,,,,,,,,,,,,,,,,
55,0.17401236,9.0313015,3.648468e-05,,,,,,,,,,,,,,,,,
56,0.16361468,9.022706,3.7148013e-05,,,,,,,,,,,,,,,,,
57,0.15535888,9.014399,3.7811347e-05,,,,,,,,,,,,,,,,,
58,0.15705867,9.007511,3.84748e-05,,,,,,,,,,,,,,,,,
59,0.15802866,8.997054,3.9138133e-05,,,,,,,,,,,,,,,,,
60,0.15318076,8.988449,3.9801467e-05,,,,,,,,,,,,,,,,,
61,0.15771934,8.999892,4.04648e-05,,,,,,,,,,,,,,,,,
62,0.14959528,8.989734,4.1128136e-05,,,,,,,,,,,,,,,,,
63,0.1499687,8.974929,4.179147e-05,,,,,,,,,,,,,,,,,
64,0.14467146,8.9839,4.245492e-05,,,,,,,,,,,,,,,,,
65,0.13730396,8.991473,4.3118256e-05,,,,,,,,,,,,,,,,,
66,0.14562425,8.946456,4.378159e-05,,,,,,,,,,,,,,,,,
67,0.14733917,8.947115,4.4444925e-05,,,,,,,,,,,,,,,,,
68,0.14985964,8.925583,4.510826e-05,,,,,,,,,,,,,,,,,
69,0.14797318,8.94801,4.5771594e-05,,,,,,,,,,,,,,,,,
70,0.14706509,8.950225,4.6435045e-05,,,,,,,,,,,,,,,,,
71,0.15063897,8.925905,4.709838e-05,,,,,,,,,,,,,,,,,
72,0.14944172,8.92003,4.7761714e-05,,,,,,,,,,,,,,,,,
73,0.14606515,8.931442,4.842505e-05,,,,,,,,,,,,,,,,,
74,0.14759876,8.904089,4.9088383e-05,,,,,,,,,,,,,,,,,
75,0.15592863,8.9115,4.9751718e-05,,,,,,,,,,,,,,,,,
76,0.14436494,8.895419,5.041517e-05,,,,,,,,,,,,,,,,,
77,0.13993298,8.9084635,5.1078503e-05,,,,,,,,,,,,,,,,,
78,0.14838578,8.8826475,5.1741838e-05,,,,,,,,,,,,,,,,,
79,0.14144096,8.873763,5.2405172e-05,,,,,,,,,,,,,,,,,
80,0.13590819,8.867927,5.3068507e-05,,,,,,,,,,,,,,,,,
81,0.14649288,8.913501,5.373184e-05,,,,,,,,,,,,,,,,,
82,0.14218456,8.858813,5.4395292e-05,,,,,,,,,,,,,,,,,
83,0.13981386,8.864846,5.5058626e-05,,,,,,,,,,,,,,,,,
84,0.13943243,8.864797,5.572196e-05,,,,,,,,,,,,,,,,,
85,0.13745435,8.850607,5.6385412e-05,,,,,,,,,,,,,,,,,
86,0.131383,8.840722,5.704863e-05,,,,,,,,,,,,,,,,,
87,0.13800932,8.859875,5.771208e-05,,,,,,,,,,,,,,,,,
88,0.13957523,8.814123,5.8375415e-05,,,,,,,,,,,,,,,,,
89,0.14567666,8.816531,5.9038866e-05,,,,,,,,,,,,,,,,,
90,0.13993683,8.822584,5.97022e-05,,,,,,,,,,,,,,,,,
91,0.15169288,8.819856,6.0365535e-05,,,,,,,,,,,,,,,,,
92,0.16556999,8.811926,6.102887e-05,,,,,,,,,,,,,,,,,
93,0.16674319,8.803486,6.1692204e-05,,,,,,,,,,,,,,,,,
94,0.14906059,8.793798,6.235554e-05,,,,,,,,,,,,,,,,,
95,0.14413711,8.780511,6.301899e-05,,,,,,,,,,,,,,,,,
96,0.15389438,8.766667,6.3682324e-05,,,,,,,,,,,,,,,,,
97,0.14492764,8.817788,6.434566e-05,,,,,,,,,,,,,,,,,
98,0.13253357,8.767604,6.500899e-05,,,,,,,,,,,,,,,,,
99,0.13511625,8.789016,6.567233e-05,,,,,,,,,,,,,,,,,
2415,,,,0.5196848511695862,2.97602915763855,22.92553941585505,0.5224113464355469,2.933075428009033,19.15671989957096,3000.0,0.5211434960365295,2.986392021179199,17.458153262940893,3003.0,877.6100487709045,2287.4492185115814,877.6100487709045,1409.710375070572,0.0446751117706298,0.0
