global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.3786535,11.067239,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006082236650399,11.044511795043944,0.0,0.0004835649742744,11.06850528717041,0.0,3000.0,0.0007088489946909,11.085065841674805,0.0,3003.0,41.242825746536255,921.0359568595886,41.242825746536255,879.7930891513824,0.0,0.0
1,4.3677745,11.067925,1.0706717e-06,,,,,,,,,,,,,,,,,
2,4.3247905,11.029638,2.1413434e-06,,,,,,,,,,,,,,,,,
3,4.2127056,10.9802,3.2120151e-06,,,,,,,,,,,,,,,,,
4,4.0293837,10.879187,4.282687e-06,,,,,,,,,,,,,,,,,
5,3.806272,10.800915,5.353242e-06,,,,,,,,,,,,,,,,,
6,3.623055,10.682866,6.423914e-06,,,,,,,,,,,,,,,,,
7,3.2893908,10.572928,7.4945856e-06,,,,,,,,,,,,,,,,,
8,3.062978,10.444174,8.565257e-06,,,,,,,,,,,,,,,,,
9,2.7408566,10.3155365,9.636045e-06,,,,,,,,,,,,,,,,,
10,2.4877005,10.204581,1.0706717e-05,,,,,,,,,,,,,,,,,
11,2.26156,10.08275,1.1777389e-05,,,,,,,,,,,,,,,,,
12,1.9997947,9.997623,1.2847944e-05,,,,,,,,,,,,,,,,,
13,1.8143277,9.876936,1.3918616e-05,,,,,,,,,,,,,,,,,
14,1.6435246,9.769403,1.4989288e-05,,,,,,,,,,,,,,,,,
15,1.4476916,9.709932,1.605996e-05,,,,,,,,,,,,,,,,,
16,1.3360547,9.627243,1.7130631e-05,,,,,,,,,,,,,,,,,
17,1.1915176,9.584364,1.8201303e-05,,,,,,,,,,,,,,,,,
18,1.1354532,9.478875,1.9271974e-05,,,,,,,,,,,,,,,,,
19,1.0379441,9.459726,2.0342646e-05,,,,,,,,,,,,,,,,,
20,0.9805306,9.354628,2.1413318e-05,,,,,,,,,,,,,,,,,
21,0.8905587,9.334364,2.248399e-05,,,,,,,,,,,,,,,,,
22,0.7971682,9.262102,2.3554545e-05,,,,,,,,,,,,,,,,,
23,0.7325358,9.241477,2.4625217e-05,,,,,,,,,,,,,,,,,
24,0.65861136,9.179978,2.5695888e-05,,,,,,,,,,,,,,,,,
25,0.602473,9.163664,2.676656e-05,,,,,,,,,,,,,,,,,
26,0.55427355,9.118439,2.7837348e-05,,,,,,,,,,,,,,,,,
27,0.5170728,9.088696,2.890802e-05,,,,,,,,,,,,,,,,,
28,0.49181858,9.094689,2.9978692e-05,,,,,,,,,,,,,,,,,
29,0.46632797,9.019016,3.1049247e-05,,,,,,,,,,,,,,,,,
30,0.4475619,8.995952,3.211992e-05,,,,,,,,,,,,,,,,,
31,0.442217,8.966189,3.319059e-05,,,,,,,,,,,,,,,,,
32,0.393828,8.961236,3.4261262e-05,,,,,,,,,,,,,,,,,
33,0.37685496,8.934573,3.5331934e-05,,,,,,,,,,,,,,,,,
34,0.3548911,8.9364195,3.6402605e-05,,,,,,,,,,,,,,,,,
35,0.32389316,8.955779,3.7473277e-05,,,,,,,,,,,,,,,,,
36,0.29972464,8.906803,3.854395e-05,,,,,,,,,,,,,,,,,
37,0.268726,8.894751,3.961462e-05,,,,,,,,,,,,,,,,,
38,0.2460025,8.892122,4.0685176e-05,,,,,,,,,,,,,,,,,
39,0.23961756,8.895521,4.1755848e-05,,,,,,,,,,,,,,,,,
40,0.23217846,8.852157,4.282652e-05,,,,,,,,,,,,,,,,,
41,0.21055488,8.853164,4.389719e-05,,,,,,,,,,,,,,,,,
42,0.20988987,8.854748,4.4967863e-05,,,,,,,,,,,,,,,,,
43,0.21915297,8.813022,4.6038534e-05,,,,,,,,,,,,,,,,,
44,0.19280589,8.82773,4.7109323e-05,,,,,,,,,,,,,,,,,
45,0.18964851,8.79841,4.8179878e-05,,,,,,,,,,,,,,,,,
46,0.18809259,8.81344,4.925055e-05,,,,,,,,,,,,,,,,,
47,0.17824137,8.760213,5.032122e-05,,,,,,,,,,,,,,,,,
48,0.16943571,8.785146,5.1391893e-05,,,,,,,,,,,,,,,,,
49,0.15916659,8.786977,5.2462565e-05,,,,,,,,,,,,,,,,,
50,0.1534354,8.748303,5.3533236e-05,,,,,,,,,,,,,,,,,
51,0.15938808,8.74423,5.460391e-05,,,,,,,,,,,,,,,,,
52,0.16279727,8.765922,5.567458e-05,,,,,,,,,,,,,,,,,
53,0.15391688,8.807827,5.674525e-05,,,,,,,,,,,,,,,,,
54,0.14963163,8.761044,5.7815923e-05,,,,,,,,,,,,,,,,,
55,0.13750833,8.778741,5.888648e-05,,,,,,,,,,,,,,,,,
56,0.13076486,8.768207,5.995715e-05,,,,,,,,,,,,,,,,,
57,0.13101158,8.75948,6.1027822e-05,,,,,,,,,,,,,,,,,
58,0.14210497,8.738591,6.2098494e-05,,,,,,,,,,,,,,,,,
59,0.1241025,8.749793,6.3169166e-05,,,,,,,,,,,,,,,,,
60,0.12754151,8.718203,6.4239954e-05,,,,,,,,,,,,,,,,,
61,0.12253736,8.757937,6.5310625e-05,,,,,,,,,,,,,,,,,
62,0.118844256,8.724317,6.638118e-05,,,,,,,,,,,,,,,,,
63,0.118705764,8.72684,6.745185e-05,,,,,,,,,,,,,,,,,
64,0.11966952,8.752698,6.8522524e-05,,,,,,,,,,,,,,,,,
65,0.123080924,8.69462,6.9593196e-05,,,,,,,,,,,,,,,,,
66,0.11717917,8.74113,7.066387e-05,,,,,,,,,,,,,,,,,
67,0.124645986,8.685333,7.173454e-05,,,,,,,,,,,,,,,,,
68,0.12047001,8.679585,7.280521e-05,,,,,,,,,,,,,,,,,
69,0.114732936,8.69867,7.387588e-05,,,,,,,,,,,,,,,,,
70,0.11953633,8.702599,7.4946554e-05,,,,,,,,,,,,,,,,,
71,0.11354446,8.710239,7.6017226e-05,,,,,,,,,,,,,,,,,
72,0.121699885,8.684761,7.708778e-05,,,,,,,,,,,,,,,,,
73,0.11728298,8.689061,7.815845e-05,,,,,,,,,,,,,,,,,
74,0.11765625,8.642163,7.9229125e-05,,,,,,,,,,,,,,,,,
75,0.11500666,8.660343,8.02998e-05,,,,,,,,,,,,,,,,,
76,0.11556681,8.670543,8.137047e-05,,,,,,,,,,,,,,,,,
77,0.11448888,8.660822,8.244114e-05,,,,,,,,,,,,,,,,,
