global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,129.01266,10.534361,,,,,,,,,,,,,,
1,,,0.001335299690254,370.4126892089844,0.0010400000028312,375.02191162109375,50000.0,0.0010000000474974,368.0111389160156,10000.0,58.26603889465332,97.45720720291138,58.26603889465332,39.19106101989746,0.0,0.0
100,24.833387,7.069833,,,,,,,,,,,,,,
200,9.815641,6.9349585,,,,,,,,,,,,,,
300,6.677297,6.915891,,,,,,,,,,,,,,
400,5.3403845,6.801116,,,,,,,,,,,,,,
500,5.0011005,6.459223,,,,,,,,,,,,,,
600,4.0981,6.4438863,,,,,,,,,,,,,,
700,2.9894302,6.1726236,,,,,,,,,,,,,,
800,3.8201137,6.115063,,,,,,,,,,,,,,
900,2.951742,5.9575443,,,,,,,,,,,,,,
1000,3.4272401,5.864437,,,,,,,,,,,,,,
1100,2.71903,5.7507896,,,,,,,,,,,,,,
1200,3.2481577,5.670364,,,,,,,,,,,,,,
1300,4.186509,5.5355554,,,,,,,,,,,,,,
1400,2.6354673,5.373443,,,,,,,,,,,,,,
1500,2.0546553,5.375485,,,,,,,,,,,,,,
1507,,,0.1123644784092903,4.846311092376709,0.1037999987602233,4.938692569732666,50000.0,0.0829000025987625,5.254324913024902,10000.0,568.3863372802734,626.2053747177124,568.3863372802734,57.72451066970825,0.0347611904144287,0.0
1600,3.5394785,5.2137384,,,,,,,,,,,,,,
1700,3.1906693,5.0052257,,,,,,,,,,,,,,
1800,3.0629814,4.930818,,,,,,,,,,,,,,
1900,2.3641748,4.9557133,,,,,,,,,,,,,,
2000,2.9525073,4.831587,,,,,,,,,,,,,,
2100,3.1133914,4.7088833,,,,,,,,,,,,,,
2200,2.065969,4.589255,,,,,,,,,,,,,,
2300,5.402273,4.7207623,,,,,,,,,,,,,,
2400,4.3060875,4.5198994,,,,,,,,,,,,,,
2500,3.3457406,4.392072,,,,,,,,,,,,,,
2600,1.7725835,4.32118,,,,,,,,,,,,,,
2700,1.9864094,4.2267346,,,,,,,,,,,,,,
2800,2.84032,4.218482,,,,,,,,,,,,,,
2900,1.3571838,4.303609,,,,,,,,,,,,,,
3000,2.0728254,4.187593,,,,,,,,,,,,,,
3013,,,0.3595742881298065,3.09057092666626,0.3335999846458435,3.2373268604278564,50000.0,0.2524999976158142,3.8051161766052246,10000.0,1078.3101832866669,1154.813302278519,1078.3101832866669,76.32158851623535,0.0632009506225586,0.0
3100,2.0047925,4.2553644,,,,,,,,,,,,,,
3200,2.7431047,3.9876726,,,,,,,,,,,,,,
3300,4.2055206,3.963098,,,,,,,,,,,,,,
3400,6.031609,3.9761221,,,,,,,,,,,,,,
