global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.018577,0.97469574,0.0,,,,,,,,,,,,,,
1,,,,0.2408050468989781,1.0011211803981237,0.234814233302265,1.0137072527214055,3554.0,0.2567274343431479,1.0108474522654287,3581.0,63.34427547454834,287.094797372818,63.34427547454834,223.7501864433289,0.0,0.0
1,3.7985344,0.951084,0.00053858757,,,,,,,,,,,,,,
2,4.146936,0.9840006,0.0010772943,,,,,,,,,,,,,,
3,3.3945768,0.9155756,0.0016158819,,,,,,,,,,,,,,
4,3.1123736,0.83727014,0.0021545887,,,,,,,,,,,,,,
5,2.0315301,0.7440294,0.0026931763,,,,,,,,,,,,,,
6,1.2489038,0.7318951,0.003231883,,,,,,,,,,,,,,
7,1.1576385,0.6201314,0.0037704706,,,,,,,,,,,,,,
8,1.0971433,0.6157306,0.004309058,,,,,,,,,,,,,,
9,1.2048925,0.5831871,0.0048476458,,,,,,,,,,,,,,
10,1.2576343,0.64808697,0.0053864717,,,,,,,,,,,,,,
11,1.2991292,0.541013,0.0059250593,,,,,,,,,,,,,,
12,1.0000294,0.5659711,0.006463647,,,,,,,,,,,,,,
13,0.8154654,0.4968676,0.0070023537,,,,,,,,,,,,,,
14,0.9682897,0.48210362,0.0075409412,,,,,,,,,,,,,,
15,0.9349077,0.4344256,0.008079529,,,,,,,,,,,,,,
16,1.1289874,0.5236122,0.008618116,,,,,,,,,,,,,,
17,1.0782512,0.4876373,0.009156942,,,,,,,,,,,,,,
18,1.261113,0.49774218,0.00969553,,,,,,,,,,,,,,
19,1.0712833,0.43610084,0.0102341175,,,,,,,,,,,,,,
20,0.8921551,0.49362934,0.010772824,,,,,,,,,,,,,,
21,1.0068575,0.42968583,0.011311412,,,,,,,,,,,,,,
22,0.82697725,0.47813973,0.011849999,,,,,,,,,,,,,,
23,0.72008634,0.37237823,0.012388587,,,,,,,,,,,,,,
24,0.3100164,0.37692246,0.012927413,,,,,,,,,,,,,,
25,0.46710083,0.3246133,0.013466001,,,,,,,,,,,,,,
26,0.4506622,0.34755588,0.014004588,,,,,,,,,,,,,,
27,0.709099,0.3259463,0.014543176,,,,,,,,,,,,,,
28,0.7032962,0.34990507,0.0150818825,,,,,,,,,,,,,,
29,0.76493406,0.47516465,0.01562047,,,,,,,,,,,,,,
30,0.7295369,0.43691322,0.016159177,,,,,,,,,,,,,,
31,0.5586935,0.4025532,0.016697884,,,,,,,,,,,,,,
32,0.6215811,0.40981364,0.017236471,,,,,,,,,,,,,,
33,0.39646137,0.37734145,0.017775059,,,,,,,,,,,,,,
34,0.42604855,0.53780377,0.018313646,,,,,,,,,,,,,,
35,0.35653684,0.37160987,0.018852353,,,,,,,,,,,,,,
36,0.30885935,0.42138863,0.01939094,,,,,,,,,,,,,,
37,0.46536115,0.33015114,0.019929647,,,,,,,,,,,,,,
38,0.43292165,0.35973066,0.020468235,,,,,,,,,,,,,,
39,0.5900595,0.36109802,0.021006942,,,,,,,,,,,,,,
40,0.33676735,0.36801338,0.02154553,,,,,,,,,,,,,,
41,0.2986699,0.37500387,0.022084117,,,,,,,,,,,,,,
42,0.3120543,0.35264343,0.022622824,,,,,,,,,,,,,,
43,0.22273722,0.34098992,0.02316153,,,,,,,,,,,,,,
44,0.26137948,0.35914195,0.023700118,,,,,,,,,,,,,,
45,0.36173475,0.41611114,0.024238706,,,,,,,,,,,,,,
46,0.23581547,0.45155144,0.024777412,,,,,,,,,,,,,,
47,0.26423493,0.40425128,0.025316,,,,,,,,,,,,,,
48,0.18540955,0.48708814,0.025854588,,,,,,,,,,,,,,
49,0.21151891,0.39837667,0.026393294,,,,,,,,,,,,,,
50,0.21651402,0.40351975,0.026932001,,,,,,,,,,,,,,
51,0.2903422,0.4147908,0.027470589,,,,,,,,,,,,,,
52,0.14881738,0.4393154,0.028009176,,,,,,,,,,,,,,
53,0.15226488,0.3937947,0.028547883,,,,,,,,,,,,,,
54,0.35104445,0.4418536,0.02908647,,,,,,,,,,,,,,
55,0.31631532,0.39487162,0.029625058,,,,,,,,,,,,,,
56,0.2640478,0.39148512,0.030163765,,,,,,,,,,,,,,
57,0.19395232,0.4331602,0.030702472,,,,,,,,,,,,,,
58,0.17912395,0.41307724,0.03124106,,,,,,,,,,,,,,
59,0.24489535,0.40110332,0.031779647,,,,,,,,,,,,,,
60,0.18484695,0.33259368,0.032318354,,,,,,,,,,,,,,
61,0.20042817,0.3951124,0.03285694,,,,,,,,,,,,,,
62,0.28919727,0.35590404,0.03339553,,,,,,,,,,,,,,
63,0.21360846,0.44079953,0.033934236,,,,,,,,,,,,,,
64,0.34573796,0.42833072,0.034472942,,,,,,,,,,,,,,
65,0.14749883,0.33775064,0.03501153,,,,,,,,,,,,,,
66,0.507397,0.40838993,0.035550117,,,,,,,,,,,,,,
67,0.5665717,0.31617334,0.036088705,,,,,,,,,,,,,,
68,0.15689409,0.3869557,0.03662741,,,,,,,,,,,,,,
69,0.3950875,0.37179434,0.03716612,,,,,,,,,,,,,,
70,0.59139293,0.39725044,0.037704706,,,,,,,,,,,,,,
71,0.21623224,0.30856508,0.038243413,,,,,,,,,,,,,,
72,0.16830836,0.38434803,0.038782,,,,,,,,,,,,,,
73,0.36321145,0.31991428,0.039320588,,,,,,,,,,,,,,
74,0.15605517,0.48585266,0.039859176,,,,,,,,,,,,,,
75,0.44738507,0.35907882,0.040397882,,,,,,,,,,,,,,
76,0.5771666,0.327724,0.04093659,,,,,,,,,,,,,,
77,0.11013809,0.3441955,0.041475177,,,,,,,,,,,,,,
78,0.15935007,0.27326918,0.042013764,,,,,,,,,,,,,,
79,0.23736884,0.30713,0.04255247,,,,,,,,,,,,,,
80,0.53321505,0.32556212,0.04309106,,,,,,,,,,,,,,
81,0.45806122,0.3867809,0.043629646,,,,,,,,,,,,,,
82,0.24766567,0.3183616,0.044168353,,,,,,,,,,,,,,
83,0.32101032,0.33338517,0.04470706,,,,,,,,,,,,,,
84,0.24458085,0.33818477,0.045245647,,,,,,,,,,,,,,
85,0.6084047,0.314556,0.045784235,,,,,,,,,,,,,,
86,0.26623836,0.33819073,0.04632294,,,,,,,,,,,,,,
87,0.12696813,0.3346117,0.04686153,,,,,,,,,,,,,,
88,0.15690993,0.28784114,0.047400117,,,,,,,,,,,,,,
89,0.20110767,0.3513138,0.047938943,,,,,,,,,,,,,,
90,0.43352222,0.35452282,0.04847753,,,,,,,,,,,,,,
91,0.40783086,0.37457126,0.049016118,,,,,,,,,,,,,,
92,0.27592874,0.34240165,0.049554706,,,,,,,,,,,,,,
93,0.37159362,0.2729391,0.050093412,,,,,,,,,,,,,,
94,0.09672645,0.28866464,0.050632,,,,,,,,,,,,,,
95,0.3705708,0.30276382,0.051170588,,,,,,,,,,,,,,
96,0.3112312,0.3150228,0.051709294,,,,,,,,,,,,,,
97,0.4170595,0.29257324,0.052248,,,,,,,,,,,,,,
98,0.87849224,0.38895267,0.05278659,,,,,,,,,,,,,,
99,0.9014905,0.36960474,0.053325176,,,,,,,,,,,,,,
320,,,,0.6306839670453753,0.381436961037772,0.6089456587208075,0.4006140198543894,3554.0,0.6268365429087546,0.4040818458094806,3581.0,143.4575731754303,371.76968574523926,143.4575731754303,228.2697856426239,0.0305941104888916,0.0
528,,,,0.6940943172999791,0.3214646407536098,0.6692104736740293,0.3471034645162141,3554.0,0.6880851602860584,0.348325301668092,3581.0,223.6489279270172,456.0808053016663,223.6489279270172,232.3419783115387,0.0703771114349365,0.0
736,,,,0.6620680264064244,0.3262226922171456,0.648787636400007,0.3495227511035101,3554.0,0.664143016637287,0.3511899827213069,3581.0,303.93342566490173,540.4838218688965,303.93342566490173,236.4112298488617,0.1123270988464355,0.0
941,,,,0.6604577473231724,0.3761856896536691,0.6450119748434862,0.3926141209728475,3554.0,0.6621279190519408,0.3953260876086463,3581.0,383.9029588699341,624.565630197525,383.9029588699341,240.4788248538971,0.1495325565338134,0.0
1272,,,,0.6112689971923828,0.5803049632481166,0.60038562403278,0.5864695397131753,3554.0,0.6173434200249581,0.5890121992591106,3581.0,462.8068730831146,708.8617362976074,462.8068730831146,244.5478866100312,1.4603793621063232,0.0
1621,,,,0.374307632446289,0.5751214027404785,0.3717130662084095,0.594722166045301,3554.0,0.3961449234021572,0.593847697155997,3581.0,542.8599002361298,793.0287923812866,542.8599002361298,248.62346363067627,1.4862143993377686,0.0
1967,,,,0.3039488792419433,0.6572255407060895,0.2927968417518113,0.6796185993115152,3554.0,0.3193599015965337,0.678981871552988,3581.0,622.968626499176,877.2450594902039,622.968626499176,252.69256734848025,1.5115888118743896,0.0
2309,,,,0.281543561390468,0.6838841438293457,0.2713614975258951,0.7047196765528277,3554.0,0.2986579901411093,0.7051555736875175,3581.0,703.0955584049225,961.4828052520752,703.0955584049225,256.7653057575226,1.5370690822601318,0.0
2657,,,,0.1195605482373918,1.010063988821847,0.1040703768668445,1.0319766515282076,3554.0,0.1267869188212309,1.0322596281808505,3581.0,783.0753755569458,1045.5690116882324,783.0753755569458,260.83298325538635,1.5620832443237305,0.0
3004,,,,0.4614642688206264,1.2905609948294503,0.4524878575416784,1.2787922444340885,3554.0,0.4712927167690589,1.2816855125139626,3581.0,863.2309803962708,1129.8294415473938,863.2309803962708,264.8953239917755,1.5913331508636477,0.0
3347,,,,0.0356649948017937,1.1816656930106026,0.0211808135419597,1.201732148195695,3554.0,0.0416385722007208,1.201016841271642,3581.0,943.218281507492,1213.92205452919,943.218281507492,268.96130561828613,1.6170873641967771,0.0
3694,,,,0.4357948643820626,1.5730915069580078,0.4279967196952378,1.560619279113323,3554.0,0.4460813963889277,1.5630441861124686,3581.0,1023.2175126075743,1298.032641172409,1023.2175126075743,273.0325276851654,1.6439931392669678,0.0
4040,,,,0.4146531649998256,1.6630751746041434,0.406283900787405,1.6485941236986494,3554.0,0.4252160313874441,1.651781019835591,3581.0,1103.2588548660278,1382.1784765720367,1103.2588548660278,277.0966663360596,1.671128749847412,0.0
4383,,,,-0.0072092908833708,1.2809459141322546,-0.0201419729427065,1.298457723691615,3554.0,-0.0011534180863547,1.2971247992879085,3581.0,1183.2695064544678,1466.3063850402832,1183.2695064544678,281.175213098526,1.6971392631530762,0.0
4728,,,,0.4222090244293213,1.6257916859218051,0.4147580672195941,1.6151649934492824,3554.0,0.4335464694852171,1.6172776295465652,3581.0,1263.4047117233276,1550.5524048805237,1263.4047117233276,285.2460560798645,1.7239940166473389,0.0
5073,,,,0.039899787732533,1.1918294089181083,0.0257361223674853,1.2119030713632526,3554.0,0.0461840849287581,1.2119928747207485,3581.0,1343.5630359649658,1634.8243627548218,1343.5630359649658,289.32049322128296,1.7502398490905762,0.0
5418,,,,0.4102422169276646,1.758937154497419,0.4020424554639139,1.7445217426667137,3554.0,0.4205622924702422,1.745890856255236,3581.0,1423.5733394622805,1718.9375867843628,1423.5733394622805,293.3839581012726,1.7766964435577393,0.0
5765,,,,0.1628408772604806,0.9596597126552036,0.1498929497628112,0.9801391532867896,3554.0,0.1707012365064751,0.9803602127548172,3581.0,1503.5398242473602,1803.014136314392,1503.5398242473602,297.4549939632416,1.802673816680908,0.0
6113,,,,0.0097048367772783,1.234147208077567,-0.005789939244946,1.255478532111705,3554.0,0.0146240068194387,1.254888812046216,3581.0,1583.6079850196838,1887.1900589466093,1583.6079850196838,301.5230028629303,1.8285951614379885,0.0
6459,,,,-0.0125680927719388,1.2880383900233678,-0.027774905246097,1.3102804773230867,3554.0,-0.008401800952987,1.308974993891371,3581.0,1663.792516708374,1971.4853899478912,1663.792516708374,305.59431743621826,1.8551037311553955,0.0
6806,,,,0.4231912067958286,1.5394994190761022,0.4139650567032745,1.526184185073157,3554.0,0.4332033704359815,1.5284787550614354,3581.0,1743.84335398674,2055.65187549591,1743.84335398674,309.6671199798584,1.8851141929626465,0.0
