global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.777592,11.413436,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006187693797983,11.366621971130373,4.6830892290583275e-11,0.0004835649742744,11.371532440185549,7.79784674832343e-10,3000.0,0.0007088489946909,11.36235523223877,0.0,3003.0,46.24475073814392,933.5127654075624,46.24475073814392,887.2679657936096,0.0,0.0
100,0.19374497,8.156553,0.00010706647,,,,,,,,,,,,,,,,,
200,0.4819717,7.2831836,0.00021413295,,,,,,,,,,,,,,,,,
300,0.45822853,6.53367,0.00032119942,,,,,,,,,,,,,,,,,
400,0.3990566,5.906627,0.0004282659,,,,,,,,,,,,,,,,,
500,0.38742387,5.4690933,0.00053533236,,,,,,,,,,,,,,,,,
600,0.3522956,5.120446,0.0006423987,,,,,,,,,,,,,,,,,
700,0.3541153,4.868852,0.0007494652,,,,,,,,,,,,,,,,,
757,,,,0.3472596108913421,4.490081310272217,8.533768447708397,0.3188925087451935,4.755984306335449,4.857249655544626,3000.0,0.3013654053211212,5.03340482711792,3.6725139107967206,3003.0,887.1313302516937,2558.7688686847687,887.1313302516937,1671.562471151352,0.049257755279541,0.0
800,0.50919425,4.499016,0.00085653167,,,,,,,,,,,,,,,,,
900,0.58354,4.2528625,0.00096359814,,,,,,,,,,,,,,,,,
1000,0.43838432,4.0271783,0.0010706646,,,,,,,,,,,,,,,,,
1100,0.48009038,3.7743406,0.001177731,,,,,,,,,,,,,,,,,
1200,0.53528184,3.6070845,0.0012847974,,,,,,,,,,,,,,,,,
1300,0.4381914,3.5845816,0.0013918639,,,,,,,,,,,,,,,,,
1400,0.42437202,3.411788,0.0014271949,,,,,,,,,,,,,,,,,
1500,0.430948,3.2725217,0.0014271903,,,,,,,,,,,,,,,,,
1512,,,,0.4751560986042022,3.193619728088379,18.521406336608745,0.4721949994564056,3.224936485290528,14.226813834321671,3000.0,0.463622123003006,3.3540875911712646,12.5443876260823,3003.0,1727.614491224289,3951.540018320084,1727.614491224289,2223.799530506134,0.0748469829559326,0.0
