global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.1794806,11.050428,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005490231560543,11.056639671325684,0.0,0.0004835649742744,11.044903755187988,0.0,3000.0,0.0007088489946909,11.04417324066162,0.0,3003.0,35.72025442123413,924.9481682777404,35.72025442123413,889.2278616428375,0.0,0.0
1,4.164685,11.05894,0.00014615059,,,,,,,,,,,,,,,,,
2,4.188108,11.052239,0.0002924204,,,,,,,,,,,,,,,,,
3,4.137415,11.028486,0.00043845177,,,,,,,,,,,,,,,,,
4,4.052729,10.982256,0.00058460236,,,,,,,,,,,,,,,,,
5,3.9584737,10.931587,0.00073087215,,,,,,,,,,,,,,,,,
6,3.8039203,10.858379,0.00087702274,,,,,,,,,,,,,,,,,
7,3.5618675,10.765575,0.0010230541,,,,,,,,,,,,,,,,,
8,3.2655241,10.668181,0.0011693239,,,,,,,,,,,,,,,,,
9,2.9143517,10.55338,0.0013154745,,,,,,,,,,,,,,,,,
10,2.5811727,10.429946,0.0014616251,,,,,,,,,,,,,,,,,
11,2.296907,10.315531,0.0016078949,,,,,,,,,,,,,,,,,
12,2.0034263,10.215222,0.0017539263,,,,,,,,,,,,,,,,,
13,1.801331,10.0913,0.0019000769,,,,,,,,,,,,,,,,,
14,1.6067799,10.017349,0.0020463467,,,,,,,,,,,,,,,,,
15,1.4378879,9.932376,0.0021924973,,,,,,,,,,,,,,,,,
16,1.2854967,9.877869,0.0023386478,,,,,,,,,,,,,,,,,
17,1.2172489,9.812544,0.0024846792,,,,,,,,,,,,,,,,,
18,1.1619047,9.744713,0.002630949,,,,,,,,,,,,,,,,,
19,1.1402934,9.689994,0.0027770996,,,,,,,,,,,,,,,,,
20,1.1111056,9.648765,0.0029232502,,,,,,,,,,,,,,,,,
21,1.0479355,9.608342,0.0030694008,,,,,,,,,,,,,,,,,
22,1.0001237,9.547659,0.0032155514,,,,,,,,,,,,,,,,,
23,0.8808941,9.520526,0.003361702,,,,,,,,,,,,,,,,,
24,0.80081046,9.513318,0.0035079718,,,,,,,,,,,,,,,,,
25,0.71470785,9.460359,0.0036541224,,,,,,,,,,,,,,,,,
26,0.64801514,9.439283,0.0038001537,,,,,,,,,,,,,,,,,
27,0.60753983,9.387752,0.0039464235,,,,,,,,,,,,,,,,,
28,0.6031978,9.391517,0.004092574,,,,,,,,,,,,,,,,,
29,0.58673286,9.353685,0.0042387247,,,,,,,,,,,,,,,,,
30,0.58843243,9.326622,0.0043848753,,,,,,,,,,,,,,,,,
31,0.56752723,9.342598,0.004531026,,,,,,,,,,,,,,,,,
32,0.5621897,9.309997,0.0046771765,,,,,,,,,,,,,,,,,
33,0.5235107,9.281317,0.0048234463,,,,,,,,,,,,,,,,,
34,0.5067122,9.270539,0.004969597,,,,,,,,,,,,,,,,,
35,0.45931464,9.2517,0.0051156282,,,,,,,,,,,,,,,,,
36,0.44329858,9.26352,0.005261898,,,,,,,,,,,,,,,,,
37,0.3766943,9.252548,0.0054080486,,,,,,,,,,,,,,,,,
38,0.36449617,9.264034,0.005554199,,,,,,,,,,,,,,,,,
39,0.34061092,9.206739,0.005700469,,,,,,,,,,,,,,,,,
40,0.32706967,9.21964,0.0058465004,,,,,,,,,,,,,,,,,
41,0.31167552,9.172619,0.005992651,,,,,,,,,,,,,,,,,
42,0.3003242,9.187474,0.006138921,,,,,,,,,,,,,,,,,
43,0.2758215,9.180554,0.0062850714,,,,,,,,,,,,,,,,,
44,0.28424466,9.1390505,0.0064311028,,,,,,,,,,,,,,,,,
45,0.25714454,9.151619,0.0065773726,,,,,,,,,,,,,,,,,
46,0.25652117,9.112495,0.006723523,,,,,,,,,,,,,,,,,
47,0.23504044,9.178633,0.0068696737,,,,,,,,,,,,,,,,,
48,0.24042678,9.116015,0.0070158243,,,,,,,,,,,,,,,,,
49,0.2282223,9.133977,0.007161975,,,,,,,,,,,,,,,,,
50,0.22734134,9.07751,0.0073081255,,,,,,,,,,,,,,,,,
51,0.21112327,9.131173,0.007454276,,,,,,,,,,,,,,,,,
52,0.21910372,9.0977125,0.007600546,,,,,,,,,,,,,,,,,
53,0.20866549,9.117953,0.0077466965,,,,,,,,,,,,,,,,,
54,0.20911042,9.114839,0.007892728,,,,,,,,,,,,,,,,,
55,0.19317226,9.1335745,0.008038998,,,,,,,,,,,,,,,,,
56,0.18984081,9.112735,0.008185148,,,,,,,,,,,,,,,,,
57,0.19625905,9.087087,0.008331299,,,,,,,,,,,,,,,,,
58,0.1947042,9.089511,0.008477449,,,,,,,,,,,,,,,,,
59,0.18935712,9.091991,0.0086236,,,,,,,,,,,,,,,,,
60,0.1742895,9.104636,0.008769751,,,,,,,,,,,,,,,,,
61,0.16191192,9.087976,0.00891602,,,,,,,,,,,,,,,,,
62,0.17124003,9.073915,0.009062171,,,,,,,,,,,,,,,,,
63,0.15379049,9.093751,0.009208202,,,,,,,,,,,,,,,,,
64,0.15697184,9.075616,0.009354472,,,,,,,,,,,,,,,,,
65,0.15336984,9.042961,0.009500623,,,,,,,,,,,,,,,,,
66,0.13691281,9.058226,0.009646773,,,,,,,,,,,,,,,,,
67,0.13955314,9.021164,0.009792924,,,,,,,,,,,,,,,,,
68,0.12996766,9.044332,0.0099390745,,,,,,,,,,,,,,,,,
69,0.12851906,9.047456,0.010085225,,,,,,,,,,,,,,,,,
70,0.11344512,9.0412035,0.010231495,,,,,,,,,,,,,,,,,
71,0.122103766,9.061113,0.0103776455,,,,,,,,,,,,,,,,,
72,0.11581215,9.033297,0.010523677,,,,,,,,,,,,,,,,,
73,0.113016985,8.995025,0.010669947,,,,,,,,,,,,,,,,,
74,0.10851363,9.033648,0.010816097,,,,,,,,,,,,,,,,,
75,0.11113893,9.030377,0.010962248,,,,,,,,,,,,,,,,,
76,0.11181005,9.033112,0.011108518,,,,,,,,,,,,,,,,,
77,0.10939629,9.026527,0.011254549,,,,,,,,,,,,,,,,,
78,0.100660555,8.987265,0.0114007,,,,,,,,,,,,,,,,,
79,0.10142231,9.033517,0.01154685,,,,,,,,,,,,,,,,,
80,0.09530645,9.029214,0.01169312,,,,,,,,,,,,,,,,,
81,0.08912433,8.998225,0.011839151,,,,,,,,,,,,,,,,,
