global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.963894,10.9940815,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005724360817112,10.97253131866455,0.0,0.0004835649742744,11.006547927856444,0.0,3000.0,0.0007088489946909,10.989715576171877,0.0,3003.0,37.434584617614746,921.6544740200044,37.434584617614746,884.2198379039764,0.0,0.0
1,5.9123282,10.996734,1.7848797e-06,,,,,,,,,,,,,,,,,
2,5.6966996,10.893429,3.5697594e-06,,,,,,,,,,,,,,,,,
3,5.0941696,10.730125,5.354639e-06,,,,,,,,,,,,,,,,,
4,4.4230404,10.51844,7.139519e-06,,,,,,,,,,,,,,,,,
5,3.7205148,10.302983,8.924399e-06,,,,,,,,,,,,,,,,,
6,3.137805,10.077599,1.0709278e-05,,,,,,,,,,,,,,,,,
7,2.5489526,9.885219,1.2494158e-05,,,,,,,,,,,,,,,,,
8,2.1305754,9.735707,1.4279038e-05,,,,,,,,,,,,,,,,,
9,1.8210102,9.590673,1.606415e-05,,,,,,,,,,,,,,,,,
10,1.5725826,9.478466,1.784903e-05,,,,,,,,,,,,,,,,,
11,1.4221654,9.372162,1.963391e-05,,,,,,,,,,,,,,,,,
12,1.2398807,9.2526865,2.141879e-05,,,,,,,,,,,,,,,,,
13,1.1250298,9.179411,2.320367e-05,,,,,,,,,,,,,,,,,
14,0.9841017,9.103095,2.4988549e-05,,,,,,,,,,,,,,,,,
15,0.88711417,9.010475,2.6773429e-05,,,,,,,,,,,,,,,,,
16,0.7884999,8.971548,2.8558308e-05,,,,,,,,,,,,,,,,,
17,0.69838065,8.937936,3.0343188e-05,,,,,,,,,,,,,,,,,
18,0.63721806,8.861113,3.2128068e-05,,,,,,,,,,,,,,,,,
19,0.5714816,8.822884,3.3912947e-05,,,,,,,,,,,,,,,,,
20,0.52510613,8.784675,3.5697827e-05,,,,,,,,,,,,,,,,,
21,0.4708729,8.796582,3.7482707e-05,,,,,,,,,,,,,,,,,
22,0.4407891,8.700069,3.9267587e-05,,,,,,,,,,,,,,,,,
23,0.42338145,8.665523,4.1052466e-05,,,,,,,,,,,,,,,,,
24,0.39405528,8.648338,4.2837346e-05,,,,,,,,,,,,,,,,,
25,0.3696003,8.596383,4.4622226e-05,,,,,,,,,,,,,,,,,
26,0.34091318,8.6097355,4.6407105e-05,,,,,,,,,,,,,,,,,
27,0.3170181,8.603622,4.8191985e-05,,,,,,,,,,,,,,,,,
28,0.29475978,8.610486,4.9976865e-05,,,,,,,,,,,,,,,,,
29,0.27258492,8.517154,5.1761745e-05,,,,,,,,,,,,,,,,,
30,0.24720424,8.538143,5.3546624e-05,,,,,,,,,,,,,,,,,
31,0.23894271,8.533223,5.5331504e-05,,,,,,,,,,,,,,,,,
