global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.5024,11.103636,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005502063431777,11.132555961608888,4.4265697883131724e-10,0.0004835649742744,11.134824752807615,0.0,3000.0,0.0007088489946909,11.118400573730469,3.9177822126820384e-10,3003.0,42.14823293685913,922.2362308502196,42.14823293685913,880.0879378318787,0.0,0.0
1,4.5060887,11.095266,1.0706717e-06,,,,,,,,,,,,,,,,,
2,4.478636,11.069598,2.1413434e-06,,,,,,,,,,,,,,,,,
3,4.317407,11.01316,3.2120151e-06,,,,,,,,,,,,,,,,,
4,4.1622357,10.926512,4.282687e-06,,,,,,,,,,,,,,,,,
5,3.9061012,10.820772,5.353242e-06,,,,,,,,,,,,,,,,,
6,3.6067765,10.713605,6.423914e-06,,,,,,,,,,,,,,,,,
7,3.360082,10.5834255,7.4945856e-06,,,,,,,,,,,,,,,,,
8,3.0479186,10.454945,8.565257e-06,,,,,,,,,,,,,,,,,
9,2.7305079,10.336149,9.636045e-06,,,,,,,,,,,,,,,,,
10,2.4573512,10.217368,1.0706717e-05,,,,,,,,,,,,,,,,,
11,2.1949995,10.101562,1.1777389e-05,,,,,,,,,,,,,,,,,
12,1.9715462,10.013597,1.2847944e-05,,,,,,,,,,,,,,,,,
13,1.8154299,9.883789,1.3918616e-05,,,,,,,,,,,,,,,,,
14,1.6345638,9.81,1.4989288e-05,,,,,,,,,,,,,,,,,
15,1.4769192,9.726621,1.605996e-05,,,,,,,,,,,,,,,,,
16,1.3584757,9.642236,1.7130631e-05,,,,,,,,,,,,,,,,,
17,1.2365762,9.593983,1.8201303e-05,,,,,,,,,,,,,,,,,
18,1.1297357,9.520329,1.9271974e-05,,,,,,,,,,,,,,,,,
19,1.0268662,9.458957,2.0342646e-05,,,,,,,,,,,,,,,,,
20,0.9458827,9.380742,2.1413318e-05,,,,,,,,,,,,,,,,,
21,0.85591656,9.334147,2.248399e-05,,,,,,,,,,,,,,,,,
22,0.788215,9.281134,2.3554545e-05,,,,,,,,,,,,,,,,,
23,0.72651935,9.265021,2.4625217e-05,,,,,,,,,,,,,,,,,
24,0.7026341,9.194561,2.5695888e-05,,,,,,,,,,,,,,,,,
25,0.6392574,9.162341,2.676656e-05,,,,,,,,,,,,,,,,,
26,0.5960636,9.137846,2.7837348e-05,,,,,,,,,,,,,,,,,
27,0.54455835,9.09696,2.890802e-05,,,,,,,,,,,,,,,,,
28,0.51732594,9.080574,2.9978692e-05,,,,,,,,,,,,,,,,,
29,0.48082626,9.030871,3.1049247e-05,,,,,,,,,,,,,,,,,
30,0.46162656,8.9857025,3.211992e-05,,,,,,,,,,,,,,,,,
31,0.43287516,8.980351,3.319059e-05,,,,,,,,,,,,,,,,,
32,0.3921224,8.945023,3.4261262e-05,,,,,,,,,,,,,,,,,
33,0.3571182,8.948186,3.5331934e-05,,,,,,,,,,,,,,,,,
34,0.34140387,8.935433,3.6402605e-05,,,,,,,,,,,,,,,,,
35,0.32288444,8.938112,3.7473277e-05,,,,,,,,,,,,,,,,,
36,0.3093698,8.918787,3.854395e-05,,,,,,,,,,,,,,,,,
37,0.29518065,8.897973,3.961462e-05,,,,,,,,,,,,,,,,,
38,0.28580308,8.909026,4.0685176e-05,,,,,,,,,,,,,,,,,
39,0.26864132,8.884992,4.1755848e-05,,,,,,,,,,,,,,,,,
40,0.24787194,8.852173,4.282652e-05,,,,,,,,,,,,,,,,,
41,0.23406646,8.84188,4.389719e-05,,,,,,,,,,,,,,,,,
42,0.2279348,8.860018,4.4967863e-05,,,,,,,,,,,,,,,,,
43,0.22825454,8.783904,4.6038534e-05,,,,,,,,,,,,,,,,,
44,0.20489024,8.8265705,4.7109323e-05,,,,,,,,,,,,,,,,,
45,0.20810796,8.782236,4.8179878e-05,,,,,,,,,,,,,,,,,
46,0.194299,8.768662,4.925055e-05,,,,,,,,,,,,,,,,,
47,0.19468813,8.784855,5.032122e-05,,,,,,,,,,,,,,,,,
48,0.178314,8.80143,5.1391893e-05,,,,,,,,,,,,,,,,,
49,0.17300293,8.762683,5.2462565e-05,,,,,,,,,,,,,,,,,
50,0.16850035,8.757925,5.3533236e-05,,,,,,,,,,,,,,,,,
51,0.15960345,8.76068,5.460391e-05,,,,,,,,,,,,,,,,,
52,0.15913077,8.741871,5.567458e-05,,,,,,,,,,,,,,,,,
53,0.16721319,8.763742,5.674525e-05,,,,,,,,,,,,,,,,,
54,0.14815648,8.75953,5.7815923e-05,,,,,,,,,,,,,,,,,
55,0.14607978,8.749787,5.888648e-05,,,,,,,,,,,,,,,,,
56,0.14380749,8.716584,5.995715e-05,,,,,,,,,,,,,,,,,
57,0.13526921,8.725078,6.1027822e-05,,,,,,,,,,,,,,,,,
58,0.14145543,8.762092,6.2098494e-05,,,,,,,,,,,,,,,,,
59,0.12835711,8.720817,6.3169166e-05,,,,,,,,,,,,,,,,,
60,0.12707388,8.737295,6.4239954e-05,,,,,,,,,,,,,,,,,
61,0.1331188,8.714556,6.5310625e-05,,,,,,,,,,,,,,,,,
62,0.118654765,8.713959,6.638118e-05,,,,,,,,,,,,,,,,,
63,0.12505338,8.688978,6.745185e-05,,,,,,,,,,,,,,,,,
64,0.12039379,8.73199,6.8522524e-05,,,,,,,,,,,,,,,,,
65,0.12106256,8.72446,6.9593196e-05,,,,,,,,,,,,,,,,,
66,0.12536742,8.6947775,7.066387e-05,,,,,,,,,,,,,,,,,
67,0.122874245,8.656818,7.173454e-05,,,,,,,,,,,,,,,,,
68,0.11922964,8.661791,7.280521e-05,,,,,,,,,,,,,,,,,
69,0.11454855,8.672878,7.387588e-05,,,,,,,,,,,,,,,,,
70,0.11971503,8.662639,7.4946554e-05,,,,,,,,,,,,,,,,,
71,0.122615464,8.661036,7.6017226e-05,,,,,,,,,,,,,,,,,
72,0.11278177,8.679413,7.708778e-05,,,,,,,,,,,,,,,,,
73,0.11855707,8.636379,7.815845e-05,,,,,,,,,,,,,,,,,
74,0.11757296,8.64053,7.9229125e-05,,,,,,,,,,,,,,,,,
75,0.11567076,8.649028,8.02998e-05,,,,,,,,,,,,,,,,,
76,0.11084451,8.647206,8.137047e-05,,,,,,,,,,,,,,,,,
77,0.11738326,8.627069,8.244114e-05,,,,,,,,,,,,,,,,,
78,0.1138903,8.645908,8.351193e-05,,,,,,,,,,,,,,,,,
79,0.11756596,8.647463,8.458248e-05,,,,,,,,,,,,,,,,,
80,0.11659892,8.630313,8.5653155e-05,,,,,,,,,,,,,,,,,
81,0.11865348,8.601086,8.672383e-05,,,,,,,,,,,,,,,,,
82,0.10947826,8.6080065,8.77945e-05,,,,,,,,,,,,,,,,,
83,0.113785505,8.553358,8.886517e-05,,,,,,,,,,,,,,,,,
84,0.10961668,8.634299,8.993584e-05,,,,,,,,,,,,,,,,,
85,0.10560139,8.602826,9.1006514e-05,,,,,,,,,,,,,,,,,
86,0.112901896,8.582743,9.2077185e-05,,,,,,,,,,,,,,,,,
87,0.10553619,8.574566,9.314786e-05,,,,,,,,,,,,,,,,,
88,0.10322969,8.550793,9.421841e-05,,,,,,,,,,,,,,,,,
89,0.10172171,8.591027,9.5289084e-05,,,,,,,,,,,,,,,,,
90,0.10247184,8.569722,9.6359756e-05,,,,,,,,,,,,,,,,,
91,0.099019945,8.56976,9.743043e-05,,,,,,,,,,,,,,,,,
92,0.106283516,8.5518675,9.85011e-05,,,,,,,,,,,,,,,,,
93,0.09941647,8.553299,9.957189e-05,,,,,,,,,,,,,,,,,
94,0.09919235,8.536327,0.00010064256,,,,,,,,,,,,,,,,,
95,0.10124003,8.531671,0.000101713114,,,,,,,,,,,,,,,,,
96,0.10111157,8.514251,0.000102783786,,,,,,,,,,,,,,,,,
97,0.106460795,8.557114,0.00010385446,,,,,,,,,,,,,,,,,
98,0.09638344,8.543741,0.00010492513,,,,,,,,,,,,,,,,,
99,0.0948618,8.514008,0.0001059958,,,,,,,,,,,,,,,,,
2365,,,,0.5364915132522583,2.708953380584717,23.98291822843034,0.5387037992477417,2.6835720539093018,20.17283045770366,3000.0,0.5373075604438782,2.72106409072876,18.538024669575023,3003.0,882.1477098464966,2216.122220039368,882.1477098464966,1333.8559203147888,0.0440144538879394,0.0
4736,,,,0.5830610394477844,2.2814509868621826,27.66767338077656,0.5970043540000916,2.163764715194702,24.045467464446613,3000.0,0.6024751663208008,2.139937400817871,22.95554924536572,3003.0,1722.371157169342,3496.3836426734924,1722.371157169342,1773.7931370735168,0.0697488784790039,0.0
7107,,,,0.6110976934432983,2.0504395961761475,29.733552841513053,0.619198739528656,1.973681092262268,25.43733927091338,3000.0,0.6255534291267395,1.9332821369171145,24.5992873561506,3003.0,2562.532175302505,4790.969733476639,2562.532175302505,2228.117855072021,0.0964212417602539,0.0
9478,,,,0.6173083782196045,1.9951677322387693,29.34778375551459,0.6338545083999634,1.8741459846496584,26.565172534593835,3000.0,0.6403927803039551,1.8207634687423704,25.56529403906265,3003.0,3402.5121557712555,6095.245928287506,3402.5121557712555,2692.3134191036224,0.1243774890899658,0.0
11849,,,,0.617933452129364,1.976451516151428,29.82152430409527,0.6410583853721619,1.8114994764328003,27.049056339588045,3000.0,0.6504096388816833,1.745177149772644,26.512625545524784,3003.0,4242.661558628082,7425.165185689926,4242.661558628082,3181.983134508133,0.1515414714813232,0.0
