global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.145519,11.008264,0.0,,,,,,,,,,,,,,,,,
1,,,,0.000661413418129,10.984952926635742,0.0,0.0004835649742744,10.980388641357422,0.0,3000.0,0.0007088489946909,10.975863456726074,0.0,3003.0,41.04313325881958,929.8128740787506,41.04313325881958,888.7697010040283,0.0,0.0
1,4.1188703,11.000381,2.7776696e-07,,,,,,,,,,,,,,,,,
2,4.135185,10.99528,5.5576675e-07,,,,,,,,,,,,,,,,,
3,4.0406957,10.972358,8.3376653e-07,,,,,,,,,,,,,,,,,
4,4.033371,10.953898,1.1115335e-06,,,,,,,,,,,,,,,,,
5,3.9044423,10.90616,1.3895333e-06,,,,,,,,,,,,,,,,,
6,3.9219058,10.8741865,1.6673002e-06,,,,,,,,,,,,,,,,,
7,3.7551029,10.825854,1.9453e-06,,,,,,,,,,,,,,,,,
8,3.631725,10.779329,2.2232998e-06,,,,,,,,,,,,,,,,,
9,3.5154111,10.722065,2.5010668e-06,,,,,,,,,,,,,,,,,
10,3.3307993,10.664003,2.7788337e-06,,,,,,,,,,,,,,,,,
11,3.180889,10.595251,3.0570664e-06,,,,,,,,,,,,,,,,,
12,2.9784074,10.531832,3.3348333e-06,,,,,,,,,,,,,,,,,
13,2.8531187,10.463177,3.6126003e-06,,,,,,,,,,,,,,,,,
14,2.6522682,10.402972,3.8906e-06,,,,,,,,,,,,,,,,,
15,2.4813137,10.34439,4.1686e-06,,,,,,,,,,,,,,,,,
16,2.2989922,10.286015,4.446367e-06,,,,,,,,,,,,,,,,,
17,2.140327,10.227938,4.7241338e-06,,,,,,,,,,,,,,,,,
18,2.0005057,10.166014,5.0021335e-06,,,,,,,,,,,,,,,,,
19,1.8630562,10.117996,5.2799005e-06,,,,,,,,,,,,,,,,,
20,1.7454354,10.048643,5.5579003e-06,,,,,,,,,,,,,,,,,
21,1.6496099,10.000681,5.8359e-06,,,,,,,,,,,,,,,,,
22,1.5214119,9.956498,6.113667e-06,,,,,,,,,,,,,,,,,
23,1.4449959,9.90603,6.391434e-06,,,,,,,,,,,,,,,,,
24,1.3695959,9.845678,6.6696666e-06,,,,,,,,,,,,,,,,,
25,1.2937387,9.812794,6.9474336e-06,,,,,,,,,,,,,,,,,
26,1.2043835,9.780703,7.2252005e-06,,,,,,,,,,,,,,,,,
27,1.1528995,9.748779,7.5032003e-06,,,,,,,,,,,,,,,,,
28,1.0568776,9.709923,7.7812e-06,,,,,,,,,,,,,,,,,
29,1.0301881,9.675767,8.058967e-06,,,,,,,,,,,,,,,,,
30,0.95825374,9.637201,8.336967e-06,,,,,,,,,,,,,,,,,
